"Facility","Description","Price"
"Martinsville","HB E AB QUAL",37
"Martinsville","CHLAMYDIA T DIR PROBE",272
"Martinsville","MEPHENYTOIN HYDANTOIN",165
"Martinsville","ACTH",484
"Martinsville","LIPASE",157
"Martinsville","MYCOPLASMA AB IGG QL",226
"Martinsville","ZINC BLOOD",32
"Martinsville","COMPLEMENT C5",213
"Martinsville","ANTIGEN SCREEN EA",140
"Martinsville","DIRECT COOMBS IGG",70
"Martinsville","STRONGYLOIDES AB QL IGG",203
"Martinsville","PNEUMOCOCCAL AB TYPE 51",219
"Martinsville","PARATYPHOID A AGG",77
"Martinsville","NICOTINE BLD",118
"Martinsville","RI AB WB",35
"Martinsville","BILIRUBIN TOT NEONATAL",52
"Martinsville","BENZODIAZEPINES QL SQN",35
"Martinsville","ENCEPH ST LOUIS ABQL IGG",160
"Martinsville","BUPRENORPHINE QL SQN",78
"Martinsville","HGB-02 AFFINITY",97
"Martinsville","PNEUMOCOCCAL AB TYPE 4",219
"Martinsville","INSULIN TOTAL",35
"Martinsville","HALOPERIDOL HALDOL",103
"Martinsville","SEMEN ANAL PRES &/OR MOT",108
"Martinsville","RABIES AB QL",219
"Martinsville","ANTI-HU ANTIBODIES",65
"Martinsville","COMPLEMENT C4",213
"Martinsville","PTT SUBSTITUTION MIXING",99
"Martinsville","THERMOACTINOMYCE VULG GD",202
"Martinsville","ANCA PERINUCLEAR TITER",61
"Martinsville","POTASSIUM OTHER",85
"Martinsville","DRG TST DEF 1-7 CL",99
"Martinsville","CARBON MONOXIDE QN",49
"Martinsville","NEUR NUC AB 1 HU WB&BAND",35
"Martinsville","LEGIONELLA ATYPICAL AB",258
"Martinsville","FACTOR 11 ASSAY",469
"Martinsville","GLUCOSE BLD METER",8
"Martinsville","VITAMIN NOS",87
"Martinsville","AUREOBASIDIUM PULLULA GD",202
"Martinsville","ENCEPH LACROSSE ABQL IGG",160
"Martinsville","B CELLS TOTAL COUNT",249
"Martinsville","COXSACKIE A2 AB QUAL",226
"Martinsville","COXSACKIE B3 AB QUAL",226
"Martinsville","PTT",97
"Martinsville","ALLERGEN IGG EACH",63
"Martinsville","FLUORIDE",234
"Martinsville","COXSACKIE B5 AB QUAL",226
"Martinsville","COMPLEMENT C3",58
"Martinsville","PORPHYRINS UR QUANT",179
"Martinsville","BRUCELLA AB QL IGM",139
"Martinsville","A2 MACROGLOBULIN NEPH",102
"Martinsville","THC CANNABINOIDS QL SQN",35
"Martinsville","MHA TP CONFIRM",227
"Martinsville","AMINO ACIDS QUANT",173
"Martinsville","LEGIONELLA AB TYPE 3 IGG",258
"Martinsville","GTT 3HR UR MANUAL",44
"Martinsville","DRUG QUANT ASSAY",279
"Martinsville","ESTRONE",304
"Martinsville","PRETREAT SERUM INHIB EA",485
"Martinsville","SMOOTH MUSCLE AB",134
"Martinsville","LDH (LD)",54
"Martinsville","ALCOHOL QN-DEF",140
"Martinsville","ENCEPH LACROSSE ABQL IGM",160
"Martinsville","METANEPHRINES",107
"Martinsville","INSULIN AB",325
"Martinsville","ANCA AB TITER",168
"Martinsville","LACTIC ACID",159
"Martinsville","VITAMIN B12 BIND CAP",128
"Martinsville","CHROMOTOGRAPHY QN SINGLE",192
"Martinsville","BARBITUATES QL SQN BLD",259
"Martinsville","RETICULIN AB IG A TIT",28
"Martinsville","SMEAR PNEUMOCYSTIS",94
"Martinsville","ACETAMINOPHEN-CLS A",102
"Martinsville","RAPID VIRAL CULTURE",61
"Martinsville","FACTOR 5 LABILE",209
"Martinsville","PNEUMOCOCCAL AB TYPE 56",219
"Martinsville","LIGHT CHAINS LAMBDA NEPH",102
"Martinsville","AP AB LEUKOCYTE ID",259
"Martinsville","HOMOGENIZATION TISSUE",35
"Martinsville","RISPERIDAL QL SQN",230
"Martinsville","AMYLASE ISOENZYMES",83
"Martinsville","BETA HYDROXYBUTYRATE",206
"Martinsville","PLT AGGREGATE COLLAGE",103
"Martinsville","POLIOVIRUS III AB",226
"Martinsville","CULT STL YERSINIA PLATE",37
"Martinsville","ANTIMYLOPERIDASE AB",74
"Martinsville","COXSACKIE A9 AB QUAL",226
"Martinsville","GC MS QUANTITATIVE",317
"Martinsville","JC VIRUS PCR QUANT",209
"Martinsville","ESTROGEN TOTAL",76
"Martinsville","VALPROIC ACID (DEPAKENE)",55
"Martinsville","OSMOLALITY OTHER",85
"Martinsville","COXSACKIE B4 AB QUAL",226
"Martinsville","CULT MYCOPLASMA",259
"Martinsville","REPTILASE",96
"Martinsville","HIV GEN DNA REV OTH",834
"Martinsville","ASPERGILLUS FUMIGATUS AB",80
"Martinsville","INFLUENZA A VIRUS AB",234
"Martinsville","DIPHTHERIA AB QUAL",238
"Martinsville","HEP B E AG EIA",131
"Martinsville","NUCLEOTIDASE 5",141
"Martinsville","INFLUENZA VIRUS A AG OIA",173
"Martinsville","C1Q BINDING IMM COMP",325
"Martinsville","NONENDO RECEPTOR ASSAY",442
"Martinsville","HERPES SIMPLEX 2 AB IGM",234
"Martinsville","BILIRUBIN TOT BLD",52
"Martinsville","PROTEUS OXK AGG",77
"Martinsville","LIPOPROTEIN QN PARTICLE",89
"Martinsville","COLLAGEN CROSS LINKS",193
"Martinsville","ALLERGEN IGE EACH",31
"Martinsville","COMPLEMENT C6",213
"Martinsville","ASPERGILLUS AG EIA",132
"Martinsville","MYOGLOBIN URINE",162
"Martinsville","STREPTOCOCCAL AG LATEX",184
"Martinsville","HAPTOGLOBIN QUANT",35
"Martinsville","RUBELLA IGM",241
"Martinsville","INFECT AGNT MULTI EIA EA",165
"Martinsville","ANGIOTENSIN CONV ENZ",44
"Martinsville","LEAD URINE",151
"Martinsville","FSH",185
"Martinsville","GLIADIN AB IGA",134
"Martinsville","ALDOSTERONE",497
"Martinsville","CMV DFA",146
"Martinsville","HERPES SIMP1 AB QUAL",80
"Martinsville","CATECHOLAMINES BLD",313
"Martinsville","FLUNITRAZEPAM QL SQN",230
"Martinsville","CANDIDA AMP PROBE",72
"Martinsville","COPPER BLOOD",61
"Martinsville","VITAMIN B6",63
"Martinsville","HERPES SIMPLEX 2 AG IFT",146
"Martinsville","N-RNP ANTIBODY",192
"Martinsville","TYPHOID O AGG",77
"Martinsville","HEAVY METAL QN",138
"Martinsville","CYSTICERCUS IGG AB",302
"Martinsville","ORGANIC ACIDS QL",306
"Martinsville","CV2 AB WB",35
"Martinsville","SMEAR MALARIA",210
"Martinsville","SMEAR INTRACELL PARA",70
"Martinsville","CORTISOL FREE URINE",47
"Martinsville","ANTIBODY SCREEN EA",202
"Martinsville","VITAMIN K",68
"Martinsville","FETAL LUNG MAT FLUOR POL",85
"Martinsville","FLUORESCENT AB TITER",56
"Martinsville","ISOPROPYL ALCOHOL",133
"Martinsville","GIARDIA AG EIA",75
"Martinsville","ARSENIC UR",243
"Martinsville","IMMUNOASSAY INFECT AG QN",223
"Martinsville","HEMOGLOBIN A2 HPLC",143
"Martinsville","INDIRECT COOMBS EA AG",104
"Martinsville","PNEUMOCOCCAL AB TYPE 8",219
"Martinsville","OLIGOCLONAL BANDS",55
"Martinsville","VOLUME MEASUREMENT UR",89
"Martinsville","BORD PERTUSSIS AG IFT",164
"Martinsville","ITRACONAZOLE LEVEL",160
"Martinsville","COCAINE QL SQN BLD",259
"Martinsville","VALPROIC ACID FREE",170
"Martinsville","SMEAR BABESIA",70
"Martinsville","FACTOR 2 ASSAY",189
"Martinsville","GC/MS HPLC/MS QN MUL",188
"Martinsville","THERMOACTINOMYCE CAND GD",202
"Martinsville","COMPLEMENT C2",213
"Martinsville","GTT FASTING UR MANUAL",44
"Martinsville","COMPLEMENT C1 Q",213
"Martinsville","CYCLOSPORINE QUANT",61
"Martinsville","IMMUNOFIX ELECTRO UR",215
"Martinsville","FLUNITRAZ ROHYPNOL",230
"Martinsville","BARTONELLA Q IGM",124
"Martinsville","T3 TOTAL",50
"Martinsville","STRONGYLOIDES AB QUAL",203
"Martinsville","DRG TST OPIATES",35
"Martinsville","PTH RELATED PROTEIN RIA",289
"Martinsville","SULFHEMOGLOBIN QUANT",84
"Martinsville","ADENOVIRUS AG EIA",139
"Martinsville","QUINIDINE QUANT",179
"Martinsville","HSV-1 AMP PROBE",458
"Martinsville","TRIGLYCERIDES",78
"Martinsville","COXSACKIE B2 AB QUAL",226
"Martinsville","THERMOACTINOMYCES GD",202
"Martinsville","ENCEPH ST LOUIS ABQL IGM",160
"Martinsville","VANCOMYCIN PEAK",149
"Martinsville","PROTEIN ELECTRO SERUM",114
"Martinsville","VANCOMYCIN TROUGH",149
"Martinsville","CA 125",255
"Martinsville","HEMOGLOBIN PLASMA",41
"Martinsville","TRANSGLUTAMIN AB IGG QL",73
"Martinsville","GC AMP PROBE",241
"Martinsville","N TELOPEPTIDE UR",193
"Martinsville","EHRLICHIA AB QL IGM",214
"Martinsville","ELASTASE PANCREATIC",103
"Martinsville","SMEAR WET MOUNT",97
"Martinsville","ANTIBODY TITER EA",68
"Martinsville","SULFATE URINE",54
"Martinsville","PHOSPHATIDYLSER AB IGG",137
"Martinsville","HANDLING CHARGE OTHER",65
"Martinsville","COMPLEMENT C1 INHIBITOR",213
"Martinsville","STEPTEX LATEX",71
"Martinsville","MANGANESE",298
"Martinsville","HCG QUANT TUMOR",174
"Martinsville","VITAMIN B1 THIAMINE",61
"Martinsville","PLT NEUTRALIZATN PHOSLPD",114
"Martinsville","ANTITHROMBIN 3 ACT",131
"Martinsville","BORDETELLA PERTUSSIS IGG",101
"Martinsville","BLASTOMYCES AB QUAL",226
"Martinsville","DARK FIELD EXAM & COLL",101
"Martinsville","SKELETAL AB QUAL",101
"Martinsville","ZIC4 AB WB",35
"Martinsville","AMOEBIC AB",156
"Martinsville","LEUKO ALK PHOS STAIN",139
"Martinsville","OXCARBAZEPINE TRILEPTAL",73
"Martinsville","CALCITONIN",333
"Martinsville","AUTO BLOOD COLLECTION",259
"Martinsville","SICKLE CELL PREP",94
"Martinsville","BACTERIUM AB NOS",219
"Martinsville","CULT STL E COLI PLATE",7
"Martinsville","MANUAL DIFFERENTIAL",61
"Martinsville","COXSACKIE A10 AB QUAL",226
"Martinsville","HISTOPLASMA AG EIA",164
"Martinsville","PNEUMOCOCCAL AB TYPE 14",219
"Martinsville","GTT 2 HR SERUM",48
"Martinsville","PRETREAT RBC'S DENS EA",377
"Martinsville","SJOGRENS A AB (SSA)",192
"Martinsville","LUPUS ANTICOAGULANT",112
"Martinsville","ALLERGEN MULTI PANEL",28
"Martinsville","FACTOR 8 RISTOCETIN",380
"Martinsville","PROTEIN ELECTRO CSF",162
"Martinsville","CULT STOOL ADDL PATH",7
"Martinsville","VENIPUNCTURE",32
"Martinsville","VARICELLA ZOSTER AG IFT",164
"Martinsville","OPIATES QL SQN BLD",259
"Martinsville","PT SUBSTITUTION MIXING",57
"Martinsville","ENDOMYSIAL AB QUAL",137
"Martinsville","PREGNENOLONE",78
"Martinsville","MUMPS AB QUAL",226
"Martinsville","IGA",155
"Martinsville","DRUG COLLECTION SPECIAL",174
"Martinsville","ACID PHOSPHATASE TOT",71
"Martinsville","TESTOSTERONE TOTAL",219
"Martinsville","RUSSELL VIPER DILUTED",228
"Martinsville","GAMMA GT",86
"Martinsville","ENCEPH W EQUINE ABQL IGM",160
"Martinsville","EB VIRUS DNA QN",724
"Martinsville","O&P SMEAR CONC ID",237
"Martinsville","RPR QUANT",62
"Martinsville","SUSC 1-12 DISKS",121
"Martinsville","GLIADIN AB IGG",134
"Martinsville","RUBELLA AB QUAL",241
"Martinsville","CMV DNA QUANT",353
"Martinsville","ETHYLENE GLYCOL",52
"Martinsville","FETAL FIBRONECTIN",311
"Martinsville","CA 19-9",255
"Martinsville","TYPHOID H AGG",77
"Martinsville","CULT W PRESUMPTIVE ID UR",136
"Martinsville","DIPHTHERIA AB QN",223
"Martinsville","PNEUMOCOCCAL AB TYPE 12",219
"Martinsville","BRUCELLA AB QL IGG",139
"Martinsville","LDH ISOENZYMES",160
"Martinsville","TRICYCLIC QL SQN",76
"Martinsville","SACCHAROMYCES AB IGG",293
"Martinsville","INFLUENZA B VIRUS AB IGG",234
"Martinsville","UA W MICRO AUTO",55
"Martinsville","METHADONE QL SQN",35
"Martinsville","VALPROIC ACID FREE",82
"Martinsville","INSITU HYBRID FISH",379
"Martinsville","GLYCATED PROTEIN",165
"Martinsville","17 HYDROXYCORT (17OH)",226
"Martinsville","PLATELET ANTIBODIES",150
"Martinsville","TOBRAMYCIN PEAK",284
"Martinsville","CHROMOTOGRAPHY QUAL",186
"Martinsville","AFP-L3 FRACT\TOTAL AFP",439
"Martinsville","AMINO ACID SINGLE QN",447
"Martinsville","CENTROMERE B AB",108
"Martinsville","PLATELET AUTO",52
"Martinsville","ESTRIOL TOTAL",296
"Martinsville","CULT HERPES SHELL VIAL",61
"Martinsville","PROS SPEC AG (PSA)",192
"Martinsville","APC RESISTANCE",276
"Martinsville","HERPES SIMPLEX DNA CSF",399
"Martinsville","C-REACTIVE PROTEIN HS",44
"Martinsville","EVEROLIMUS",407
"Martinsville","HEMOGLOBIN HPLC",188
"Martinsville","CRYSTALS BODY FL",79
"Martinsville","MURINE TYPHUS",77
"Martinsville","TETANUS AB QUAL",153
"Martinsville","HLA DR DQ MULTIPLE",1087
"Martinsville","AST (SGOT)",78
"Martinsville","DRG PRMP OPT",29
"Martinsville","HPV AMP PROBE",458
"Martinsville","ANCA CYTOPLASMIC",259
"Martinsville","RICKETTSIA AB IGM QL",205
"Martinsville","TYPHUS FEVER AB IGM QL",234
"Martinsville","HEP C AMP PROBE PCR",228
"Martinsville","PTH RELATED PEPTIDE ICMA",120
"Martinsville","SUGARS MULTI QUAL",47
"Martinsville","BORRELIA AMP PROBE",399
"Martinsville","INFLUENZA A AG EIA",72
"Martinsville","FDP SEMIQUANT",86
"Martinsville","GENTAMICIN PEAK",191
"Martinsville","PROPOXYPHENE QL SQN",35
"Martinsville","ORGANIC ACIDS TOTAL QN",181
"Martinsville","PROTEUS OX2 AGG",77
"Martinsville","T3 REVERSE",181
"Martinsville","THYROID MICROSOMAL AB",226
"Martinsville","BLEEDING TIME",70
"Martinsville","PARVOVIRUS IGG",258
"Martinsville","METHEMOGLOBIN QUANT",80
"Martinsville","NK CELL TOTAL COUNT",519
"Martinsville","INF AGENT AMP PROBE MULT",399
"Martinsville","PROINSULIN",179
"Martinsville","ENCEPH E EQUINE ABQL IGM",160
"Martinsville","FLOW CYTOMETRY",462
"Martinsville","OPIATES QL SQN",35
"Martinsville","SODIUM STOOL",45
"Martinsville","THYROGLOB AB QUAL",101
"Martinsville","AMYLASE",157
"Martinsville","EBV CAPSID IGM QUAL",350
"Martinsville","VASO INTEST PEPTIDE",187
"Martinsville","SIROLIMUS RAPAMUNE",77
"Martinsville","HIV-1 AMP PROBE",382
"Martinsville","FRANCISELLA AGG",77
"Martinsville","AFB IDENTIFICATION",146
"Martinsville","ADRENAL AB QUAL",24
"Martinsville","ACTINOMYCES AB QUAL",160
"Martinsville","HIV 1 RNA QUANT",467
"Martinsville","ANTIBODY ELUTION EA",168
"Martinsville","OPSONAL CHEMILUMINESCNT",120
"Martinsville","STAPH RESISTNT AMP PROBE",269
"Martinsville","TETANUS AB QN",223
"Martinsville","GLUC UR QUAL MANUAL",44
"Martinsville","COMPLEMENT C1 EST INHIBI",143
"Martinsville","STREP A OPTICAL IA",255
"Martinsville","MUMPS IGM QUAL",50
"Martinsville","HTLV 1 2 AB QL",145
"Martinsville","AFTP HCG QUANTITATIVE",167
"Martinsville","INFLUENZA B AG EIA",72
"Martinsville","ROCKY MTN SF AB IGM QL",234
"Martinsville","GROWTH HORMONE",54
"Martinsville","MURAMIDASE",316
"Martinsville","PROGESTERONE",58
"Martinsville","RESP SYNC VIRUS AG EIA",164
"Martinsville","LH",185
"Martinsville","BRUCELLA ABORT AGG",77
"Martinsville","PYRUVIC ACID (PYRUVATE)",136
"Martinsville","BLOOD COUNT AUTO DIFF",80
"Martinsville","C3 NEPHRITIC FACTOR",116
"Martinsville","BARTONELLA H IGG",124
"Martinsville","GLUCOSE 2 HR PP",50
"Martinsville","ACETYLCHOL RCPT AB BLK",197
"Martinsville","PLASMINOGEN ACTIVATOR",293
"Martinsville","FIBRINOGEN ACTIVITY",201
"Martinsville","MANUAL RED BLOOD CELL CT",30
"Martinsville","ANTI NEUTRO CYTO AB-C",259
"Martinsville","HERPES SIMPLEX AB QUAL",76
"Martinsville","DRVV MIXING STUDY",98
"Martinsville","ANTIBODY ID EA",324
"Martinsville","CMV RAPID CULTURE",61
"Martinsville","HSV-2 AMP PROBE",458
"Martinsville","NEUTROPHIL AB",259
"Martinsville","PHENCYCLIDINE QL SQN",35
"Martinsville","EPHEDRINE HPLC",210
"Martinsville","SCLERODERMA 70 AB",192
"Martinsville","SALICYLATE QUANT-CLS B",90
"Martinsville","URIC ACID BLD",74
"Martinsville","SEROTONIN",77
"Martinsville","CORTISOL TOTAL AM",201
"Martinsville","INSULIN-LIKE GF BIND PRO",108
"Martinsville","PLT AGGREGATE EPI",103
"Martinsville","HEP A AB TOTAL",69
"Martinsville","ETHOSUXIMIDE (ZARONTIN)",179
"Martinsville","METHYLCITRIC ACID QN",148
"Martinsville","CRYOGLOBULINS QL SQN",39
"Martinsville","PROLACTIN",185
"Martinsville","TESTOSTRN BIOVAILBLE",231
"Martinsville","ASPERGILLUS AB",258
"Martinsville","STREP PNEUMO AG OIA",146
"Martinsville","CK MB",168
"Martinsville","ACETYLCHOL RCPT AB MOD",442
"Martinsville","CADMIUM",240
"Martinsville","SMEAR MICROSPORIDIUM",70
"Martinsville","BETA 2 GLYCOPROT1 AB IGG",279
"Martinsville","MASS SPEC QUANT",145
"Martinsville","CMV AMP PROBE",411
"Martinsville","URIC ACID BODY FLD",59
"Martinsville","IGG CSF",155
"Martinsville","COMPLEMENT TOT (CH50)",260
"Martinsville","PM SCLERODERMA AUTOAB",202
"Martinsville","SEMEN ANALYSIS MOT & CT",71
"Martinsville","CULT TYPING IFT",35
"Martinsville","T PALLIDUM AB IGM",227
"Martinsville","HISTONE AB QL IA",134
"Martinsville","SMEAR AFB",227
"Martinsville","LACTOFERRIN FECAL QUAL",103
"Martinsville","FIBRINOGEN ACTIVITY POC",150
"Martinsville","RA QN FLUID",97
"Martinsville","PROTEUS OX19 AGG",77
"Martinsville","ENTEROVIRUS AMP PROBE",361
"Martinsville","TRANSGLUTAMIN AB IGA QL",72
"Martinsville","ANTIEPILEP NOS 1-3",97
"Martinsville","HIV-2 PCR",146
"Martinsville","ANTIPROTEINASE AB",72
"Martinsville","ASO TITER",151
"Martinsville","IGM CSF",117
"Martinsville","EBV NUCLEAR AB QUAL",223
"Martinsville","SHIGA TOXIN AG 01A",122
"Martinsville","IGE",49
"Martinsville","CLOTTING FUNCT ACTIV",293
"Martinsville","ADH (VASOPRESSIN)",73
"Martinsville","BILIRUBIN TRANSCUTANEOUS",23
"Martinsville","SMEAR LEGIONELLA DIR FL",94
"Martinsville","AMMONIA",235
"Martinsville","TRYPTASE LEVEL",47
"Martinsville","FILARIA AB QUAL",203
"Martinsville","CHLAMYDIA & GC DIR PROBE",209
"Martinsville","CRYPTOSPORIDIUM SMEAR",94
"Martinsville","AMIKACIN PEAK",191
"Martinsville","GLUCOSE 1 HR W GLUCOLA",60
"Martinsville","PTT POC",101
"Martinsville","APOLIPOPROTEIN A1",86
"Martinsville","THALLIUM QN",157
"Martinsville","TRICHMONAS VIGIN AMP",379
"Martinsville","ALK PHOS ISOENZYMES",162
"Martinsville","OSMOLALITY BLD",88
"Martinsville","CRYOFIBRINOGEN",69
"Martinsville","CULT FUNGUS SKIN",89
"Martinsville","INF AGNT AG MULT ORG IFT",55
"Martinsville","FLUORESCENT AB SCREEN",63
"Martinsville","STONE ANALYSIS QN",44
"Martinsville","A-1-ANTITRYPSIN TOT",165
"Martinsville","INF AGENT CONCENTRATION",79
"Martinsville","IMMUNODIFFUSION GEL",202
"Martinsville","INFLUENZA A VIRUS AB IGG",234
"Martinsville","GTT 1ST 3 SPECIMENS",157
"Martinsville","CORTISOL TOTAL .5 HR",201
"Martinsville","ACUTE HEPATITIS PANEL",530
"Martinsville","LYME DISEASE AB IGM QL",265
"Martinsville","THYROID STIMULATING AB",220
"Martinsville","VISCOSITY",58
"Martinsville","ROCKY MTN SF AB IGG QL",98
"Martinsville","TIAGABINE GABITRIL",407
"Martinsville","FATTY ACIDS",153
"Martinsville","COXSACKIE B6 AB QUAL",226
"Martinsville","LACTOFERRIN",160
"Martinsville","BENZODIAZEPINES SQN BLD",259
"Martinsville","CREATINE KINASE (CK)",78
"Martinsville","H PYLORI AB QUAL",256
"Martinsville","KETAMINE (KETALAR)",230
"Martinsville","OXALATE",131
"Martinsville","ANALYTE IMMUNOASSAY",400
"Martinsville","LIVER SP MEM LIPO AB",226
"Martinsville","THYROXINE BG (TBG)",188
"Martinsville","GLUCOSE BODY FLD QN",99
"Martinsville","H PYLORI AG EIA STOOL",170
"Martinsville","HEMOGLOBIN UR QUANT",50
"Martinsville","CHROMIUM",94
"Martinsville","BABESIOSIS IGM AB",195
"Martinsville","CD4 T HELPER",284
"Martinsville","ESTRADIOL",76
"Martinsville","HIV-2 AB QUAL",189
"Martinsville","PRETREAT RBC'S ENZ EA",485
"Martinsville","ANCA CYTOPLASMIC TITER",61
"Martinsville","AMYLASE FL",118
"Martinsville","CRYPTOCOCCUS AG OIA",50
"Martinsville","DNA ANTIBODY SINGLE",205
"Martinsville","MITOCHONDRIAL ANTIBODIES",134
"Martinsville","C DIFFICILE TOXIN",231
"Martinsville","CULT CHLAMYDIA",145
"Martinsville","LEGIONELLA AG EIA",99
"Martinsville","FRAN TULAREN AB QUAL",132
"Martinsville","LIPOPROT PHOSPHOLIPID A2",276
"Martinsville","BK VIRUS DNA QUANT",891
"Martinsville","OCCULT BLD STOOL SINGLE",25
"Martinsville","PROTEIN UR QUAL MAN",44
"Martinsville","MA TA WESTERN BLOT",35
"Martinsville","MACRO EXAM PARASITE",28
"Martinsville","LYME AB IGM WESTERN BLOT",71
"Martinsville","GLUCOSE BLD QN POC",94
"Martinsville","FTA AB CSF",227
"Martinsville","CRYPTOCOC AB BLD QUAL",135
"Martinsville","RA FACTOR QUAL",97
"Martinsville","SACCHAROMONOSPOR VIRIDIS",202
"Martinsville","DRG/SUBST NOS 1-3",41
"Martinsville","CORTISOL TOTAL 1.5 HR",201
"Martinsville","TYPHUS FEVER AB IGG QL",234
"Martinsville","CORTISOL TOTAL BASELINE",201
"Martinsville","LIVER-KIDNEY MICRO AB",226
"Martinsville","TOXOPLASMA IGM QUAL",57
"Martinsville","PINWORM EXAM",54
"Martinsville","COQ10 CHR",210
"Martinsville","UDS QL MULTI CHROMAT",160
"Martinsville","UA QUAL/SEMI QUANT",37
"Martinsville","CERULOPLASMIN",29
"Martinsville","SEMEN ANALYSIS COMPLETE",249
"Martinsville","EHRLICHIA AB QL IGG",214
"Martinsville","SOLUBLE TRANSFERRIN REC",442
"Martinsville","MANUAL LEUKOCYTE COUNT",30
"Martinsville","THROMBIN",89
"Martinsville","THYROID PEROXIDASE AB",226
"Martinsville","TOTAL PROTEIN URINE",99
"Martinsville","PRETREAT SERUM DIL EA",485
"Martinsville","LYMPH TRANSFORM",831
"Martinsville","GC DIR PROBE",272
"Martinsville","GASTRIN",216
"Martinsville","CALPROTECTIN FECAL",116
"Martinsville","PNEUMOCOCCAL AB TYPE 19",219
"Martinsville","GLUCOSE BLD QN",55
"Martinsville","TOBRAMYCIN QUANT",200
"Martinsville","TOXOCARA C AB",203
"Martinsville","HPV LOW RISK 6  11",190
"Martinsville","SALMONELLA AB QUAL",209
"Martinsville","PSEUDOCHOLINESTERASE",100
"Martinsville","GENTAMICIN (GARAMYCIN)",174
"Martinsville","SEROTONIN RELEASE ASSAY",270
"Martinsville","SENS FUNGI EA DRUG",80
"Martinsville","SACCHAROMYCES AB IGA",293
"Martinsville","COMPLEMENT C8",213
"Martinsville","CHROMATOGRAPHY MULTI",188
"Martinsville","CLOMIPRAMINE ANAFRANIL",160
"Martinsville","ACETONE BLD QL",57
"Martinsville","T3 UPTAKE",99
"Martinsville","HERPES SIMPLEX 2 AB QL",234
"Martinsville","CROSSMATCH IMM SPIN",252
"Martinsville","CHLAMYDIA TRACH IGG",219
"Martinsville","RUBEOLA IGG",37
"Martinsville","HEPATITIS DELTA AB QUAL",158
"Martinsville","ALLG SPEC IGE RECOMB",139
"Martinsville","VANCOMYCIN QUANT",149
"Martinsville","BETA 2 GLYCOPROT1 AB IGA",279
"Martinsville","THERAPEUTIC PHLEB",194
"Martinsville","HYDROXYPROG 17D",341
"Martinsville","TSH RECEPTOR ANTIBODY",654
"Martinsville","DHEA-S",61
"Martinsville","ACETYLCHOLINE RECPTOR AB",442
"Martinsville","MRI BREAST WO/W CONT LT",5479
"Martinsville","MRI UP EX NONJT W/CTR RT",4506
"Martinsville","MRI BREAST UNI WITH RT",5479
"Martinsville","MRI BREAST W/O CONTR LT",5479
"Martinsville","MRI LOW EX JOINT WO RT",5286
"Martinsville","MRI BRACHIAL PLEX W/WO",8292
"Martinsville","MRA ABD W/W/O CONTRAST",4854
"Martinsville","MRA LOW EXT W/WO CONT LT",3770
"Martinsville","MRI UP EX NON-JT WWO RT",2774
"Martinsville","MRI BREAST BI W/WO CONTR",7431
"Martinsville","GAD BASE MR CONTRAST\ML",35
"Martinsville","MRI LOW EX JNT W/WO LT",5938
"Martinsville","MRI BREAST BI WITH CONTR",7431
"Martinsville","MRI LUMBAR SPINE W/O CON",4942
"Martinsville","MRI UP EX JOINT WITH RT",4506
"Martinsville","MRI LWR EX NONJT WO CTR",4886
"Martinsville","MRI LOW EX NON-JT WWO CT",4224
"Martinsville","MRI ABDOMEN W/O CONTRAST",3109
"Martinsville","MRI CHEST WITH CONTRAST",4521
"Martinsville","MRI C-SPINE W/O CONTRAST",5346
"Martinsville","MRI LOW EX JNT W/WO RT",5840
"Martinsville","MRA NECK WITHOUT CONTRST",3815
"Martinsville","MRI LOWER EX NON-JT W/CT",4506
"Martinsville","MRA NECK W/W/O CONTRAST",7464
"Martinsville","MRI UP EX JOINT W/O LT",5515
"Martinsville","MRA ABDOMEN W/O CONTRAST",4854
"Martinsville","MRA UP EXT W/O CONTR LT",3770
"Martinsville","MRA PELVIS W/O CONTRAST",3815
"Martinsville","MRI T-SPINE W/O CONTRAST",5071
"Martinsville","MRI LWR EXT NONJT WO CTR",4886
"Martinsville","MRI FACE WITHOUT CONTRST",3941
"Martinsville","MRI BREAST WITH CNTR LT",5479
"Martinsville","MRI UP EX JOINT W CTR LT",4506
"Martinsville","MRI UP EX NON-JT WWO LT",5151
"Martinsville","MRI BREAST UNI W/WO RT",5479
"Martinsville","MRA HEAD W/W/O CONTRAST",7464
"Martinsville","MRI UPPR EX NONJT W/ LT",4506
"Martinsville","MRA ABDOMEN W/CONTRAST",4854
"Martinsville","MRA UP EXT W/O CONTR RT",3770
"Martinsville","MRI UP EX JNT W/WO LT",5938
"Martinsville","MRI LOW EX NON-JT WWO CT",4224
"Martinsville","MRI CHEST W/O CONTRAST",3770
"Martinsville","MRA CHEST W/O CONTRAST",3770
"Martinsville","MRA CHEST WITH CONTRAST",3770
"Martinsville","MRA LOW EXT W/O CONT LT",3770
"Martinsville","MRI UPPER EX NONJT WO LT",4929
"Martinsville","MRA LOW EXT W/CONT RT",3770
"Martinsville","MRA LOW EXT W/O CONT RT",3770
"Martinsville","MRI UP EX JNT W/WO RT",5938
"Martinsville","MRI CHEST W/W/O CONTRAST",8292
"Martinsville","MRI LOWER EX NON-JT W\CT",4506
"Martinsville","MRA CHEST W/W/O CONTRAST",3770
"Martinsville","MRI NECK WITHOUT CONTRST",3941
