Description	Price
DEVICE CAPIO SUTURE CAPTURING	1493.00
DEVICE CARDIOBLATE BP SURGICAL ABLATION	12366.00
DEVICE CARDIOBLATE GEMINI-X ABLATION	26005.00
DEVICE CARDIOBLATE MAPS SURG MAPPING PACING & ABLATION	11659.00
DEVICE CATH SECUREMENT	128.00
DEVICE CK COR-KNOT MINI COMBO KIT	3468.00
DEVICE CK COR-KNOT MIS	5862.00
DEVICE CO-PILOT BLEEDBACK CONTROL	355.00
DEVICE CORE BIOPSY RENAL 16X10	385.00
DEVICE CORE BIOPSY RENAL 16X16	232.00
DEVICE CORE BIOPSY RENAL DISP 16*10	232.00
DEVICE CORE BIOPSY RENAL DISP 16*16	232.00
DEVICE COR-KNOT MIS COMBO KIT	3964.00
DEVICE CVP MEASUREMENT COMPASS	336.00
DEVICE DETECT SURGICAL PACING & MAPPING	925.00
DEVICE ENCORE INFLATION 26	280.00
DEVICE ENDOCUFF VISION BLUE MED	126.00
DEVICE ENSEAL G2 TISSUE SEALER 35CM STRA JAW	2612.00
DEVICE ENSEAL TRIO CRVD RND TIP 3MM*35CM	2897.00
DEVICE ENSEAL X1 TISSUE SEALER LARGE JAW	3879.00
DEVICE EPI-SENSE GUIDED 6130 3CM PK/3	26433.00
DEVICE EXPRESS MULTI-SINUS DILATION 6MM	9423.00
DEVICE EZ LOCKING LEAD 65CM	3134.00
DEVICE EZ LOCKING LEAD 85CM	3134.00
DEVICE FILTER REMOVAL	3151.00
DEVICE FINE NDL BIOPSY ACQUIRE 19G	2519.00
DEVICE FINE NDL BIOPSY ACQUIRE 22G	2058.00
DEVICE FINE NDL BIOPSY ACQUIRE 25G	2058.00
DEVICE FOLEY STABILIZATION	29.00
DEVICE FOLEY STABILIZATION STATLOCK FOR 3 WAY CATH	20.00
DEVICE GENTLE HEEL INCISION	8.00
DEVICE HEARTSTRINGS 3.8	2643.00
DEVICE HEARTSTRINGS 4.3	2643.00
DEVICE HEARTSTRINGS 4.5	2643.00
DEVICE HEMORRHOID BAND LIGATION	380.00
DEVICE HEMOSTASIS CLIPPING	1238.00
DEVICE HOLLOW SS TUNNELING 38CM	605.00
DEVICE HOLLOW SS TUNNELING 60CM	605.00
DEVICE HV-R CEMENT & BONE FILLER DELIVERY SZ 2	1696.00
DEVICE HV-R CEMENT & BONE FILLER DELIVERY SZ 3	1696.00
DEVICE INCISION TENDERFOOT	12.00
DEVICE INFLATION	353.00
DEVICE INFLATION 60ML	282.00
DEVICE INFLATION BASIX COMPACT	212.00
DEVICE INFLATION COOK SPHERE	371.00
DEVICE INFLATION EZDILATE 60ML	175.00
DEVICE IUD CONTRACEPTIVE LARC LILETTA LEVONORGESTREL-RELEASING 52 MG	2225.00
DEVICE KELLER BREAST INSERT FUNNEL	954.00
DEVICE KYPHX BONE BIOPSY F05A	802.00
DEVICE KYPHX BONE BIOPSY F07A	802.00
DEVICE LARYNGO-TRACHEAL MUCOSAL ATOMIZATION 700	76.00
DEVICE LEAD DELIVERY	4211.00
DEVICE LIGASURE ADVANCE PISTOL GRIP LAP	4313.00
DEVICE LIGASURE ATLAS HANDSWITCH 20CM	3073.00
DEVICE LIGASURE ATLAS HANDSWITCH 37CM	2745.00
DEVICE LIGASURE IMPACT OPEN	4107.00
DEVICE LIGASURE LAP 5MM BLUNT TIP NANO COATED 37MM	3302.00
DEVICE LIGASURE LAP BLUNT TIP NANO COATED 44CM	3302.00
DEVICE LIGASURE MARYLAND JAW LAP 23CM LF1723	2451.00
DEVICE LIGASURE MARYLAND JAW LAP 37CM LF1737	3192.00
DEVICE LIGATING POLYLOOP OREVAL-985	454.00
DEVICE LOCKING BIOPSY CAP 15MM	97.00
DEVICE LOW INFLATION	475.00
DEVICE MADGIC LARYNGO-TRACH MUCOSAL ATOMIZATION 600	76.00
DEVICE MADGIC LARYNGO-TRACH MUCOSAL ATOMIZATION 720	90.00
DEVICE MAGNET	401.00
DEVICE MEASURING BALLOON STOMA	57.00
DEVICE MESH FIXATION 5MM 30 HELICAL TACKS TI	2329.00
DEVICE MONOPTY BIOPSY 14GA	205.00
DEVICE MOTOR DRIVE DVI CA4100	587.00
DEVICE MULTI-TORQUE	60.00
DEVICE MYNX ACE VASCULAR CLOSURE 5/6/7FR	1068.00
DEVICE MYNXGRIP VASCULAR CLOSURE 5FR	1474.00
DEVICE MYNXGRIP VASCULAR CLOSURE 6/7 FR	1474.00
DEVICE MYOSURE LITE TISSUE REMOVAL	3790.00
DEVICE MYOSURE REACH TISSUE REMOVAL	5677.00
DEVICE MYOSURE XL HYSTEROSCOPIC TISSUE REMOVAL PK/3	6904.00
DEVICE OLCOTT TORQUE OTD-045000	73.00
DEVICE ONE LUNG C PAP	188.00
DEVICE OSCILLATORY PEP HANDHELD	145.00
DEVICE PEP DISPOSABLE	44.00
DEVICE PERCLOSE PROGLIDE SUTURE	1652.00
DEVICE PERCUTANEOUS LUNG BIOPSY	169.00
DEVICE PERMASORB FIXATION	2528.00
DEVICE PHASE I DORSAL FLEXION HOOD	19.00
DEVICE PIPELINE FLEX EMBOLIZATION 	51065.00
DEVICE PIPELINE FLEX EMBOLIZATION 	37284.00
DEVICE PIPELINE FLEX EMBOLIZATION 	35148.00
DEVICE PIPELINE FLEX EMBOLIZATION 3.5MM X 16MM	51730.00
DEVICE PIPELINE FLEX EMBOLIZATION 4.25MM X 18MM-20MM	51065.00
DEVICE PIPELINE FLEX EMBOLIZATION 5MM X 35MM	54171.00
DEVICE POLAR INFLATION	4850.00
DEVICE POLYVINYL ALCOHOL FOAM PARTICLE 500	673.00
DEVICE POLYVINYL ALCOHOL FOAM PARTICLE 700	673.00
DEVICE PRESTO INFLATION 30 CC BARREL	197.00
DEVICE PULL BACK TRAK BACK II	463.00
DEVICE PULSAVAC PLUS LOW PRESSURE	401.00
DEVICE QUANTUM INFLATION	683.00
DEVICE QUICKTRACH EMERGENCY CRICOTHYROTOMY	845.00
DEVICE RADIAL COMPRESSION R BAND 24CM	161.00
DEVICE RADIAL COMPRESSION R BAND 27CM	161.00
DEVICE RADIAL COMPRESSION R BAND 29CM	161.00
DEVICE RAPID EXCHG LOCKING	48.00
DEVICE RAPTOR GRASPING 2.4MM x 230CM DISP	813.00
DEVICE RD QUICK LOAD SUTURE 2-0	259.00
DEVICE REDUCTION PUSH/PULL 4.5MM PLATE SYSTEM	2403.00
DEVICE RELIEVA SINUS BALLOON INFLATION	518.00
DEVICE RESCUENET RETRIEVAL NET 30MM 230CM	390.00
DEVICE RX EMBOLIC PROTECTION 5.0	7829.00
DEVICE RX EMBOLIC PROTECTION 6.0	7829.00
DEVICE RX EMBOLIC PROTECTION 7.0	7829.00
DEVICE SAEED MULTI BAND LIGATION	1427.00
DEVICE SECURESTRAP OPEN ABSORABLE FIXATION	3182.00
DEVICE SEPTAL-H NEONATAL (500-1200GM)	43.00
DEVICE SEPTAL-H PREMIE (UP TO 500GM)	43.00
DEVICE SET DUOFLO SPRAY	192.00
DEVICE SGL PORT SUTURING RD180	2194.00
DEVICE SOLITAIRE FR REVASCULARIZATION 2 4 X 15	30717.00
DEVICE SOLITAIRE FR REVASCULARIZATION 2 4 X 20	30717.00
DEVICE SOLITAIRE FR REVASCULARIZATION 2 4 X 40	30717.00
DEVICE SOLITAIRE FR REVASCULARIZATION 2 6 X 20	30717.00
DEVICE SOLITAIRE FR REVASCULARIZATION 2 6 X 30	30717.00
DEVICE SPIDER DISTAL PROTECTION 4.0*320	6482.00
DEVICE STAPLE ANCHORING	43.00
DEVICE STATAK SOFT TISSUE 5.2	1208.00
DEVICE STATLOCK SECUREMENT PICC PLUS TRICOT ANCHOR PAD SLIDING POSTS	35.00
DEVICE STAY FIX	86.00
DEVICE STONE ETRAPMENT AND EXTRACTION NTRAP	1366.00
DEVICE SURESOUND UTERINE LENGTH MEASURING	463.00
DEVICE SUTURE CAPTURING	1873.00
DEVICE TALON GRASPING	1003.00
DEVICE TISSUE SEALER ENSEAL RND TIP STRA 5MM X 35CM	2898.00
DEVICE TISSU-TRANS MODEL 10	647.00
DEVICE TK QUICK LOAD TI 5MM REPLACEMENT	1212.00
DEVICE TK QUICK LOAD W/TI KNOT	322.00
DEVICE TORQUE PERIPHERAL .18	50.00
DEVICE TORQUE PERIPHERAL .35	50.00
DEVICE TORQUE SEADRAGON 	25.00
DEVICE T-POD TRAUMA PELVIC ORTHOTIC (USING SUB)	850.00
DEVICE TRIPLE EXTRACTION BALLOON	809.00
DEVICE TUBE-EVAC GREEN 7-10FR CPEVAL-417	35.00
DEVICE TUBE-EVAC PINK 15-19FR CPEVAL-417	35.00
DEVICE TUNNEL	3374.00
DEVICE ULTRACLIP TISSUE MARKING 17G*10CM NDL 3MM SS CLIP	545.00
DEVICE ULTRACLIP TISSUE MARKING 17G*10CM NDL 3MM TI CLIP	545.00
DEVICE UTERINE EXPLORER BIOPSY	50.00
DEVICE VACUUM ASSIST SPRING LOAD CORE BIOPSY	1304.00
DEVICE WOUND CLOSER V-LOC 3-0 GR 6 CV-23	322.00
DEVICE XPOSE HEART ACROBAT-I POSITIONER	4054.00
DEVICE XPOSE HEART POSITIONER	3323.00
DEVICE, STAY FIX	86.00
Dexamethasone Suppresion Screen	202.00
DHEA-LC	75.00
DHEA-Sulfate-LC	275.00
Diabetes Ed Group	111.00
Diabetes Ed Individual	184.00
DIAGNOSTICAOPLARYNGOSCOPY	6366.00
DIALYSIS CHARGE Apheresis Plasma -> Yes	12428.00
DialysisDIALYSIS CHARGE Dialysis Completed -> CRRT Treatment Setup	1279.00
DialysisDIALYSIS CHARGE Dialysis Completed -> Dialysis not HD 1 Eval	1279.00
DialysisDIALYSIS CHARGE Dialysis Completed -> Hemodialysis Tier 1	1086.00
DialysisDIALYSIS CHARGE Dialysis Completed -> Hemodialysis Tier 2	1086.00
DIAPER BABY DRY SZ 2 12-18 LBS PK/34	10.00
DIAPER INFANT SZ 1 (20/PK)	3.00
DIAPER PAMPERS BABYDRY SZ 6	12.00
DIAPER PAMPERS L/F SZ 5 PK/22	2.00
DIAPER PAMPERS LG SZ 4 (24/PK)	15.00
DIAPER PAMPERS NEWBORN	2.00
DIAPER PREMATURE 0-6 LB (20/PK)	5.00
DIAPER PULL UP TRAINING BOY 2T/3T	40.00
DIAPER PULL UP TRAINING GIRL 4T/5T	6.00
DIAPER PULL-UP TRAINING BOY 4T/5T	6.00
DIAPER PULL-UP TRAINING GIRL 2T/3T	72.00
DIAPER STRETCH SZ 3 (28/PK)	13.00
Diffusing capacity (eg carbon monoxide, membrane) 	506.00
Digoxin Level	171.00
Dihydrotestosterone-LC	293.00
DILATE IC VASOSPASM ADD ON	12172.00
DILATE IC VASOSPASM ADD ON DIFF	12172.00
DILATE IC VASOSPASM INIT	12172.00
DILATEAOPESOPHAGUS	2756.00
DILATEAOPURETHAAOPSTRICTURE	896.00
DILATEAOPURETHRAAOPSTRICTURE	5597.00
Dilation of urethral stricture passage of filiform & follower, male; initial	5597.00
DILATIONAOPANDAOPCURETTAGE	5506.00
DILATIONAOPOFAOPFEMALAOPURETHAOPSUBSEQUES	827.00
DILATIONAOPOFAOPURETHA	827.00
DILATIONAOPOFAOPURETHRALAOPSTRICTURE	827.00
DILATIONAOPOFAOPURETRALAOPSTRICTURE	4163.00
DILATIONAOPSALIVARYAOPDUCT	2574.00
DILATOR 12*38*20	48.00
DILATOR 48-250 FASCIAL	50.00
DILATOR 5FR (MIN ORDER 5 EA)	90.00
DILATOR 7.0 38 20	43.00
DILATOR 8FR	40.00
DILATOR 9.0 38 20	43.00
DILATOR AQ APER URETHRAL W/ATALA-SHEPARD COAXIAL	613.00
DILATOR BALLOON CRE PULMONARY 3.0CM 10-12MM	1987.00
DILATOR BALLOON CRE PULMONARY 3.0CM 12-15MM	1987.00
DILATOR BALLOON CRE PULMONARY 3.0CM 8-10MM	1987.00
DILATOR BALLOON CRE PULMONARY 5.5CM 15-18MM	1987.00
DILATOR BALLOON CRE PULMONARY 5.5CM 18-20MM	1987.00
DILATOR BILIARY BALLOON 10MM	1382.00
DILATOR BILIARY BALLOON 4MM	1382.00
DILATOR BILIARY BALLOON 8MM	1382.00
DILATOR CRE TTS 8CM*10-12MM	1287.00
DILATOR CRE TTS 8CM*12-15MM	1287.00
DILATOR CRE TTS 8CM*15-18MM	1287.00
DILATOR CRE TTS 8CM*18-20MM	1287.00
DILATOR CRE TTS 8CM*8-10MM	1287.00
DILATOR DILATERIAL MED THICK	96.00
DILATOR ESO/BIL 18-20MM*180CM	1464.00
DILATOR ESO/PYL/BIL 10-12MM*180CM	1464.00
DILATOR ESO/PYL/BIL 12-13.5-15MM*180CM	1464.00
DILATOR ESO/PYL/BIL 15-16.5-18MM*180CM	1464.00
DILATOR ESO/PYL/BIL 6-8MM*180CM	1464.00
DILATOR ESO/PYL/BIL 8-10MM*180CM	1469.00
DILATOR ESO/PYL/COL/BIL 10-12MM*240CM	1464.00
DILATOR ESO/PYL/COL/BIL 12-15MM*240CM	1029.00
DILATOR ESO/PYL/COL/BIL 8-10MM*240CM	1464.00
DILATOR ESOPHAGEAL BALLOON 10*8	709.00
DILATOR ESOPHAGEAL BALLOON 12*8	709.00
DILATOR ESOPHAGEAL BALLOON 14*8	709.00
DILATOR ESOPHAGEAL BALLOON 16*8	709.00
DILATOR ESOPHAGEAL BALLOON 18*8	709.00
DILATOR ESOPHAGEAL BALLOON 6*8	709.00
DILATOR ESOPHAGEAL BALLOON 8*8	709.00
DILATOR FASCIAL 10 FR*20CM	106.00
DILATOR FASCIAL 12 FR*20CM	92.00
DILATOR FASCIAL 14 FR*20CM	92.00
DILATOR FASCIAL 14 FR*4.7MM*38	50.00
DILATOR FASCIAL 20 FR*20CM	92.00
DILATOR FASCIAL 24 FR*20CM	92.00
DILATOR FASCIAL 6 FR*20CM	106.00
DILATOR FASCIAL 8 FR*20CM	106.00
DILATOR URETERAL 10.0FR 60CM	100.00
DILATOR URETERAL 11.0FR 60CM	100.00
DILATOR URETERAL 6.0FR 60CM	100.00
DILATOR URETERAL 7.0FR 60CM DISCONTINUED	100.00
DILATOR URETERAL 8.0FR 60CM	100.00
DILATOR URETERAL 9.0FR 60CM	100.00
DILATOR VASCULAR 16 FR*20CM	49.00
DILATOR VASCULAR 18 FR*20CM	49.00
DILATOR VASCULAR 20F*38CM	146.00
DILATOR VASCULAR 22F*38CM	146.00
DILATOR VASCULAR 24F*38CM	146.00
DILATOR VASCULAR 26F*38CM	146.00
DILATOR VASCULAR 28F*38CM	146.00
DILATOR VASCULAR 48-149	50.00
DILATOR VASCULAR 5F	50.00
DILATOR VASCULAR 6F	50.00
DILATOR VASCULAR 7F	50.00
DILATOR VASCULAR 8F	50.00
DILATOR VASCULAR 9F	50.00
DILATOR VASCULAR 9F*38CM	146.00
DILATOR VESSEL 10FR 35CM	146.00
DILATOR VESSEL 10FR*38CM	146.00
DILATOR VESSEL 11FR 35CM	146.00
DILATOR VESSEL 11FR*38CM	146.00
DILATOR VESSEL 4FR*18CM JCD4.0-18-20	146.00
DILATOR VESSEL 5F	66.00
DILATOR VESSEL 5FR 35CM	146.00
DILATOR VESSEL 6F (ORDER IN 10 EACHES)	66.00
DILATOR VESSEL 6FR 35CM	146.00
DILATOR VESSEL 7F	66.00
DILATOR VESSEL 7FR 35CM	146.00
DILATOR VESSEL 7FR 38CM	146.00
DILATOR VESSEL 8F	66.00
DILATOR VESSEL 9F (ORDER IN QUANTITIES OF 10)	66.00
DILATOR VESSEL 9FR 38CM	146.00
DILATOR VESSEL/VASCULAR COOK (ALL SZS)	146.00
Direct Antiglobulin Test (DAT)	160.00
DISC CERVICAL MOBI-C 13*15 H5	19585.00
DISC CERVICAL MOBI-C 13*15 H6	19585.00
DISC CERVICAL MOBI-C 13*15 H7	19585.00
DISC CERVICAL MOBI-C 13*17 H5	19585.00
DISC CERVICAL MOBI-C 13*17 H6	19585.00
DISC CERVICAL MOBI-C 13*17 H7	19585.00
DISC CERVICAL MOBI-C 15*15 H5	19585.00
DISC CERVICAL MOBI-C 15*15 H6	19585.00
DISC CERVICAL MOBI-C 15*15 H7	19585.00
DISC CERVICAL MOBI-C 15*17 H5	19585.00
DISC CERVICAL MOBI-C 15*17 H6	19585.00
DISC CERVICAL MOBI-C 15*17 H7	19585.00
DISC CERVICAL MOBI-C 15*19 H5	19585.00
DISC CERVICAL MOBI-C 15*19 H6	19585.00
DISC CERVICAL MOBI-C 15*19 H7	19585.00
DISC CERVICAL MOBI-C 17*17 H5	19585.00
DISC CERVICAL MOBI-C 17*17 H6	19585.00
DISC CERVICAL MOBI-C 17*17 H7	19585.00
DISC CERVICAL MOBI-C 17*19 H5	19585.00
DISC CERVICAL MOBI-C 17*19 H6	19585.00
DISC CERVICAL MOBI-C 17*19 H7	19585.00
DISC COMFORT LG	65.00
DISC DIAMOND MED	774.00
DISCONTINUED BUR CARBIDE 702L 1.6MM	44.00
DISCONTINUED SUTURE POLY BUTTON ORTHO TENDON	21.00
DISCONTINUED USE # 40646 DEVICE ENSEAL G2 TISSUE SEALER SUPER JAW 22CM	3879.00
DISK MOLNAR RETENTION	62.00
DISPOSABLES CLIPVAC FOR 5513 CLIPPER	54.00
DISSECTOR CURVED 5MM	389.00
DISSECTOR ENDO KITTNER	133.00
DISSECTOR ENDO KITTNER 5MM TIP	83.00
DISSECTOR ENDOSCOPIC BLUNT CHERRY 10MM	119.00
DISSECTOR ENDOSCOPIC BLUNT TIP KITTNERS	130.00
DISSECTOR MARTIN	3104.00
DISSECTOR NAVIGATOR TISSUE	11809.00
DISSECTOR ROTICULATING 5MM	1173.00
DISSECTOR SM PLUS SBT/OVAL BALLOON	2808.00
DISSECTOR SONICISION ULTRASONIC 13CM	1778.00
DISSECTOR SONICISION ULTRASONIC 26CM	1778.00
DISSECTOR SONICISION ULTRASONIC 39CM	1778.00
DISSECTOR SONICISION ULTRASONIC 48CM	1778.00
DISSECTOR SPONGE KITTNER	10.00
DNA PROBE AMPLIFIED	339.00
DO NOT USE: DISCONTINUED STAPLER POWERED LDS 15W DISP	2023.00
Dog Dander, IgE-Mayo	57.00
DOMETIP	1434.00
Donor Cornea Culture	129.00
DOPAMINE 400MG/250ML D5W PREMIX	50.00
Doppler Color Flow (GLOBAL) 93325	1064.00
Doppler Echo, Complete (GLOBAL) 93320	628.00
Doppler Echo, Limited or F/U (GLOBAL) 93321	948.00
Doppler Velocimetry Fetal; Umb Art 	29.00
DOSIMETRY IMRT	7890.00
DRAIN ABRAMSON TRIPLE LUMEN SUMP	155.00
DRAIN BLAKE FLAT 7MM	340.00
DRAIN BLAKE FLAT FULL FLUTED 10MM	340.00
DRAIN BLAKE HUBLESS RND SILICONE 19FR W/.25 IN TROCAR	439.00
DRAIN BLAKE ROUND 10 FR	340.00
DRAIN CHANNEL RND HUBLESS 3/4 FLUTED 10FR 3.2MM TROCAR 1/8	84.00
DRAIN CHANNEL RND HUBLESS 3/4 FLUTED 19FR 6.3MM TROCAR 1/4	84.00
DRAIN CHANNEL RND HUBLESS FULL FLUTED 19FR NOVA	121.00
DRAIN CHANNEL RND HUBLESS FULL FLUTED 24FR NOVA	98.00
DRAIN CHANNEL ROUND HUBLESS 3/4 FLUTED 15FR 4.7MM	74.00
DRAIN CHEST MINI 500	439.00
DRAIN CLOSED WOUND RND SILICONE 15 FR	89.00
DRAIN DRY SUCTION CHEST	262.00
DRAIN DRY SUCTION CHEST	262.00
DRAIN EVAC L/F 400CC 1/8 IN MED NOVAPLUS	88.00
DRAIN EVAC L/F 400CC 3/16 IN MED/LG	88.00
DRAIN EVAC L/F 400CC 3/32 IN SM	88.00
DRAIN EYE WICK	32.00
DRAIN FLAT HUBLESS SILICONE FULL PERF 10MM	31.00
DRAIN HEMOVAC 1/8 IN PVC W/5 IN TROCAR 400ML	107.00
DRAIN INFANT CHEST	248.00
DRAIN JACKSON PRATT FLAT 10MM	123.00
DRAIN JACKSON PRATT FLAT 7MM	91.00
DRAIN KIT SILICONE 19FR 400CC	238.00
DRAIN MALECOT 4 WING 16F LATEX	89.00
DRAIN MALECOT 4 WING 18F LATEX	89.00
DRAIN MALECOT 4 WING 24F LATEX	89.00
DRAIN MALECOT 4-WING 12F LATEX	89.00
DRAIN MALECOT 4-WING 14F LATEX	89.00
DRAIN MALECOT 4-WING 20F LATEX	89.00
DRAIN MALECOT 4-WING 22F LATEX	89.00
DRAIN MALECOT 4-WING 26F LATEX	89.00
DRAIN MALECOT 4-WING 28F LATEX	89.00
DRAIN MALECOT 4-WING 30F LATEX	89.00
DRAIN MALECOT 4-WING 32F LATEX	89.00
DRAIN MALECOT 4-WING 34F LATEX	89.00
DRAIN MALECOT 4-WING 36F LATEX	89.00
DRAIN NASAL PANCREATIC SZ 5	708.00
DRAIN NASAL PANCREATIC SZ 7	708.00
DRAIN NASOPHAR BILIARY 6FR	708.00
DRAIN NASOPHAR BILIARY 7F	708.00
DRAIN PLEUR-EVAC CHEST	270.00
DRAIN SILICONE FLAT JACKSON PRATT 10MM	44.00
DRAIN SILICONE FLAT JACKSON PRATT 7MM	42.00
Drain Skin Abscess,Cmplic/Multi	975.00
DRAIN, MELCOT 4-WING 12 FR LATEX	89.00
DRAIN/INJ INTERM JOINT/BUR W/OUS	822.00
DRAIN/INJ INTERM JOINT/BURSA W/US	1301.00
DRAIN/INJ MAJOR JOINT/BURSA W/OUS	955.00
DRAIN/INJ MAJOR JOINT/BURSA W/US	1429.00
DRAIN/INJAOPINTERMAOPJOINT/BURAOPW/OAOPUS	822.00
DRAIN/INJAOPINTERMAOPJOINT/BURSAAOPW/US	1301.00
DRAIN/INJAOPMAJORAOPJOINT/BURSAAOPW/OUS	955.00
DRAIN/INJAOPMAJORAOPJOINT/BURSAAOPW/US	1429.00
DRAIN/INJAOPSMALLAOPJOINT/BURSAAOPW/OUS	798.00
DRAIN/INJAOPSMALLAOPJOINT/BURSAAOPW/US	835.00
Drainage Heart Sac (Pericardiocentesis), Initial 	2622.00
Drainage peritoneal abscess/local peritonitis not apndicel abscs, open 	6716.00
DRAINAGE TUBE ATTACHMENT	57.00
DRAINAGEAOPABSCESSAOPPALATEAOPUVULA	692.00
DRAINAGEAOPBLADDER	7360.00
DRAINAGEAOPEXTERNALAOPEARAOPABCESSAOPHEMA	764.00
DRAINAGEAOPGUMAOPLESION	1977.00
DRAINAGEAOPHIP	4193.00
DRAINAGEAOPMOUTHAOPLESION	4575.00
DRAINAGEAOPOFAOPEYELIDAOPABSCESS	5294.00
DRAINAGEAOPOFAOPFINGERAOPABSCESSAOPCOMP	1977.00
DRAINAGEAOPOFAOPFINGERAOPABSCESSAOPSIMPLE	761.00
DRAINAGEAOPOFAOPFOREARMAOPBURSA	5149.00
DRAINAGEAOPOFAOPFOREMANAOPLESION	5723.00
DRAINAGEAOPOFAOPGLANDAOPABSCESS	907.00
DRAINAGEAOPOFAOPHEARTAOPSAC	2622.00
DRAINAGEAOPOFAOPMOUTHAOPLESION	640.00
DRAINAGEAOPOFAOPPELVISAOPLESION	5723.00
DRAINAGEAOPOFAOPPROSTATEAOPABSCESS	13310.00
DRAINAGEAOPOFAOPSCROTUM	6949.00
DRAINAGEAOPOFAOPSCROTUMAOPABSCESS	3626.00
DRAINAGEAOPOFAOPTONSILAOPABSCESS	1977.00
DRAINAGEAOPOLECRENONAOPBURSA	2966.00
DRAINAOPABSCESSAOPSUBMAXAOPINTRAORAL	692.00
DRAINAOPBLADDERAOPBYAOPNEEDLE	779.00
DRAINAOPEXTERNALAOPEARAOPLESION	764.00
DRAINAOPHANDAOPTENDONAOPSHEATH	4309.00
DRAINAOPLOWERAOPLEGAOPBURSA	5149.00
DRAINAOPOFAOPNOSEAOPLESION	640.00
DRAINAOPPENISAOPLESION	2873.00
DRAINAOPPERITONEALAOPABCESS/CYSTAOPOPEN	6716.00
DRAINAOPTHIGHAOPKNEEAOPLESION	3105.00
DRAINGAGEAOPOFAOPEYE	2373.00
DRAPE ABD LITHOTOMY LAPAROSCOPY- PELVISCOPY (LAVH)	160.00
DRAPE ANGIO FEMORAL FENESTRATED 80"X135"	54.00
DRAPE ANGIO FEMORAL W/WINDOW 82*124 IN	78.00
DRAPE APUZZO STEREOSTATIC	456.00
DRAPE ARM FOR SHEA DRILL	59.00
DRAPE ASTOUND 3/4 56*77	20.00
DRAPE ASTOUND HEAD/BAR 43*39	12.00
DRAPE BACK TABLE COVER 80*110	59.00
DRAPE BARIATRIC TIBURON	88.00
DRAPE BILATERAL EXTREMITY TIBURON CONFORMABLE FENS	64.00
DRAPE BILATERAL LIMB W/ARMBOARD COVER 116*88*144 STRL	73.00
DRAPE BILATERAL TMJ ARTHROSCOPY	312.00
DRAPE BODY SPLIT ORTHOARTS 88*116 IN	110.00
DRAPE BRACHIAL	65.00
DRAPE BREAST & ABDOMINAL W/ABSORBENT PADS STRL	216.00
DRAPE CAMERA CLOSED SYSTEM	71.00
DRAPE C-ARM	36.00
DRAPE C-ARM (C-ARMOR) OREVAL- 979	245.00
DRAPE CASSETTE SINGLE CUFF 24*24 IN	23.00
DRAPE CO2 LASER W/E-Z SERT CARD	47.00
DRAPE CRANIOTOMY TIBURON	139.00
DRAPE C-SECTION	101.00
DRAPE C-SECTION W/ CLEAR SCREEN	154.00
DRAPE CUSTOM GYN/URO ROBOTIC	308.00
DRAPE CUSTOM PERCUTANEOUS NEPHROSTOMY (6 TO 8 WK LEAD TIME - 2 CASE MIN ORDER)	182.00
DRAPE DAVINCI CAMERA	197.00
DRAPE DAVINCI CAMERA ARM	232.00
DRAPE DAVINCI INSTRUMENT ARM	382.00
DRAPE DAVINCI VISION-CART MONITOR 19 IN	197.00
DRAPE DAVINCI XI ARM	292.00
DRAPE DAVINCI XI COLUMN	110.00
DRAPE ENDOSCOPY LAP CHOLE TIBURON	83.00
DRAPE ENT SPLIT 77*124	43.00
DRAPE ENT XOMED MICROSCOPE	49.00
DRAPE EXTREMITY WITH ARMBOARD COVERS	49.00
DRAPE EYE	132.00
DRAPE EYE BLUE	120.00
DRAPE FENESTR RADPAD YELLOW 4 IN X 9 IN	119.00
DRAPE FOR ZIESS MD MICROSCOPE CLEARLENS 46X80 OREVAL-888 NOT APPROVED	44.00
DRAPE HALF SHEET 44*58	10.00
DRAPE HAND SURGICAL	85.00
DRAPE HEAD 50*36	20.00
DRAPE HEAVY BIG BACK TABLE	251.00
DRAPE HYSTOROSCOPY D&C (MIN ORDER 4 CS)	222.00
DRAPE I LINE INSERTION TIBURON	52.00
DRAPE INCISE STERI 2 SURGICAL L/F	32.00
DRAPE INCISE STERI LONG	45.00
DRAPE IOBAN 2 ANTIMICROBIAL INCISE LG FILM	84.00
DRAPE IOBAN ANTIMICROBIAL	35.00
DRAPE IOBAN ANTIMICROBIAL INCISE	44.00
DRAPE LAP CHOLE 9428	65.00
DRAPE LAPAROSCOPIC ABDOMINAL BARIATRIC TIBURON	91.00
DRAPE LARGE SHEET 72*85	19.00
DRAPE LINGEMAN PERCUTANEOUS PROCEDURE	192.00
DRAPE LOWER EXTREMITY	89.00
DRAPE MICROSCOPE 20*62 IN	38.00
DRAPE MICROSCOPE 43*118 IN	160.00
DRAPE MICROSCOPE 43*118 IN 65MM X-LNG	160.00
DRAPE MICROSCOPE 51CM*163CM	43.00
DRAPE MINI C-ARM 42*60	78.00
DRAPE MINI C-ARM L/F FOR FLUOROSCAN IMAGING SYSTEM	78.00
DRAPE MINOR PROCEDURE	31.00
DRAPE MOBILE C-ARM	32.00
DRAPE NEURO MICROSCOPE BUY MD G650DL	200.00
DRAPE NEURO MICROSCOPE ZEISS 306026	209.00
DRAPE NON-FENESTRATED STRL FILED 18 X 26	3.00
DRAPE OPHTHALMOLOGY EYE	120.00
DRAPE OPHTHALMOLOGY W/APERATURE	19.00
