Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME
77030011265,ELECTRD BLD HEX COVD -A,17,HR INPT PRICE BFG
77030011265,ELECTRD BLD HEX COVD -A,17,HR OTPT PRICE BFG
77030011266,ELECTRD BLD INSL COVD -A,19,HR INPT PRICE BFG
77030011266,ELECTRD BLD INSL COVD -A,19,HR OTPT PRICE BFG
77030011267,ELECTRD BLD COVD -A,18,HR INPT PRICE BFG
77030011267,ELECTRD BLD COVD -A,18,HR OTPT PRICE BFG
77030011268,ELECTRD BPLR LP J&J -E,1716,HR INPT PRICE BFG
77030011268,ELECTRD BPLR LP J&J -E,1716,HR OTPT PRICE BFG
77030011269,ELECTRD BPLR SPR J&J -E,1716,HR INPT PRICE BFG
77030011269,ELECTRD BPLR SPR J&J -E,1716,HR OTPT PRICE BFG
77030011270,ELECTRD CAUT TIP MEGA -A,46,HR INPT PRICE BFG
77030011270,ELECTRD CAUT TIP MEGA -A,46,HR OTPT PRICE BFG
77030011271,ELECTRD COAG SUC AEMC -B,116,HR INPT PRICE BFG
77030011271,ELECTRD COAG SUC AEMC -B,116,HR OTPT PRICE BFG
77030011272,ELECTRD CUT LP OCOA -B,305,HR INPT PRICE BFG
77030011272,ELECTRD CUT LP OCOA -B,305,HR OTPT PRICE BFG
77030011273,ELECTRD CUT LP BSC -B,282,HR INPT PRICE BFG
77030011273,ELECTRD CUT LP BSC -B,282,HR OTPT PRICE BFG
77030011274,ELECTRD CUT LP RWOL -F,286,HR INPT PRICE BFG
77030011274,ELECTRD CUT LP RWOL -F,286,HR OTPT PRICE BFG
77030011275,ELECTRD DEV NOVA HOLO -G1,5302,HR INPT PRICE BFG
77030011275,ELECTRD DEV NOVA HOLO -G1,5302,HR OTPT PRICE BFG
77030011276,ELECTRD LIG AXS COVD -E,1577,HR INPT PRICE BFG
77030011276,ELECTRD LIG AXS COVD -E,1577,HR OTPT PRICE BFG
77030011278,ELECTRD LIG IMPT COVD -F,1940,HR INPT PRICE BFG
77030011278,ELECTRD LIG IMPT COVD -F,1940,HR OTPT PRICE BFG
77030011280,ELECTRD MPLR J&J -B,355,HR INPT PRICE BFG
77030011280,ELECTRD MPLR J&J -B,355,HR OTPT PRICE BFG
77030011281,ELECTRD MPLR J&J -C,2126,HR INPT PRICE BFG
77030011281,ELECTRD MPLR J&J -C,2126,HR OTPT PRICE BFG
77030011283,ELECTRD NDL COVD -A,9,HR INPT PRICE BFG
77030011283,ELECTRD NDL COVD -A,9,HR OTPT PRICE BFG
77030011284,ELECTRD PD DEFIB 3M -A,14,HR INPT PRICE BFG
77030011284,ELECTRD PD DEFIB 3M -A,14,HR OTPT PRICE BFG
77030011285,ELECTRD RESCTSC OCOA -C,454,HR INPT PRICE BFG
77030011285,ELECTRD RESCTSC OCOA -C,454,HR OTPT PRICE BFG
77030011286,ELECTRD RESCTSC BSC -B,304,HR INPT PRICE BFG
77030011286,ELECTRD RESCTSC BSC -B,304,HR OTPT PRICE BFG
77030011287,ELECTRD RL BALL RWOL -B,445,HR INPT PRICE BFG
77030011287,ELECTRD RL BALL RWOL -B,445,HR OTPT PRICE BFG
77030011288,ELECTRD RL BAR OCOA -B,455,HR INPT PRICE BFG
77030011288,ELECTRD RL BAR OCOA -B,455,HR OTPT PRICE BFG
77030011289,ELECTRD VAPR J&J -E,1716,HR INPT PRICE BFG
77030011289,ELECTRD VAPR J&J -E,1716,HR OTPT PRICE BFG
77030011290,ENDCAP PYRMSH TI MEDT -F,3424,HR INPT PRICE BFG
77030011290,ENDCAP PYRMSH TI MEDT -F,3424,HR OTPT PRICE BFG
77030011291,ERAS HEMSTAT BVTC -A,33,HR INPT PRICE BFG
77030011291,ERAS HEMSTAT BVTC -A,33,HR OTPT PRICE BFG
77030011293,FCPS BIOP NDL BSC -B,17.17,HR INPT PRICE BFG
77030011293,FCPS BIOP NDL BSC -B,17.17,HR OTPT PRICE BFG
77030011294,FCPS BPLR MCR J&J -B,581,HR INPT PRICE BFG
77030011294,FCPS BPLR MCR J&J -B,581,HR OTPT PRICE BFG
77030011295,FCPS GRSP ALLIS J&J -B,833,HR INPT PRICE BFG
77030011295,FCPS GRSP ALLIS J&J -B,833,HR OTPT PRICE BFG
77030011296,FCPS GRSP ENDOSC J&J -B,974,HR INPT PRICE BFG
77030011296,FCPS GRSP ENDOSC J&J -B,974,HR OTPT PRICE BFG
77030011297,FEM HD CER S&N -H,7677,HR INPT PRICE BFG
77030011297,FEM HD CER S&N -H,7677,HR OTPT PRICE BFG
77030011300,FILTER SET IV AC BARD -G,3994,HR INPT PRICE BFG
77030011300,FILTER SET IV AC BARD -G,3994,HR OTPT PRICE BFG
77030011301,FLTR KT AR PLSM ERBE -A,39,HR INPT PRICE BFG
77030011301,FLTR KT AR PLSM ERBE -A,39,HR OTPT PRICE BFG
77030011302,FLTR VC BRDNEST COOK -G1,5058,HR INPT PRICE BFG
77030011302,FLTR VC BRDNEST COOK -G1,5058,HR OTPT PRICE BFG
77030011303,FLTR VC CELECT COOK -G1,5082,HR INPT PRICE BFG
77030011303,FLTR VC CELECT COOK -G1,5082,HR OTPT PRICE BFG
77030011305,FLTR VC GREENFLD BSC -G,5320,HR INPT PRICE BFG
77030011305,FLTR VC GREENFLD BSC -G,5320,HR OTPT PRICE BFG
77030011306,FLTR VC GREENFLD BSC -G1,5804,HR INPT PRICE BFG
77030011306,FLTR VC GREENFLD BSC -G1,5804,HR OTPT PRICE BFG
77030011307,FLTR VC GUNTH COOK -G,4114,HR INPT PRICE BFG
77030011307,FLTR VC GUNTH COOK -G,4114,HR OTPT PRICE BFG
77030011308,FLTR VC GUNTH COOK -G1,4114,HR INPT PRICE BFG
77030011308,FLTR VC GUNTH COOK -G1,4114,HR OTPT PRICE BFG
77030011309,FLTR VC TRAPESE CARD -G,4598,HR INPT PRICE BFG
77030011309,FLTR VC TRAPESE CARD -G,4598,HR OTPT PRICE BFG
77030011310,FLTR VC TRAPESE CARD -G1,6268,HR INPT PRICE BFG
77030011310,FLTR VC TRAPESE CARD -G1,6268,HR OTPT PRICE BFG
77030011311,FLTR VENA KT GRNF BSC -B,547,HR INPT PRICE BFG
77030011311,FLTR VENA KT GRNF BSC -B,547,HR OTPT PRICE BFG
77030011312,FLTR VENT EXPTRY COVD -A,21,HR INPT PRICE BFG
77030011312,FLTR VENT EXPTRY COVD -A,21,HR OTPT PRICE BFG
77030011313,GDWIRE BULL TIP ZIMM -B,343,HR INPT PRICE BFG
77030011313,GDWIRE BULL TIP ZIMM -B,343,HR OTPT PRICE BFG
77030011315,GEL TOP CADEXMR S&N -B,142,HR INPT PRICE BFG
77030011315,GEL TOP CADEXMR S&N -B,142,HR OTPT PRICE BFG
77030011317,GRFT BN ALLGRFT MEDT -G,5560,HR INPT PRICE BFG
77030011317,GRFT BN ALLGRFT MEDT -G,5560,HR OTPT PRICE BFG
77030011318,GRFT BN ALLGRFT REGE -G,6761,HR INPT PRICE BFG
77030011318,GRFT BN ALLGRFT REGE -G,6761,HR OTPT PRICE BFG
77030011319,GRFT BN ALLGRFT REGE -G1,7140,HR INPT PRICE BFG
77030011319,GRFT BN ALLGRFT REGE -G1,7140,HR OTPT PRICE BFG
77030011321,GRFT BN DBM OSTEFL MEDT -G1,9098,HR INPT PRICE BFG
77030011321,GRFT BN DBM OSTEFL MEDT -G1,9098,HR OTPT PRICE BFG
77030011322,GRFT BN OSTEFL REGE -G,5706,HR INPT PRICE BFG
77030011322,GRFT BN OSTEFL REGE -G,5706,HR OTPT PRICE BFG
77030011323,GRFT BN OSTEFL REGE -G1,7090,HR INPT PRICE BFG
77030011323,GRFT BN OSTEFL REGE -G1,7090,HR OTPT PRICE BFG
77030011324,GRFT BN DBM OSTEFL MEDT -H1,16040,HR INPT PRICE BFG
77030011324,GRFT BN DBM OSTEFL MEDT -H1,16040,HR OTPT PRICE BFG
77030011325,GRFT BN PLG S&N -F,4649,HR INPT PRICE BFG
77030011325,GRFT BN PLG S&N -F,4649,HR OTPT PRICE BFG
77030011330,GRFT DBM SYNTH ZIMM -C,1043,HR INPT PRICE BFG
77030011330,GRFT DBM SYNTH ZIMM -C,1043,HR OTPT PRICE BFG
75810000303,CLSD TRMT  FRACTURE/DISLOCATION W/  ANES,325,HR INPT PRICE BFG
75810000303,CLSD TRMT  FRACTURE/DISLOCATION W/  ANES,410,HR OTPT PRICE BFG
77030011331,GRFT BN SUB ZIMM -D,2219,HR INPT PRICE BFG
77030011331,GRFT BN SUB ZIMM -D,2219,HR OTPT PRICE BFG
77030011332,GRFT BN SUB ZIMM -F,3590,HR INPT PRICE BFG
77030011332,GRFT BN SUB ZIMM -F,3590,HR OTPT PRICE BFG
75810000304,PLACE NEED INTRAOSSEOUS INFUS,287,HR INPT PRICE BFG
75810000304,PLACE NEED INTRAOSSEOUS INFUS,548,HR OTPT PRICE BFG
77030011333,GRFT BN SUB ZIMM -G,6256,HR INPT PRICE BFG
77030011333,GRFT BN SUB ZIMM -G,6256,HR OTPT PRICE BFG
77030011334,GRFT BN SUB ZIMM -G1,6256,HR INPT PRICE BFG
77030011334,GRFT BN SUB ZIMM -G1,6256,HR OTPT PRICE BFG
77030011335,GRFT BN SUB ORTH -H1,15256,HR INPT PRICE BFG
77030011335,GRFT BN SUB ORTH -H1,15256,HR OTPT PRICE BFG
77030011336,GRFT BN SUB DBM BIOM -G,5560,HR INPT PRICE BFG
77030011336,GRFT BN SUB DBM BIOM -G,5560,HR OTPT PRICE BFG
77030011337,GRFT BN SUB DBM BIOM -H,11120,HR INPT PRICE BFG
77030011337,GRFT BN SUB DBM BIOM -H,11120,HR OTPT PRICE BFG
77030011338,GRFT BN SUB DBM OSTE -C,1196,HR INPT PRICE BFG
77030011338,GRFT BN SUB DBM OSTE -C,1196,HR OTPT PRICE BFG
77030011339,GRFT BN SUB DBM OSTE -F,4900,HR INPT PRICE BFG
77030011339,GRFT BN SUB DBM OSTE -F,4900,HR OTPT PRICE BFG
77030011340,GRFT BN SUB DBM MEDT -G,6593,HR INPT PRICE BFG
77030011340,GRFT BN SUB DBM MEDT -G,6593,HR OTPT PRICE BFG
77030011343,GRFT BN SUB EXAC -G1,7437,HR INPT PRICE BFG
77030011343,GRFT BN SUB EXAC -G1,7437,HR OTPT PRICE BFG
77030011344,GRFT BN SUB EXAC -H,10773,HR INPT PRICE BFG
77030011344,GRFT BN SUB EXAC -H,10773,HR OTPT PRICE BFG
77030011345,GRFT BN SUB EXAC -H1,16646,HR INPT PRICE BFG
77030011345,GRFT BN SUB EXAC -H1,16646,HR OTPT PRICE BFG
77030011347,GRFT BN SUB J&J -E,2628,HR INPT PRICE BFG
77030011347,GRFT BN SUB J&J -E,2628,HR OTPT PRICE BFG
77030011348,GRFT BN SUB J&J -F,4601,HR INPT PRICE BFG
77030011348,GRFT BN SUB J&J -F,4601,HR OTPT PRICE BFG
77030011349,GRFT BN SUB J&J -G1,8768,HR INPT PRICE BFG
77030011349,GRFT BN SUB J&J -G1,8768,HR OTPT PRICE BFG
77030011351,GRFT BN SUB MEDT -F,3476,HR INPT PRICE BFG
77030011351,GRFT BN SUB MEDT -F,3476,HR OTPT PRICE BFG
77030011354,GRFT BN SUB MUSC -C,1043,HR INPT PRICE BFG
77030011354,GRFT BN SUB MUSC -C,1043,HR OTPT PRICE BFG
77030011355,GRFT BN SUB MUSC -E,1738,HR INPT PRICE BFG
77030011355,GRFT BN SUB MUSC -E,1738,HR OTPT PRICE BFG
77030011357,GRFT BN SUB MUSC -G1,8460,HR INPT PRICE BFG
77030011357,GRFT BN SUB MUSC -G1,8460,HR OTPT PRICE BFG
77030011358,GRFT BN SUB BLK VTOS 1.2CC STRY -C,834,HR INPT PRICE BFG
77030011358,GRFT BN SUB BLK VTOS 1.2CC STRY -C,834,HR OTPT PRICE BFG
77030011359,GRFT BN SUB STRY -E,2433,HR INPT PRICE BFG
77030011359,GRFT BN SUB STRY -E,2433,HR OTPT PRICE BFG
77030011361,GRFT BN SUB CNSTR STD VTOS 10CC STRY -F,3476,HR INPT PRICE BFG
77030011361,GRFT BN SUB CNSTR STD VTOS 10CC STRY -F,3476,HR OTPT PRICE BFG
77030011363,GRFT BN SUB CANC FOAM FLO VTOS STRY -I,17758,HR INPT PRICE BFG
77030011363,GRFT BN SUB CANC FOAM FLO VTOS STRY -I,17758,HR OTPT PRICE BFG
77030011364,GRFT BN SUB STRY -I1,21959,HR INPT PRICE BFG
77030011364,GRFT BN SUB STRY -I1,21959,HR OTPT PRICE BFG
77030011365,GRFT BN SUB OSTE -B,555,HR INPT PRICE BFG
77030011365,GRFT BN SUB OSTE -B,555,HR OTPT PRICE BFG
77030011366,GRFT BN SUB OSTE -C,1002,HR INPT PRICE BFG
77030011366,GRFT BN SUB OSTE -C,1002,HR OTPT PRICE BFG
77030011367,GRFT BN SUB OSTE -D,2141,HR INPT PRICE BFG
77030011367,GRFT BN SUB OSTE -D,2141,HR OTPT PRICE BFG
77030011369,GRFT BN SUB OSTE -G,6360,HR INPT PRICE BFG
77030011369,GRFT BN SUB OSTE -G,6360,HR OTPT PRICE BFG
77030011370,GRFT BN SUB MEDT -G1,8102,HR INPT PRICE BFG
77030011370,GRFT BN SUB MEDT -G1,8102,HR OTPT PRICE BFG
77030011371,GRFT BN SUB INLC -H,13545,HR INPT PRICE BFG
77030011371,GRFT BN SUB INLC -H,13545,HR OTPT PRICE BFG
77030011372,GRFT BN SUB MEDT -B,591,HR INPT PRICE BFG
77030011372,GRFT BN SUB MEDT -B,591,HR OTPT PRICE BFG
77030011373,GRFT BN SUB STRY -D,1738,HR INPT PRICE BFG
77030011373,GRFT BN SUB STRY -D,1738,HR OTPT PRICE BFG
77030011374,GRFT BN SUB CNSTR STD VTOS 5CC STRY -F,3476,HR INPT PRICE BFG
77030011374,GRFT BN SUB CNSTR STD VTOS 5CC STRY -F,3476,HR OTPT PRICE BFG
77030011377,GRFT BN SUB SYNT -F,4598,HR INPT PRICE BFG
77030011377,GRFT BN SUB SYNT -F,4598,HR OTPT PRICE BFG
77030011378,GRFT BN SUB SYNT -G1,8460,HR INPT PRICE BFG
77030011378,GRFT BN SUB SYNT -G1,8460,HR OTPT PRICE BFG
77030011379,GRFT BN SUB WRGH -D,2370,HR INPT PRICE BFG
77030011379,GRFT BN SUB WRGH -D,2370,HR OTPT PRICE BFG
77030011380,GRFT BN SUB WRGH -F,3867,HR INPT PRICE BFG
77030011380,GRFT BN SUB WRGH -F,3867,HR OTPT PRICE BFG
77030011381,GRFT BN DBM WRGH -G,5981,HR INPT PRICE BFG
77030011381,GRFT BN DBM WRGH -G,5981,HR OTPT PRICE BFG
77030011382,GRFT BN SUB WRGH -I,17403,HR INPT PRICE BFG
77030011382,GRFT BN SUB WRGH -I,17403,HR OTPT PRICE BFG
77030011383,GRFT BN SUB WRGH -I2,27071,HR INPT PRICE BFG
77030011383,GRFT BN SUB WRGH -I2,27071,HR OTPT PRICE BFG
77030011384,GRFT BN SUB ZIMM -B,563,HR INPT PRICE BFG
77030011384,GRFT BN SUB ZIMM -B,563,HR OTPT PRICE BFG
77030011385,GRFT BN SUB ZIMM -C,1112,HR INPT PRICE BFG
77030011385,GRFT BN SUB ZIMM -C,1112,HR OTPT PRICE BFG
77030011386,GRFT IL FRZN LIFV -F,3476,HR INPT PRICE BFG
77030011386,GRFT IL FRZN LIFV -F,3476,HR OTPT PRICE BFG
77030011387,GRFT IL FRZN LIFV -G,3476,HR INPT PRICE BFG
77030011387,GRFT IL FRZN LIFV -G,3476,HR OTPT PRICE BFG
77030011388,GRFT MSH ALLOMX WRGH -D,3038,HR INPT PRICE BFG
77030011388,GRFT MSH ALLOMX WRGH -D,3038,HR OTPT PRICE BFG
77030011389,GRFT SFT TISS REP TISSMEND STRY -I1,21305,HR INPT PRICE BFG
77030011389,GRFT SFT TISS REP TISSMEND STRY -I1,21305,HR OTPT PRICE BFG
77030011390,GRSP SUT IDL J&J -C,1088,HR INPT PRICE BFG
77030011390,GRSP SUT IDL J&J -C,1088,HR OTPT PRICE BFG
77030011391,HD CUT VEIN URAC -E,1920,HR INPT PRICE BFG
77030011391,HD CUT VEIN URAC -E,1920,HR OTPT PRICE BFG
77030011393,HD FEM ARTICUL J&J -G1,4795,HR INPT PRICE BFG
77030011393,HD FEM ARTICUL J&J -G1,4795,HR OTPT PRICE BFG
77030011395,HD FEM CER J&J -H,9174,HR INPT PRICE BFG
77030011395,HD FEM CER J&J -H,9174,HR OTPT PRICE BFG
77030011396,HD FEM CER J&J -H1,10568,HR INPT PRICE BFG
77030011396,HD FEM CER J&J -H1,10568,HR OTPT PRICE BFG
77030011397,HD FEM DELT ZIMM -H1,11491,HR INPT PRICE BFG
77030011397,HD FEM DELT ZIMM -H1,11491,HR OTPT PRICE BFG
77030011398,HD FEM J&J -H,8289,HR INPT PRICE BFG
77030011398,HD FEM J&J -H,8289,HR OTPT PRICE BFG
77030011399,HD FEM J&J -H1,8686,HR INPT PRICE BFG
77030011399,HD FEM J&J -H1,8686,HR OTPT PRICE BFG
77030011401,HD HUM ANAT ZIMM -G1,6680,HR INPT PRICE BFG
77030011401,HD HUM ANAT ZIMM -G1,6680,HR OTPT PRICE BFG
77030011402,HD HUM BIANG ZIMM -G1,5746,HR INPT PRICE BFG
77030011402,HD HUM BIANG ZIMM -G1,5746,HR OTPT PRICE BFG
77030011403,HD HUM ZIMM -F,2808,HR INPT PRICE BFG
77030011403,HD HUM ZIMM -F,2808,HR OTPT PRICE BFG
77030011404,HD HUM ZIMM -G1,6646,HR INPT PRICE BFG
77030011404,HD HUM ZIMM -G1,6646,HR OTPT PRICE BFG
77030011405,HD HUM BIOMOD ZIMM -H,7367,HR INPT PRICE BFG
77030011405,HD HUM BIOMOD ZIMM -H,7367,HR OTPT PRICE BFG
77030011406,HD HUM BIOMOD CO ZIMM -G1,6254,HR INPT PRICE BFG
77030011406,HD HUM BIOMOD CO ZIMM -G1,6254,HR OTPT PRICE BFG
77030011407,HD HUM BIOMOD CO ZIMM -H,8074,HR INPT PRICE BFG
77030011407,HD HUM BIOMOD CO ZIMM -H,8074,HR OTPT PRICE BFG
77030011408,HD HUM BIOMOD TI ZIMM -H,7522,HR INPT PRICE BFG
77030011408,HD HUM BIOMOD TI ZIMM -H,7522,HR OTPT PRICE BFG
77030011409,HD HUM CO ZIMM -G1,6578,HR INPT PRICE BFG
77030011409,HD HUM CO ZIMM -G1,6578,HR OTPT PRICE BFG
77030011412,HD HUM EQNX EXAC -H,8016,HR INPT PRICE BFG
77030011412,HD HUM EQNX EXAC -H,8016,HR OTPT PRICE BFG
77030011413,HD HUM EXAC -H,8016,HR INPT PRICE BFG
77030011413,HD HUM EXAC -H,8016,HR OTPT PRICE BFG
77030011414,HD HUM EXT ZIMM -H,8243,HR INPT PRICE BFG
77030011414,HD HUM EXT ZIMM -H,8243,HR OTPT PRICE BFG
77030011415,HD HUM FX ZIMM -H,7580,HR INPT PRICE BFG
77030011415,HD HUM FX ZIMM -H,7580,HR OTPT PRICE BFG
77030011417,HD HUM GLOBL J&J -G1,7051,HR INPT PRICE BFG
77030011417,HD HUM GLOBL J&J -G1,7051,HR OTPT PRICE BFG
77030011418,HD HUM GLOBL J&J -H,7583,HR INPT PRICE BFG
77030011418,HD HUM GLOBL J&J -H,7583,HR OTPT PRICE BFG
77030011419,HD HUM GLOBL J&J -H1,11811,HR INPT PRICE BFG
77030011419,HD HUM GLOBL J&J -H1,11811,HR OTPT PRICE BFG
77030011420,HD HUM GLOBL J&J -I3,17805,HR INPT PRICE BFG
77030011420,HD HUM GLOBL J&J -I3,17805,HR OTPT PRICE BFG
77030011422,HD HUM MOD ZIMM -G1,5010,HR INPT PRICE BFG
77030011422,HD HUM MOD ZIMM -G1,5010,HR OTPT PRICE BFG
77030011423,HD HUM MOD ZIMM -G1,6583,HR INPT PRICE BFG
77030011423,HD HUM MOD ZIMM -G1,6583,HR OTPT PRICE BFG
77030011426,HD HUM OFST ZIMM -G1,6985,HR INPT PRICE BFG
77030011426,HD HUM OFST ZIMM -G1,6985,HR OTPT PRICE BFG
77030011430,HD HUM OFST ZIMM -G1,6583,HR INPT PRICE BFG
77030011430,HD HUM OFST ZIMM -G1,6583,HR OTPT PRICE BFG
77030011431,HD HUM OFST ZIMM -H,6796,HR INPT PRICE BFG
77030011431,HD HUM OFST ZIMM -H,6796,HR OTPT PRICE BFG
77030011432,HD HUM PRI S&N -G1,5946,HR INPT PRICE BFG
77030011432,HD HUM PRI S&N -G1,5946,HR OTPT PRICE BFG
77030011433,HD HUM RESURF ZIMM -I1,15716,HR INPT PRICE BFG
77030011433,HD HUM RESURF ZIMM -I1,15716,HR OTPT PRICE BFG
77030011434,HD HUM RESURF ZIMM -I2,18194,HR INPT PRICE BFG
77030011434,HD HUM RESURF ZIMM -I2,18194,HR OTPT PRICE BFG
77030011435,HD HUM RESURF ZIMM -I3,19699,HR INPT PRICE BFG
77030011435,HD HUM RESURF ZIMM -I3,19699,HR OTPT PRICE BFG
77030011436,HD HUM RESURF ZIMM -K1,24462,HR INPT PRICE BFG
77030011436,HD HUM RESURF ZIMM -K1,24462,HR OTPT PRICE BFG
77030011437,HD HUM RESURF TI ZIMM -I2,18194,HR INPT PRICE BFG
77030011437,HD HUM RESURF TI ZIMM -I2,18194,HR OTPT PRICE BFG
77030011439,HD HUM STRY -I3,14128,HR INPT PRICE BFG
77030011439,HD HUM STRY -I3,14128,HR OTPT PRICE BFG
77030011440,HD HUM TAPR J&J -F,2344,HR INPT PRICE BFG
77030011440,HD HUM TAPR J&J -F,2344,HR OTPT PRICE BFG
77030011441,HD RAD EVOLV WRGH -G1,7236,HR INPT PRICE BFG
77030011441,HD RAD EVOLV WRGH -G1,7236,HR OTPT PRICE BFG
77030011442,HD RAD EVOLV WRGH -H,7822,HR INPT PRICE BFG
77030011442,HD RAD EVOLV WRGH -H,7822,HR OTPT PRICE BFG
77030011450,HNDPC AR BM COVD -B,192,HR INPT PRICE BFG
77030011450,HNDPC AR BM COVD -B,192,HR OTPT PRICE BFG
77030011452,HUMD SYS HI TRAN -B,96,HR INPT PRICE BFG
77030011452,HUMD SYS HI TRAN -B,96,HR OTPT PRICE BFG
77030011453,IMMOB KNEE DJOR -B,99,HR INPT PRICE BFG
77030011453,IMMOB KNEE DJOR -B,99,HR OTPT PRICE BFG
77030011454,IMMOB SHLDR DJOR -A,36,HR INPT PRICE BFG
77030011454,IMMOB SHLDR DJOR -A,36,HR OTPT PRICE BFG
77030011455,IMMOB SHLDR DJOR -B,351,HR INPT PRICE BFG
77030011455,IMMOB SHLDR DJOR -B,351,HR OTPT PRICE BFG
77030011458,IMPL GLAUC VLV NWMI -F,2880,HR INPT PRICE BFG
77030011458,IMPL GLAUC VLV NWMI -F,2880,HR OTPT PRICE BFG
77030011459,IMPL GLD EYELD IOPI -C,1126,HR INPT PRICE BFG
77030011459,IMPL GLD EYELD IOPI -C,1126,HR OTPT PRICE BFG
77030011461,IMPL HUM EPIPHSIS J&J -I,14027,HR INPT PRICE BFG
77030011461,IMPL HUM EPIPHSIS J&J -I,14027,HR OTPT PRICE BFG
77030011463,IMPL PRODISC CTNL -J,48627,HR INPT PRICE BFG
77030011463,IMPL PRODISC CTNL -J,48627,HR OTPT PRICE BFG
77030011465,INSRT TIB NXGN ZIMM -K1,21142,HR INPT PRICE BFG
77030011465,INSRT TIB NXGN ZIMM -K1,21142,HR OTPT PRICE BFG
77030011466,KT BN PREP ZIMM -C,485,HR INPT PRICE BFG
77030011466,KT BN PREP ZIMM -C,485,HR OTPT PRICE BFG
77030011467,KT BN PREP STRY -C,473,HR INPT PRICE BFG
77030011467,KT BN PREP STRY -C,473,HR OTPT PRICE BFG
77030011468,KT BN PREP WRGH -I1,13875,HR INPT PRICE BFG
77030011468,KT BN PREP WRGH -I1,13875,HR OTPT PRICE BFG
77030011469,KT EXP PMP HALY -B,343,HR INPT PRICE BFG
77030011469,KT EXP PMP HALY -B,343,HR OTPT PRICE BFG
77030011471,KT INFL DEV BARD -B,203,HR INPT PRICE BFG
77030011471,KT INFL DEV BARD -B,203,HR OTPT PRICE BFG
77030011472,KT PICC MORPH ANGI -B,315,HR INPT PRICE BFG
77030011472,KT PICC MORPH ANGI -B,315,HR OTPT PRICE BFG
77030011473,KT PICC MORPH ANGI -C,315,HR INPT PRICE BFG
77030011473,KT PICC MORPH ANGI -C,315,HR OTPT PRICE BFG
77030011474,KT PICC NEO TELE -B,106,HR INPT PRICE BFG
77030011474,KT PICC NEO TELE -B,106,HR OTPT PRICE BFG
77030011479,LNR ACET BPLR S&N -H,7881,HR INPT PRICE BFG
77030011479,LNR ACET BPLR S&N -H,7881,HR OTPT PRICE BFG
77030011484,LNR ACET J&J -F,12781,HR INPT PRICE BFG
77030011484,LNR ACET J&J -F,12781,HR OTPT PRICE BFG
77030011485,LNR ACET J&J -G,12781,HR INPT PRICE BFG
77030011485,LNR ACET J&J -G,12781,HR OTPT PRICE BFG
77030011486,LNR ACET MAG BIOM -F,2590,HR INPT PRICE BFG
77030011486,LNR ACET MAG BIOM -F,2590,HR OTPT PRICE BFG
77030011487,LNR ACET RIM ZIMM -G,3876,HR INPT PRICE BFG
77030011487,LNR ACET RIM ZIMM -G,3876,HR OTPT PRICE BFG
77030011488,LNR ACET RNG ENCR -E,1786,HR INPT PRICE BFG
77030011488,LNR ACET RNG ENCR -E,1786,HR OTPT PRICE BFG
77030011489,LNR ACET RNGLOK BIOM -C,499,HR INPT PRICE BFG
77030011489,LNR ACET RNGLOK BIOM -C,499,HR OTPT PRICE BFG
77030011490,LNR ACET S&N -C,683,HR INPT PRICE BFG
77030011490,LNR ACET S&N -C,683,HR OTPT PRICE BFG
77030011492,LNR ACET S&N -G,4342,HR INPT PRICE BFG
77030011492,LNR ACET S&N -G,4342,HR OTPT PRICE BFG
77030011493,LNR ACET S&N -G1,5585,HR INPT PRICE BFG
77030011493,LNR ACET S&N -G1,5585,HR OTPT PRICE BFG
77030011494,LNR ACET S&N -H,7488,HR INPT PRICE BFG
77030011494,LNR ACET S&N -H,7488,HR OTPT PRICE BFG
77030011499,LNR ACET ZIMM -G,3691,HR INPT PRICE BFG
77030011499,LNR ACET ZIMM -G,3691,HR OTPT PRICE BFG
77030011500,LNR ACET ZIMM -H1,9187,HR INPT PRICE BFG
77030011500,LNR ACET ZIMM -H1,9187,HR OTPT PRICE BFG
77030011501,LNR HUM EQNX EXAC -H1,10455,HR INPT PRICE BFG
77030011501,LNR HUM EQNX EXAC -H1,10455,HR OTPT PRICE BFG
77030011502,MANIP UTER ZUM ZINN -B,138,HR INPT PRICE BFG
77030011502,MANIP UTER ZUM ZINN -B,138,HR OTPT PRICE BFG
73800000078,ECHO TTE COMPLTW/O DOP PED,2604,HR INPT PRICE BFG
73800000078,ECHO TTE COMPLTW/O DOP PED,3744,HR OTPT PRICE BFG
73800000080,ECHO TTE COMPLT W DOPP PED,1956,HR INPT PRICE BFG
73800000080,ECHO TTE COMPLT W DOPP PED,2681.07,HR OTPT PRICE BFG
73850000019,REHAB CARDIAC OP WECG PHII,185.85,HR INPT PRICE BFG
73850000019,REHAB CARDIAC OP WECG PHII,177,HR OTPT PRICE BFG
73850000020,REHAB CARDIAC OP WECG DISC,185.85,HR INPT PRICE BFG
73850000020,REHAB CARDIAC OP WECG DISC,177,HR OTPT PRICE BFG
73850000023,REHABCARDIACOP W0ECG PHIII,60,HR INPT PRICE BFG
73850000023,REHABCARDIACOP W0ECG PHIII,65.06,HR OTPT PRICE BFG
73850000024,REHABCARDOP W0ECG PHIII SP,381.15,HR INPT PRICE BFG
73850000024,REHABCARDOP W0ECG PHIII SP,363,HR OTPT PRICE BFG
