Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME
77030000531,SCR CERV CANC SYNT -B,820,RI INPT PRICE BFG
77030000531,SCR CERV CANC SYNT -B,820,RI OTPT PRICE BFG
77030000532,SCR CERV CANC TI J&J -C,1974,RI INPT PRICE BFG
77030000532,SCR CERV CANC TI J&J -C,1974,RI OTPT PRICE BFG
77030000534,SCR CERV CORT SYNT -B,711,RI INPT PRICE BFG
77030000534,SCR CERV CORT SYNT -B,711,RI OTPT PRICE BFG
77030000535,SCR CERV CORT TI SYNT -G,4921,RI INPT PRICE BFG
77030000535,SCR CERV CORT TI SYNT -G,4921,RI OTPT PRICE BFG
77030000537,SCR CERV J&J -D,1974,RI INPT PRICE BFG
77030000537,SCR CERV J&J -D,1974,RI OTPT PRICE BFG
77030000542,SCR CERV SD TI J&J -D,1974,RI INPT PRICE BFG
77030000542,SCR CERV SD TI J&J -D,1974,RI OTPT PRICE BFG
77030000544,SCR CERV TI ZIMM -C,1974,RI INPT PRICE BFG
77030000544,SCR CERV TI ZIMM -C,1974,RI OTPT PRICE BFG
77030000547,SCR CLAW WRGH -C,1176,RI INPT PRICE BFG
77030000547,SCR CLAW WRGH -C,1176,RI OTPT PRICE BFG
77030000548,SCR CLP SS S&N -B,362,RI INPT PRICE BFG
77030000548,SCR CLP SS S&N -B,362,RI OTPT PRICE BFG
77030000549,SCR CNTRDRV TI KLSM -B,251,RI INPT PRICE BFG
77030000549,SCR CNTRDRV TI KLSM -B,251,RI OTPT PRICE BFG
77030000554,SCR CANN COM NEX FX TORN -D,2231,RI INPT PRICE BFG
77030000554,SCR CANN COM NEX FX TORN -D,2231,RI OTPT PRICE BFG
77030000555,SCR CANN COM NEX FX TORN -E,2606,RI INPT PRICE BFG
77030000555,SCR CANN COM NEX FX TORN -E,2606,RI OTPT PRICE BFG
77030000557,SCR COM WRGH -G1,8192,RI INPT PRICE BFG
77030000557,SCR COM WRGH -G1,8192,RI OTPT PRICE BFG
77030000558,SCR COMPR EXAC -C,850,RI INPT PRICE BFG
77030000558,SCR COMPR EXAC -C,850,RI OTPT PRICE BFG
77030000559,SCR COMPR S&N -B,156,RI INPT PRICE BFG
77030000559,SCR COMPR S&N -B,156,RI OTPT PRICE BFG
77030000560,SCR COMPR S&N -C,1346,RI INPT PRICE BFG
77030000560,SCR COMPR S&N -C,1346,RI OTPT PRICE BFG
77030000561,SCR COMPR SS INLC -D,1827,RI INPT PRICE BFG
77030000561,SCR COMPR SS INLC -D,1827,RI OTPT PRICE BFG
77030000562,SCR COMPR SS STRY -H1,9954,RI INPT PRICE BFG
77030000562,SCR COMPR SS STRY -H1,9954,RI OTPT PRICE BFG
77030000563,SCR COMPR SS SYNT -B,516,RI INPT PRICE BFG
77030000563,SCR COMPR SS SYNT -B,516,RI OTPT PRICE BFG
77030000565,SCR COMPR STRY -B,499,RI INPT PRICE BFG
77030000565,SCR COMPR STRY -B,499,RI OTPT PRICE BFG
77030000566,SCR COMPR STRY -C,1052,RI INPT PRICE BFG
77030000566,SCR COMPR STRY -C,1052,RI OTPT PRICE BFG
77030000569,SCR COMPR TI INLC -D,1827,RI INPT PRICE BFG
77030000569,SCR COMPR TI INLC -D,1827,RI OTPT PRICE BFG
77030000570,SCR COMPR ZIMM -B,419,RI INPT PRICE BFG
77030000570,SCR COMPR ZIMM -B,419,RI OTPT PRICE BFG
77030000571,SCR COMPST ARTH -D,2280,RI INPT PRICE BFG
77030000571,SCR COMPST ARTH -D,2280,RI OTPT PRICE BFG
77030000572,SCR CONDYL HUM ENCR -G,1080,RI INPT PRICE BFG
77030000572,SCR CONDYL HUM ENCR -G,1080,RI OTPT PRICE BFG
77030000573,SCR CONDYL STRY -C,1144,RI INPT PRICE BFG
77030000573,SCR CONDYL STRY -C,1144,RI OTPT PRICE BFG
77030000574,SCR CONDYL TI STRY -C,1144,RI INPT PRICE BFG
77030000574,SCR CONDYL TI STRY -C,1144,RI OTPT PRICE BFG
77030000575,SCR CONIC SS SYNT -C,1288,RI INPT PRICE BFG
77030000575,SCR CONIC SS SYNT -C,1288,RI OTPT PRICE BFG
77030000577,SCR CONN PT SYNT -C,1011,RI INPT PRICE BFG
77030000577,SCR CONN PT SYNT -C,1011,RI OTPT PRICE BFG
77030000585,SCR CORT ARTH -B,461,RI INPT PRICE BFG
77030000585,SCR CORT ARTH -B,461,RI OTPT PRICE BFG
77030000586,SCR CORT BIOM -B,248,RI INPT PRICE BFG
77030000586,SCR CORT BIOM -B,248,RI OTPT PRICE BFG
77030000587,SCR CORT BIOM -C,1155,RI INPT PRICE BFG
77030000587,SCR CORT BIOM -C,1155,RI OTPT PRICE BFG
77030000589,SCR CORT CHARLOT WRGH -B,609,RI INPT PRICE BFG
77030000589,SCR CORT CHARLOT WRGH -B,609,RI OTPT PRICE BFG
77030000591,SCR CORT BIOM -B,275,RI INPT PRICE BFG
77030000591,SCR CORT BIOM -B,275,RI OTPT PRICE BFG
77030000592,SCR CORT BIOM -C,893,RI INPT PRICE BFG
77030000592,SCR CORT BIOM -C,893,RI OTPT PRICE BFG
77030000593,SCR CORT KLSM -B,199,RI INPT PRICE BFG
77030000593,SCR CORT KLSM -B,199,RI OTPT PRICE BFG
77030000597,SCR CORT LOK S&N -B,567,RI INPT PRICE BFG
77030000597,SCR CORT LOK S&N -B,567,RI OTPT PRICE BFG
77030000599,SCR CORT M/DN ZIMM -C,993,RI INPT PRICE BFG
77030000599,SCR CORT M/DN ZIMM -C,993,RI OTPT PRICE BFG
77030000600,SCR CORT MINI SYNT -B,543,RI INPT PRICE BFG
77030000600,SCR CORT MINI SYNT -B,543,RI OTPT PRICE BFG
77030000602,SCR CORT ORTH -B,696,RI INPT PRICE BFG
77030000602,SCR CORT ORTH -B,696,RI OTPT PRICE BFG
77030000604,SCR CORT PREM -C,935,RI INPT PRICE BFG
77030000604,SCR CORT PREM -C,935,RI OTPT PRICE BFG
77030000606,SCR CORT S&N -B,149,RI INPT PRICE BFG
77030000606,SCR CORT S&N -B,149,RI OTPT PRICE BFG
77030000607,SCR CORT S&N -C,793,RI INPT PRICE BFG
77030000607,SCR CORT S&N -C,793,RI OTPT PRICE BFG
77030000609,SCR CORT SS J&J -G1,8773,RI INPT PRICE BFG
77030000609,SCR CORT SS J&J -G1,8773,RI OTPT PRICE BFG
77030000610,SCR CORT SS S&N -B,206,RI INPT PRICE BFG
77030000610,SCR CORT SS S&N -B,206,RI OTPT PRICE BFG
77030000611,SCR CORT ST SS STRY -B,142,RI INPT PRICE BFG
77030000611,SCR CORT ST SS STRY -B,142,RI OTPT PRICE BFG
77030000612,SCR CORT SS SYNT -B,241,RI INPT PRICE BFG
77030000612,SCR CORT SS SYNT -B,241,RI OTPT PRICE BFG
77030000614,SCR CORT SS ZIMM -B,135,RI INPT PRICE BFG
77030000614,SCR CORT SS ZIMM -B,135,RI OTPT PRICE BFG
77030000617,SCR CORT STRY -B,142,RI INPT PRICE BFG
77030000617,SCR CORT STRY -B,142,RI OTPT PRICE BFG
77030000619,SCR CORT SYNT -B,205,RI INPT PRICE BFG
77030000619,SCR CORT SYNT -B,205,RI OTPT PRICE BFG
77030000620,SCR CORT SYNT -C,875,RI INPT PRICE BFG
77030000620,SCR CORT SYNT -C,875,RI OTPT PRICE BFG
77030000625,SCR CORT TI ACMD -C,815,RI INPT PRICE BFG
77030000625,SCR CORT TI ACMD -C,815,RI OTPT PRICE BFG
77030000629,SCR CORT TI BIOM -B,178,RI INPT PRICE BFG
77030000629,SCR CORT TI BIOM -B,178,RI OTPT PRICE BFG
77030000631,SCR CORT TI J&J -B,377,RI INPT PRICE BFG
77030000631,SCR CORT TI J&J -B,377,RI OTPT PRICE BFG
77030000632,SCR CORT TI BIOM -C,992,RI INPT PRICE BFG
77030000632,SCR CORT TI BIOM -C,992,RI OTPT PRICE BFG
77030000634,SCR CORT TI S&N -C,1218,RI INPT PRICE BFG
77030000634,SCR CORT TI S&N -C,1218,RI OTPT PRICE BFG
77030000635,SCR CORT TI SYNT -B,308,RI INPT PRICE BFG
77030000635,SCR CORT TI SYNT -B,308,RI OTPT PRICE BFG
77030000636,SCR CORT TI SYNT -C,1017,RI INPT PRICE BFG
77030000636,SCR CORT TI SYNT -C,1017,RI OTPT PRICE BFG
77030000638,SCR CORT TI TRIM -B,532,RI INPT PRICE BFG
77030000638,SCR CORT TI TRIM -B,532,RI OTPT PRICE BFG
77030000639,SCR CORT TI ZIMM -C,875,RI INPT PRICE BFG
77030000639,SCR CORT TI ZIMM -C,875,RI OTPT PRICE BFG
77030000641,SCR CORT WRGH -B,602,RI INPT PRICE BFG
77030000641,SCR CORT WRGH -B,602,RI OTPT PRICE BFG
77030000643,SCR CORT ZIMM -B,135,RI INPT PRICE BFG
77030000643,SCR CORT ZIMM -B,135,RI OTPT PRICE BFG
77030000644,SCR CORT ZIMM -C,833,RI INPT PRICE BFG
77030000644,SCR CORT ZIMM -C,833,RI OTPT PRICE BFG
77030000647,SCR CORTX FT TI WRGH -B,248,RI INPT PRICE BFG
77030000647,SCR CORTX FT TI WRGH -B,248,RI OTPT PRICE BFG
77030000648,SCR CORTX SYNT -B,407,RI INPT PRICE BFG
77030000648,SCR CORTX SYNT -B,407,RI OTPT PRICE BFG
77030000649,SCR SPN CRTX TI SYNT -B,573,RI INPT PRICE BFG
77030000649,SCR SPN CRTX TI SYNT -B,573,RI OTPT PRICE BFG
77030000651,SCR CRAN CORT SYNT -B,439,RI INPT PRICE BFG
77030000651,SCR CRAN CORT SYNT -B,439,RI OTPT PRICE BFG
77030000652,SCR CRAN KLSM -B,277,RI INPT PRICE BFG
77030000652,SCR CRAN KLSM -B,277,RI OTPT PRICE BFG
77030000654,SCR CRAN TI OSEO -G,567,RI INPT PRICE BFG
77030000654,SCR CRAN TI OSEO -G,567,RI OTPT PRICE BFG
77030000655,SCR CRANFAC OSEO -G,737,RI INPT PRICE BFG
77030000655,SCR CRANFAC OSEO -G,737,RI OTPT PRICE BFG
77030000656,SCR CRTX FL WRGH -B,248,RI INPT PRICE BFG
77030000656,SCR CRTX FL WRGH -B,248,RI OTPT PRICE BFG
77030000657,SCR CRTX FL WRGH -C,496,RI INPT PRICE BFG
77030000657,SCR CRTX FL WRGH -C,496,RI OTPT PRICE BFG
77030000658,SCR CRTX J&J -B,142,RI INPT PRICE BFG
77030000658,SCR CRTX J&J -B,142,RI OTPT PRICE BFG
77030000659,SCR CRTX PRTL WRGH -G1,8515,RI INPT PRICE BFG
77030000659,SCR CRTX PRTL WRGH -G1,8515,RI OTPT PRICE BFG
77030000660,SCR CRTX SD TI SYNT -G,645,RI INPT PRICE BFG
77030000660,SCR CRTX SD TI SYNT -G,645,RI OTPT PRICE BFG
77030000661,SCR CRTX SLF SYNT -B,262,RI INPT PRICE BFG
77030000661,SCR CRTX SLF SYNT -B,262,RI OTPT PRICE BFG
77030000662,SCR CRTX SYNT -B,211,RI INPT PRICE BFG
77030000662,SCR CRTX SYNT -B,211,RI OTPT PRICE BFG
77030000664,SCR CRTX TI BIOM -B,199,RI INPT PRICE BFG
77030000664,SCR CRTX TI BIOM -B,199,RI OTPT PRICE BFG
77030000666,SCR CRUCFRM SYNT -B,215,RI INPT PRICE BFG
77030000666,SCR CRUCFRM SYNT -B,215,RI OTPT PRICE BFG
77030000667,SCR DELT J&J -C,1162,RI INPT PRICE BFG
77030000667,SCR DELT J&J -C,1162,RI OTPT PRICE BFG
77030000668,SCR DEV TI ACMD -E,3271,RI INPT PRICE BFG
77030000668,SCR DEV TI ACMD -E,3271,RI OTPT PRICE BFG
77030000669,SCR DISTR PHOE -B,330,RI INPT PRICE BFG
77030000669,SCR DISTR PHOE -B,330,RI OTPT PRICE BFG
77030000670,SCR DISTR STLS -B,255,RI INPT PRICE BFG
77030000670,SCR DISTR STLS -B,255,RI OTPT PRICE BFG
77030000674,SCR DST STRY -C,1393,RI INPT PRICE BFG
77030000674,SCR DST STRY -C,1393,RI OTPT PRICE BFG
77030000677,SCR ER STRY -B,418,RI INPT PRICE BFG
77030000677,SCR ER STRY -B,418,RI OTPT PRICE BFG
77030000678,SCR ER SYNT -B,468,RI INPT PRICE BFG
77030000678,SCR ER SYNT -B,468,RI OTPT PRICE BFG
77030000679,SCR ER TI BIOM -B,245,RI INPT PRICE BFG
77030000679,SCR ER TI BIOM -B,245,RI OTPT PRICE BFG
77030000680,SCR ER TI SYNT -B,680,RI INPT PRICE BFG
77030000680,SCR ER TI SYNT -B,680,RI OTPT PRICE BFG
77030000681,SCR EXAC -E,3314,RI INPT PRICE BFG
77030000681,SCR EXAC -E,3314,RI OTPT PRICE BFG
77030000684,SCR EXT PST TI MEDT -F,6910,RI INPT PRICE BFG
77030000684,SCR EXT PST TI MEDT -F,6910,RI OTPT PRICE BFG
77030000685,SCR EXTRCT SYNT -D,1616,RI INPT PRICE BFG
77030000685,SCR EXTRCT SYNT -D,1616,RI OTPT PRICE BFG
77030000687,SCR FEM ARTH -C,1374,RI INPT PRICE BFG
77030000687,SCR FEM ARTH -C,1374,RI OTPT PRICE BFG
77030000688,SCR FEM STEM BIOM -B,461,RI INPT PRICE BFG
77030000688,SCR FEM STEM BIOM -B,461,RI OTPT PRICE BFG
77030000689,SCR FEM STEM BIOM -C,723,RI INPT PRICE BFG
77030000689,SCR FEM STEM BIOM -C,723,RI OTPT PRICE BFG
77030000690,SCR FEM STEM ZIMM -C,946,RI INPT PRICE BFG
77030000690,SCR FEM STEM ZIMM -C,946,RI OTPT PRICE BFG
77030000691,SCR FEM STEM ZIMM -F,4900,RI INPT PRICE BFG
77030000691,SCR FEM STEM ZIMM -F,4900,RI OTPT PRICE BFG
77030000693,SCR FIX ZIMM -G,6910,RI INPT PRICE BFG
77030000693,SCR FIX ZIMM -G,6910,RI OTPT PRICE BFG
77030000695,SCR FIX ALSP -D,3106,RI INPT PRICE BFG
77030000695,SCR FIX ALSP -D,3106,RI OTPT PRICE BFG
77030000696,SCR FIX ARTH -C,1374,RI INPT PRICE BFG
77030000696,SCR FIX ARTH -C,1374,RI OTPT PRICE BFG
77030000697,SCR FIX BIOM -C,886,RI INPT PRICE BFG
77030000697,SCR FIX BIOM -C,886,RI OTPT PRICE BFG
77030000698,SCR FIX FEM BIOM -F,3923,RI INPT PRICE BFG
77030000698,SCR FIX FEM BIOM -F,3923,RI OTPT PRICE BFG
77030000700,SCR FIX HDLSS ZIMM -B,595,RI INPT PRICE BFG
77030000700,SCR FIX HDLSS ZIMM -B,595,RI OTPT PRICE BFG
77030000701,SCR FIX KURASAKA J&J -C,1126,RI INPT PRICE BFG
77030000701,SCR FIX KURASAKA J&J -C,1126,RI OTPT PRICE BFG
77030000702,SCR FIX MAXI TI OSEO -B,262,RI INPT PRICE BFG
77030000702,SCR FIX MAXI TI OSEO -B,262,RI OTPT PRICE BFG
77030000704,SCR FIX SHTH S&N -C,1413,RI INPT PRICE BFG
77030000704,SCR FIX SHTH S&N -C,1413,RI OTPT PRICE BFG
77030000708,SCR FIX TI MEDT -G1,6910,RI INPT PRICE BFG
77030000708,SCR FIX TI MEDT -G1,6910,RI OTPT PRICE BFG
77030000709,SCR FIX TI OSEO -B,411,RI INPT PRICE BFG
77030000709,SCR FIX TI OSEO -B,411,RI OTPT PRICE BFG
77030034966,GRFT DBM PLS PST ALLOFUS 1CC ALLO- C,1134,RI INPT PRICE BFG
77030034966,GRFT DBM PLS PST ALLOFUS 1CC ALLO- C,1134,RI OTPT PRICE BFG
77030034967,GRFT DBM PLS PST ALLOFUS 3CC ALLO- D,2268,RI INPT PRICE BFG
77030034967,GRFT DBM PLS PST ALLOFUS 3CC ALLO- D,2268,RI OTPT PRICE BFG
77030000714,SCR FT BIOM -C,1507,RI INPT PRICE BFG
77030000714,SCR FT BIOM -C,1507,RI OTPT PRICE BFG
77030034968,GRFT DBM PLS PST ALLOFUS 5CC ALLO- G,6048,RI INPT PRICE BFG
77030034968,GRFT DBM PLS PST ALLOFUS 5CC ALLO- G,6048,RI OTPT PRICE BFG
77030000715,SCR FT SS STRY -C,1394,RI INPT PRICE BFG
77030000715,SCR FT SS STRY -C,1394,RI OTPT PRICE BFG
77030000716,SCR FT TI BIOM -C,914,RI INPT PRICE BFG
77030000716,SCR FT TI BIOM -C,914,RI OTPT PRICE BFG
77030034969,GRFT DBM PTTY PLS ALLOFUS 5CC ALLO- F,3780,RI INPT PRICE BFG
77030034969,GRFT DBM PTTY PLS ALLOFUS 5CC ALLO- F,3780,RI OTPT PRICE BFG
77030000717,SCR FT TI J&J -C,992,RI INPT PRICE BFG
77030000717,SCR FT TI J&J -C,992,RI OTPT PRICE BFG
77030000718,SCR FT UNIFLX TI BIOM -C,985,RI INPT PRICE BFG
77030000718,SCR FT UNIFLX TI BIOM -C,985,RI OTPT PRICE BFG
77030034970,GRFT DBM PLS PTTY ALLOFUS 10CC ALLO- G,6804,RI INPT PRICE BFG
77030034970,GRFT DBM PLS PTTY ALLOFUS 10CC ALLO- G,6804,RI OTPT PRICE BFG
77030000719,SCR FUS ACUTRK ACMD -G,3271,RI INPT PRICE BFG
77030000719,SCR FUS ACUTRK ACMD -G,3271,RI OTPT PRICE BFG
77030000720,SCR FUS J&J -C,1735,RI INPT PRICE BFG
77030000720,SCR FUS J&J -C,1735,RI OTPT PRICE BFG
77030034971,RELD RELTACK10R COVD -C,1087,RI INPT PRICE BFG
77030034971,RELD RELTACK10R COVD -C,1087,RI OTPT PRICE BFG
77030000721,SCR FUS J&J -D,1735,RI INPT PRICE BFG
77030000721,SCR FUS J&J -D,1735,RI OTPT PRICE BFG
77030000722,SCR FUS WRGH -C,1594,RI INPT PRICE BFG
77030000722,SCR FUS WRGH -C,1594,RI OTPT PRICE BFG
77030034972,STPLR ARTC RELTACK3 COVD -F,2082,RI INPT PRICE BFG
77030034972,STPLR ARTC RELTACK3 COVD -F,2082,RI OTPT PRICE BFG
77030034973,RELD RELTACK5R COVD -C,623,RI INPT PRICE BFG
77030034973,RELD RELTACK5R COVD -C,623,RI OTPT PRICE BFG
77030000726,SCR GLEN J&J -C,982,RI INPT PRICE BFG
77030000726,SCR GLEN J&J -C,982,RI OTPT PRICE BFG
77030034974,SECURESTRP ABSRB FIX DEV J&J -F,3604,RI INPT PRICE BFG
77030034974,SECURESTRP ABSRB FIX DEV J&J -F,3604,RI OTPT PRICE BFG
77030000727,SCR GLEN LP TI BIOM -C,985,RI INPT PRICE BFG
77030000727,SCR GLEN LP TI BIOM -C,985,RI OTPT PRICE BFG
77030000728,SCR GLEN TI BIOM -G,1070,RI INPT PRICE BFG
77030000728,SCR GLEN TI BIOM -G,1070,RI OTPT PRICE BFG
77030034975,VLV COMPR LD SYS CLS MEDT -E,1502,RI INPT PRICE BFG
77030034975,VLV COMPR LD SYS CLS MEDT -E,1502,RI OTPT PRICE BFG
77030000729,SCR HD INLC -F,3824,RI INPT PRICE BFG
77030000729,SCR HD INLC -F,3824,RI OTPT PRICE BFG
77030000730,SCR HD UNI ZIMM -B,595,RI INPT PRICE BFG
77030000730,SCR HD UNI ZIMM -B,595,RI OTPT PRICE BFG
77030034976,DEL CATH SYS COREVLV MEDT -H1,8124,RI INPT PRICE BFG
77030034976,DEL CATH SYS COREVLV MEDT -H1,8124,RI OTPT PRICE BFG
77030000731,SCR HD ZIMM -B,638,RI INPT PRICE BFG
77030000731,SCR HD ZIMM -B,638,RI OTPT PRICE BFG
77030034977,GDWIRE COR CONFIDA MEDT -C,751,RI INPT PRICE BFG
77030034977,GDWIRE COR CONFIDA MEDT -C,751,RI OTPT PRICE BFG
77030000734,SCR HERB ZIMM -D,1856,RI INPT PRICE BFG
77030000734,SCR HERB ZIMM -D,1856,RI OTPT PRICE BFG
77030034978,VLV AORT COREVLV 26MM MEDT -L,207000,RI INPT PRICE BFG
77030034978,VLV AORT COREVLV 26MM MEDT -L,207000,RI OTPT PRICE BFG
77030000735,SCR HERB ZIMM -E,2957,RI INPT PRICE BFG
77030000735,SCR HERB ZIMM -E,2957,RI OTPT PRICE BFG
77030000736,SCR HEX BIOM -B,284,RI INPT PRICE BFG
77030000736,SCR HEX BIOM -B,284,RI OTPT PRICE BFG
77030034979,VLV AORT US COREVLV 26MM MEDT -L,207000,RI INPT PRICE BFG
77030034979,VLV AORT US COREVLV 26MM MEDT -L,207000,RI OTPT PRICE BFG
77030000738,SCR HEX LOK WRGH -C,1565,RI INPT PRICE BFG
77030000738,SCR HEX LOK WRGH -C,1565,RI OTPT PRICE BFG
77030034980,VLV AORT COREVLV 29MM MEDT -L,207000,RI INPT PRICE BFG
77030034980,VLV AORT COREVLV 29MM MEDT -L,207000,RI OTPT PRICE BFG
77030000740,SCR HI BIOM -B,333,RI INPT PRICE BFG
77030000740,SCR HI BIOM -B,333,RI OTPT PRICE BFG
77030034981,VLV AORT US COREVLV 29MM MEDT -L,207000,RI INPT PRICE BFG
77030034981,VLV AORT US COREVLV 29MM MEDT -L,207000,RI OTPT PRICE BFG
77030000741,SCR HI BIOM -C,1700,RI INPT PRICE BFG
77030000741,SCR HI BIOM -C,1700,RI OTPT PRICE BFG
77030000742,SCR HI TOP PLY ALSP -H,8884,RI INPT PRICE BFG
77030000742,SCR HI TOP PLY ALSP -H,8884,RI OTPT PRICE BFG
77030034982,VLV AORT COREVLV 31MM MEDT -L,207000,RI INPT PRICE BFG
77030034982,VLV AORT COREVLV 31MM MEDT -L,207000,RI OTPT PRICE BFG
77030000744,SCR HIP MOD ENCR -C,956,RI INPT PRICE BFG
77030000744,SCR HIP MOD ENCR -C,956,RI OTPT PRICE BFG
77030034983,VLV AORT US COREVLV 31MM MEDT -L,207000,RI INPT PRICE BFG
77030034983,VLV AORT US COREVLV 31MM MEDT -L,207000,RI OTPT PRICE BFG
77030000745,SCR HIP MOD EXAC -C,1594,RI INPT PRICE BFG
77030000745,SCR HIP MOD EXAC -C,1594,RI OTPT PRICE BFG
77030000746,SCR HIP MOD EXAC -I,19754,RI INPT PRICE BFG
77030000746,SCR HIP MOD EXAC -I,19754,RI OTPT PRICE BFG
77030034984,VLV AORT COREVLV 23MM MEDT -L,207000,RI INPT PRICE BFG
77030034984,VLV AORT COREVLV 23MM MEDT -L,207000,RI OTPT PRICE BFG
77030000747,SCR HIP TI J&J -E,2528,RI INPT PRICE BFG
77030000747,SCR HIP TI J&J -E,2528,RI OTPT PRICE BFG
77030000748,SCR HND CORT SS SYNT -B,564,RI INPT PRICE BFG
77030000748,SCR HND CORT SS SYNT -B,564,RI OTPT PRICE BFG
77030034985,VLV AORT COREVLV EVOLUT 23MM MEDT -L,207000,RI INPT PRICE BFG
77030034985,VLV AORT COREVLV EVOLUT 23MM MEDT -L,207000,RI OTPT PRICE BFG
77030000749,SCR HND CORT SYNT -B,258,RI INPT PRICE BFG
77030000749,SCR HND CORT SYNT -B,258,RI OTPT PRICE BFG
77030000750,SCR HND INNO BIOM -C,1020,RI INPT PRICE BFG
77030000750,SCR HND INNO BIOM -C,1020,RI OTPT PRICE BFG
77030034986,COIL EMB HYDRSFT 2X8CM MICV -G1,10054,RI INPT PRICE BFG
77030034986,COIL EMB HYDRSFT 2X8CM MICV -G1,10054,RI OTPT PRICE BFG
77030000751,SCR HUM S&N -D,1834,RI INPT PRICE BFG
77030000751,SCR HUM S&N -D,1834,RI OTPT PRICE BFG
77030000752,SCR HUM STRY -F,2634,RI INPT PRICE BFG
77030000752,SCR HUM STRY -F,2634,RI OTPT PRICE BFG
77030034987,CATH ANGI MIC EXCL PENU -G,6393,RI INPT PRICE BFG
77030034987,CATH ANGI MIC EXCL PENU -G,6393,RI OTPT PRICE BFG
77030000753,SCR IL ISOLA J&J -G,7911,RI INPT PRICE BFG
77030000753,SCR IL ISOLA J&J -G,7911,RI OTPT PRICE BFG
77030034988,CATH BLN OCCL TRNSFRM STRY -G1,10585,RI INPT PRICE BFG
77030034988,CATH BLN OCCL TRNSFRM STRY -G1,10585,RI OTPT PRICE BFG
77030000755,SCR IL TI MEDT -G1,10917,RI INPT PRICE BFG
77030000755,SCR IL TI MEDT -G1,10917,RI OTPT PRICE BFG
77030034989,COIL EMB MICROFLX HYDRSFT TERU -H,13276,RI INPT PRICE BFG
77030034989,COIL EMB MICROFLX HYDRSFT TERU -H,13276,RI OTPT PRICE BFG
77030000758,SCR IM ZIMM -C,956,RI INPT PRICE BFG
77030000758,SCR IM ZIMM -C,956,RI OTPT PRICE BFG
77030000759,SCR IMHS CP S&N -C,1622,RI INPT PRICE BFG
77030000759,SCR IMHS CP S&N -C,1622,RI OTPT PRICE BFG
77030000761,SCR INCOMPS ZIMM -G1,8884,RI INPT PRICE BFG
77030000761,SCR INCOMPS ZIMM -G1,8884,RI OTPT PRICE BFG
77030000762,SCR INTFR ABSRB BIOM -C,1544,RI INPT PRICE BFG
77030000762,SCR INTFR ABSRB BIOM -C,1544,RI OTPT PRICE BFG
77030000763,SCR INTFR ACL S&N -C,1346,RI INPT PRICE BFG
77030000763,SCR INTFR ACL S&N -C,1346,RI OTPT PRICE BFG
77030000764,SCR INTFR ARTH -D,2018,RI INPT PRICE BFG
77030000764,SCR INTFR ARTH -D,2018,RI OTPT PRICE BFG
77030000768,SCR INTFR BIOSRB BIOM -C,1544,RI INPT PRICE BFG
77030000768,SCR INTFR BIOSRB BIOM -C,1544,RI OTPT PRICE BFG
77030000770,SCR INTFR BIOSRB S&N -D,1720,RI INPT PRICE BFG
77030000770,SCR INTFR BIOSRB S&N -D,1720,RI OTPT PRICE BFG
77030000771,SCR INTFR CANN ARTH -C,1530,RI INPT PRICE BFG
77030000771,SCR INTFR CANN ARTH -C,1530,RI OTPT PRICE BFG
77030000773,SCR INTFR CANN CNMD -B,771,RI INPT PRICE BFG
77030000773,SCR INTFR CANN CNMD -B,771,RI OTPT PRICE BFG
77030000774,SCR INTFR CANN CNMD -C,771,RI INPT PRICE BFG
77030000774,SCR INTFR CANN CNMD -C,771,RI OTPT PRICE BFG
77030000775,SCR INTFR CANN J&J -C,1183,RI INPT PRICE BFG
77030000775,SCR INTFR CANN J&J -C,1183,RI OTPT PRICE BFG
77030000776,SCR INTFR CANN S&N -C,1346,RI INPT PRICE BFG
77030000776,SCR INTFR CANN S&N -C,1346,RI OTPT PRICE BFG
77030000777,SCR INTFR CANNFLX S&N -C,1398,RI INPT PRICE BFG
77030000777,SCR INTFR CANNFLX S&N -C,1398,RI OTPT PRICE BFG
77030000778,SCR INTFR FEM CNMD -B,771,RI INPT PRICE BFG
77030000778,SCR INTFR FEM CNMD -B,771,RI OTPT PRICE BFG
77030000779,SCR INTFR FEM CNMD -C,771,RI INPT PRICE BFG
77030000779,SCR INTFR FEM CNMD -C,771,RI OTPT PRICE BFG
77030000781,SCR INTFR MILAGRO J&J -D,2932,RI INPT PRICE BFG
77030000781,SCR INTFR MILAGRO J&J -D,2932,RI OTPT PRICE BFG
77030000783,SCR INTFR OST S&N -D,2195,RI INPT PRICE BFG
77030000783,SCR INTFR OST S&N -D,2195,RI OTPT PRICE BFG
77030000784,SCR INTFR RND BIOM -C,1275,RI INPT PRICE BFG
77030000784,SCR INTFR RND BIOM -C,1275,RI OTPT PRICE BFG
77030000785,SCR INTFR S&N -C,1695,RI INPT PRICE BFG
77030000785,SCR INTFR S&N -C,1695,RI OTPT PRICE BFG
77030000786,SCR INTFR SFT STRY -G,701,RI INPT PRICE BFG
77030000786,SCR INTFR SFT STRY -G,701,RI OTPT PRICE BFG
77030000787,SCR INTFR SFTSLK S&N -C,1339,RI INPT PRICE BFG
77030000787,SCR INTFR SFTSLK S&N -C,1339,RI OTPT PRICE BFG
77030000788,SCR INTFR TAPR CNMD -B,771,RI INPT PRICE BFG
77030000788,SCR INTFR TAPR CNMD -B,771,RI OTPT PRICE BFG
