Procedure ID,Description,Amount
37383,D-DIMER QUANT           ,431.00
37384,MANUAL DIFFERENTIAL     ,175.00
37385,NASAL OR SPUTUM EOS SMR ,202.00
37387,EOSINOPHIL COUNT BLD AUT,202.00
37388,EUGLOBULIN              ,231.00
37389,PROTEIN C ACTIVITY      ,431.00
37390,FACTOR 8 REL AG         ,576.00
37391,FACTOR 2 ASSAY          ,273.00
37392,FACTOR 9 ASSAY          ,512.00
37393,FACTOR 5 LABILE         ,545.00
37394,FACTOR 7 STABLE         ,474.00
37395,FACTOR 8 AHG            ,589.00
37396,FACTOR 10 ASSAY         ,431.00
37397,FACTOR 11 ASSAY         ,467.00
37400,FACTOR 12 ASSAY         ,467.00
37414,FACTOR 13 SOLUBILITY    ,210.00
37415,FACTOR 13 ASSAY         ,494.00
37424,FDP SEMIQUANT           ,200.00
37426,FIBRINOGEN ACTIVITY     ,288.00
37432,COAG INTERPRETATION     ,181.00
37433,HEMATOCRIT SPUN         ,83.00
37434,HEMATOCRIT              ,83.00
37438,HEMOGLOBIN              ,83.00
37439,KB STAIN (FETAL BLEED)  ,389.00
37442,PLT NEUTRALIZATION      ,504.00
37443,LEGIONELLA AG EIA       ,507.00
37444,PLASMINOGEN ACT INHIB   ,267.00
37445,PLASMINOGEN             ,436.00
37447,PLASMINOGEN ACTIVATOR   ,336.00
37452,PLATELET AUTOMATED      ,109.00
37459,PLATELET AGGREGATION    ,394.00
37460,PROTEIN C ACTIVITY      ,431.00
37462,PROTEIN C AG            ,396.00
37464,PROTEIN S FREE          ,467.00
37465,PROTEIN S ANTIGEN TOTAL ,467.00
37466,PROTIME                 ,127.00
37467,PT SUBSTITUTION MIXING  ,129.00
37469,PTT                     ,247.00
37470,PTT SUBSTITUTION MIXING ,182.00
37473,RETIC COUNT AUTO        ,202.00
37474,SED RATE WESTERGREN     ,181.00
37476,SICKLE CELL SCREEN      ,127.00
37477,HAM TEST                ,247.00
37478,TISSUE THROMBO INHIB    ,275.00
37479,VISCOSITY               ,167.00
37480,FACTOR 8 VW AG          ,576.00
37481,FACTOR 8 RISTOCETIN     ,361.00
37491,FECAL WBC COUNT QL      ,188.00
37492,WBC COUNT BLD AUTO      ,202.00
37493,RUSSELL VIPER UNDILUTED ,202.00
37494,RUSSELL VIPER DILUTED   ,476.00
37495,CULT AFB                ,461.00
37496,SMEAR AFB               ,332.00
37497,ADENOVIRUS AB QL        ,288.00
37498,CULTURE ANAEROBIC       ,447.00
37500,CULT STREP GROUP B SCR  ,231.00
37504,CULT MRSA SCR           ,146.00
37513,CULT VRE SCR            ,146.00
37515,CULT W PRESUMPTIVE ID UR,346.00
37516,CULT BORDETELLA PERT SCR,146.00
37522,BORD PERTUSSIS AG IFT   ,288.00
37534,SUSC AGAR DIL EACH AGENT,156.00
37542,C DIFFICILE TOXIN AG EIA,318.00
37543,CULT BRUCELLA SCR       ,146.00
37544,CHLAMYDIA T DIR PROBE   ,364.00
37545,SUSC MACROBROTH EA AGENT,167.00
37546,CULT CHLAMYDIA          ,364.00
37547,SERUM CIDAL LEVEL       ,231.00
37548,H PYLORI AB QL IGA      ,389.00
37550,CULT LEPTOSPIRA SCR     ,146.00
37551,AFB CONCENTRATION       ,302.00
37568,LEG PNEUMOPHILIA AG IFT ,288.00
37569,CULT FUNGUS BLOOD       ,273.00
37570,CULTURE BLOOD           ,404.00
37571,CULT FUNGUS SKIN        ,191.00
37573,CULT GC SCR             ,146.00
37601,CULTURE STOOL           ,404.00
37605,CULT COLONY COUNT UR    ,361.00
37609,CULT VIRUS CPE          ,361.00
37610,CULT FUNGUS CSF         ,376.00
37611,CULT THROAT             ,247.00
37612,AEROBIC ORG ID          ,447.00
37613,STREP PNEUMO AG OIA     ,318.00
37614,N MENINGITIDIS AG OIA   ,318.00
37617,STREP GR B OPTICAL IA   ,318.00
37621,H INFLUENZA AG OIA      ,318.00
37622,YEAST ID                ,389.00
37623,GC DIR PROBE            ,364.00
37624,GC AMP PROBE            ,576.00
37625,GRAM STAIN PRIMARY SRCE ,188.00
37626,CHLAMYDIA T AMP PROBE   ,576.00
37635,CULT HERPES SIMP 1&2    ,361.00
37636,HERPES SIMPLEX 1 AG IFT ,288.00
37637,SMEAR INDIA INK         ,175.00
37642,CULT LEGIONELLA SCR     ,146.00
37643,SMEAR MALARIA STAIN     ,191.00
37646,SMEAR MICROSPORIDIUM STN,191.00
37647,SUSC MIC                ,332.00
37651,CULT MYCOPLASMA         ,522.00
37652,O&P SMEAR CONC ID       ,273.00
37655,PINWORM EXAM            ,118.00
37656,SMEAR WET MOUNT         ,175.00
37657,SMEAR FUNGUS STAIN      ,188.00
37658,INFECTIOUS AGENT PROBE  ,288.00
37659,CULTURE ABSCESS         ,389.00
37660,INFLUENZA A AG EIA      ,160.00
37661,CULTURE ASPIRATE        ,389.00
37662,CULTURE BODY FLUID      ,389.00
37663,CULTURE BONE MARROW     ,247.00
37664,CULTURE CATHETER TIP    ,247.00
37666,CULTURE CSF             ,317.00
37667,CULTURE BONE NOT MARROW ,247.00
37668,CULTURE SKIN            ,247.00
37669,INFLUENZA B AG EIA      ,160.00
37671,VITAMIN E               ,288.00
37678,CRYSTALS BODY FL        ,275.00
37679,PTH INTACT              ,576.00
37680,PROTOPORPHYRIN ZINC QN  ,231.00
37681,BLOOD URINE AUTO        ,130.00
37682,CELL COUNT BODY FLD     ,118.00
37702,CELL CT&DIFF BODY FL    ,275.00
37743,HLA A B C MULT AG DNR   ,720.00
37746,HLA B27                 ,504.00
37747,HLA DR DQ MULTIPLE      ,1961.00
37748,PROTEIN UR QUAL AUTO    ,130.00
37749,KETONES UR AUTO         ,67.00
37753,SEMEN ANALYSIS MOT & CT ,242.00
37756,GM1 AB IA QN IGG        ,261.00
37757,MAG IGM AB IA QN        ,261.00
37758,WESTERN BLOT PROBE B ID ,576.00
37759,GM1 AB IA QN IGM        ,261.00
37760,SPEC GRAV UR AUTO       ,67.00
37761,SCLERODERMA 70 AB       ,275.00
37762,MUSCLE FIBERS FECES     ,83.00
37764,THERAPEUTIC PHLEB       ,742.00
37765,FAT STAIN               ,108.00
37770,UA W MICRO AUTO         ,167.00
37771,UA W O MICRO AUTO       ,130.00
37772,VOLUME MEASUREMENT UR   ,59.00
37774,17 KETOSTEROIDS FRACT   ,634.00
37775,T3 FREE                 ,480.00
37776,T3 REVERSE              ,324.00
37779,T3 TOTAL                ,364.00
37784,T3 UPTAKE               ,163.00
37785,THYROXINE BG (TBG)      ,253.00
37786,TESTOSTERONE TOTAL      ,339.00
37787,TESTOSTERONE FREE       ,517.00
37788,THEOPHYLLINE QUANT      ,346.00
37789,THIOCYANATES            ,253.00
37796,THYROTROPIN REL HORM RIA,302.00
37797,THYROGLOBULIN           ,361.00
37798,T4 FREE                 ,273.00
37800,T4 TOTAL                ,163.00
37801,TOBRAMYCIN QUANT        ,409.00
37803,TRANSFERRIN             ,318.00
37804,TOPIRAMATE QUANT        ,288.00
37809,TROPONIN QUANT          ,267.00
37810,TOBRAMYCIN PEAK         ,409.00
37812,TOBRAMYCIN TROUGH       ,409.00
37814,URIC ACID BODY FLD      ,231.00
37816,TRIGLYCERIDES           ,188.00
37818,TRIGLYCERIDES OTHER     ,120.00
37819,TRYPSIN FECES QUANT     ,216.00
37820,TSH                     ,382.00
37821,VOLATILES               ,253.00
37822,ADH (VASOPRESSIN)       ,590.00
37823,URIC ACID BLD           ,188.00
37824,URIC ACID BODY FLD      ,146.00
37825,ALBUMIN OTHER QN        ,231.00
37826,CYANIDE                 ,261.00
37827,MERCURY UR QUANT        ,376.00
37848,VALPROIC ACID (DEPAKENE),364.00
37856,VANCOMYCIN PEAK         ,576.00
37857,VANCOMYCIN TROUGH       ,576.00
37858,VANCOMYCIN QUANT        ,576.00
37859,VITAMIN D 1-25 W/WO FRAC,576.00
37875,VITAMIN D3 25-OH        ,541.00
37876,VITAMIN B12             ,364.00
37877,VITAMIN A               ,339.00
37878,VITAMIN B1 THIAMINE     ,396.00
37880,PYRIDOXAL 5 PHOS VIT B6 ,541.00
37884,VMA URINE               ,361.00
37885,D-XYLOSE ABSORPTION     ,318.00
37886,ZINC BLOOD              ,134.00
37888,MERCURY BLD QUANT       ,376.00
37889,METANEPHRINES           ,376.00
37894,METHYLMALONIC ACID QN   ,361.00
37905,METHOTREXATE RHEUMAT QN ,361.00
37909,MICROALBUMIN QN         ,253.00
37913,MICROALBUMIN QN         ,253.00
37919,MUCIN CLOT SYNOVIAL     ,94.00
37974,MURAMIDASE LYSOZYME     ,368.00
37980,MYELIN BASIC PROT CSF   ,396.00
37981,MYOGLOBIN BLD           ,648.00
37988,NUCLEOTIDASE 5'-        ,202.00
37989,OCCULT BLD SCN 3 SPEC   ,145.00
37991,OCC BLD PEROX OTH SOURCE,145.00
37992,OLIGOCLONAL BANDS       ,346.00
37993,OSMOLALITY UR           ,318.00
37995,OSMOLALITY BLD          ,216.00
37998,OXALATE                 ,261.00
38031,PHENOBARBITAL LUMINAL QN,288.00
38079,PHOSPHORUS BLD          ,188.00
38113,HEMOGLOBIN PLASMA       ,120.00
38114,PORPHOBILINOGEN UR QUAN ,181.00
38115,PORPHYRINS UR QUAL      ,339.00
38116,POTASSIUM UR            ,202.00
38118,PREGNANEDIOL            ,361.00
38119,PRIMIDONE (MYSOLINE) QN ,364.00
38120,PROGESTERONE            ,361.00
38123,MYCOPLASMA AB IGM QL    ,288.00
38125,URIC ACID UR            ,146.00
38126,MYOGLOBIN URINE         ,409.00
38128,OXALATE                 ,261.00
38129,COXSACKIE A7 AB QUAL    ,288.00
38130,COXSACKIE A9 AB QUAL    ,288.00
38131,GENTAMICIN (GARAMYCIN)  ,576.00
38133,PROS SPEC AG (PSA) SCR  ,384.00
38139,VITAMIN B2 (RIBOFL)     ,338.00
38156,FUROSEMIDE LASIX QN     ,361.00
38160,REDUCING SUBST UR       ,118.00
38161,ALDOSTERONE UR QN       ,576.00
38163,CYSTINE QL              ,418.00
38164,VIT C ASCORBIC ACID     ,210.00
38168,CYSTINE HOMOCYSTNE UR QL,273.00
38170,VERY LONG CHAIN FATTY AC,410.00
38171,FLUORIDE                ,311.00
38172,GLUCAGON                ,426.00
38173,FRUCTOSAMINE            ,152.00
38175,HEAVY METAL QN          ,504.00
38176,HYDROXYPROG 17D         ,489.00
38177,INTERLEUKIN 6 IA QN     ,261.00
38178,MYASTHENIA LAMBERT EATON,261.00
38180,NEOPTERIN RIA QN        ,302.00
38181,TRYPTASE IA QN          ,261.00
38183,ALPHA 2 MACRO NEPHELOM  ,267.00
38191,OSTEOCALCIN             ,518.00
38192,PTH MID MOLECULE        ,576.00
38193,PTH N TERMINAL          ,576.00
38194,PHENCYCLIDINE QUANT     ,361.00
38196,PORPHOBILINOGEN UR QUAL ,139.00
38197,PROSTAGLANDIN EA        ,396.00
38200,PROS SPEC AG FREE       ,454.00
38202,NEURON NUC AB 2 RI WB BD,576.00
38203,BROMIDES SPECT          ,160.00
38205,VITAMIN K               ,332.00
38206,POTASSIUM OTHER         ,202.00
38208,SODIUM BODY FLUID       ,202.00
38209,ACID HEMOLYSIN          ,247.00
38211,HEPARIN ANTI XA         ,288.00
38212,THROMBIN TIME           ,173.00
38214,BETA 2 GLYCOPROT1 AB IGA,504.00
38218,BETA 2 GLYCOPROT1 AB IGG,504.00
38219,BETA 2 GLYCOPROT1 AB IGM,504.00
38222,PURK CELL (YO) FA AB QL ,253.00
38223,NEURONAL NUC FA AB TIT  ,311.00
38227,ASPERGILLUS FUMI GD     ,324.00
38228,ASPERGILLUS NIGER GD    ,324.00
38229,AUREOBASIDIUM PULLULA GD,324.00
38230,PIGEON SERUM GD         ,324.00
38250,THERMOACTINOMYCE VULG GD,324.00
38252,CAMPYLOBACT AB QUAL     ,361.00
38253,HERPES SIMPLEX 1 AB IGG ,318.00
38254,HERPES SIMPLEX 2 AB IGG ,318.00
38255,HISTOPLASMA MYCEL AB QL ,288.00
38256,LEGIONELLA AB IGG QUAL  ,346.00
38259,HTLV 1 2 AB QL          ,396.00
38260,HEP B DNA QN            ,579.00
38261,HIV 1 RNA QN            ,579.00
38262,INFECT AGENT AMP PROBE  ,576.00
38264,GALOP AUTO AB IA QN     ,261.00
38270,YO AB WB BAND ID        ,576.00
38271,IMMUNOFIX ELECTRO SER   ,389.00
38272,BRUCELLA AB QL IGG      ,216.00
38273,BRUCELLA AB QL IGM      ,216.00
38276,HEXOSAMINIDASE TOT EACH ,225.00
38277,PTH RELATED PROTEIN RIA ,302.00
38278,TRYPSIN EIA QUANT OTHER ,261.00
38279,B PERTUSSIS IGG FHA     ,361.00
38280,ECHOVIRUS TYPE 11 AB    ,288.00
38281,ECHOVIRUS TYPE 30 AB    ,288.00
38282,ECHOVIRUS TYPE 4 AB     ,288.00
38283,ECHOVIRUS TYPE 7 AB     ,288.00
38284,ECHOVIRUS TYPE 9 AB     ,288.00
38285,HEP C DIR PROBE         ,364.00
38286,TOXIC SHOCK SYNDROME AB ,396.00
38288,SULFONIMIDES QN         ,361.00
38289,N TELOPEPTIDE UR        ,261.00
38290,GQ1B AB IA QN           ,261.00
38291,TRICHINELLA AB QUAL     ,288.00
38292,VARICELLA ZOSTER DNA AMP,576.00
38293,DIPHENHYDRAMINE BENAD QN,361.00
38294,VOLTAGE-GATED C C AB RIA,302.00
38295,ENCEPH LACROSSE AB QUAL ,288.00
38296,ENCEPH E EQUINE AB QUAL ,288.00
38297,ENCEPH ST LOUIS AB QUAL ,288.00
38298,ENCEPH W EQUINE AB QUAL ,288.00
38300,LYMPH CHORIO AB QUAL IGG,288.00
38311,RSV AG IFT              ,288.00
38327,ARSENIC UR              ,396.00
38328,INTERFERON ALPHA RIA    ,302.00
38330,CRYPTOCOC AB BLD QUAL   ,216.00
38331,HERPES SIMPLEX 2 AB QL  ,318.00
38332,CULT QN WOUND           ,404.00
38333,CARBO DEF TRANSFERRIN   ,253.00
38335,GC MS QUANTITATIVE      ,288.00
38336,IRON                    ,120.00
38337,UROPORPHYRINOGEN SYNTHA ,160.00
38343,COCCIDIOID AB QUAL      ,346.00
38344,HERPES 6 HUMAN AB IGG QL,396.00
38345,HERPES 6 HUMAN AB IGM QL,396.00
38346,REPTILASE               ,145.00
38350,ALLERGEN MULTI PANEL    ,361.00
38351,PANCREATIC POLY RIA QN  ,302.00
38360,LIVER-KIDNEY MICRO AB   ,302.00
38363,INSULIN LIKE GFBP 3 RIA ,302.00
38366,FACTOR 8 INHIBITOR      ,196.00
38367,FACTOR 9 INHIBITOR ASSAY,389.00
38369,HISTAMINE URINE         ,554.00
38370,SOMATOSTATIN            ,396.00
38372,ALA DEHYDRATASE SPEC    ,160.00
38373,ASPERGILLUS FLAVUS GD   ,324.00
38374,SACCHAROMONOSPOR VIR GD ,324.00
38375,THERMOACTINOMYCE CAND GD,324.00
38386,MYCOBACT SP AMP PROBE   ,576.00
38396,VOLTAGE-GATED C C AB RIA,302.00
38398,PHOSPHATIDYLSER AB IGA  ,392.00
38399,PHOSPHATIDYLSER AB IGG  ,392.00
38400,PHOSPHATIDYLSER AB IGM  ,392.00
38401,CANDIDA AB QUAL         ,346.00
38421,SMEAR MICROSPORIDIUM STN,152.00
38422,FACTOR 8 VW MULTIMERS   ,576.00
38423,HIV 1 GENOTYPE RT & PROT,2796.00
38424,CULT VIRUS CPE          ,361.00
38425,VIRUS ISO ADD STUDIES   ,361.00
38426,INSULIN FREE            ,318.00
38428,THYROID STIM IMMUNO TSI ,934.00
38431,HIV-1 AMP PROBE         ,576.00
38432,CHLORIDE CSF            ,103.00
38434,NEUTROPHIL AB           ,261.00
38435,SACCHAROMYCES AB IGA MOD,396.00
38436,SACCHAROMYCES AB IGG MOD,396.00
38437,BOTULINUM TOX AB WB-BD  ,576.00
38443,HERPES 8 HUMAN AB       ,396.00
38448,BILE ACIDS TOT          ,231.00
38464,LDL CHOLESTEROL NMR BLD ,225.00
38467,LIGHT CHAINS KAPPA NEPH ,267.00
38468,LIGHT CHAINS LAMBDA NEPH,267.00
38470,SEX HORMONE BG          ,383.00
38472,ARYLSULFATASE A NRS     ,222.00
38473,C DIFFICILE TOXIN TC    ,324.00
38475,MTB AMP PROBE           ,576.00
38481,RIBOSOMAL P AB IA QN    ,261.00
38482,CHLAMYDIA PNEUMO IGG    ,253.00
38483,VARICELLA ZOSTER AG IFT ,288.00
38485,CHLAMYDIA P AMP PROBE   ,576.00
38486,MYCOPLASMA AMP PROBE    ,576.00
38487,A-1-ANTITRYP TOT FECES  ,288.00
38488,ANGIOTENSIN CONV ENZ CSF,454.00
38493,RA QN FL                ,200.00
38494,ESTRONE                 ,467.00
38495,TRYPSIN LIKE IMMUNOREACT,302.00
38496,ISOPROPYL ALCOHOL       ,504.00
38497,THYROTROPIN REC AB RIA  ,302.00
38501,DESOXYCORTICOSTERONE    ,576.00
38503,GLUTATHIONE             ,253.00
38505,18OH 11DEOXYCORT STER RA,302.00
38506,PHENOLPHTHALEIN QN SPECT,160.00
38508,CHROMOGENIC SUBSTRATE   ,216.00
38509,PM SCL (PM1) AB         ,275.00
38510,CHLAMYDIA PNEUMO IGM    ,283.00
38511,TYPHUS FEVER AB IGG QL  ,288.00
38513,TYPHUS FEVER AB IGM QL  ,288.00
38514,C-REACTIVE PROTEIN HS   ,346.00
38515,BK POLYOMA VIRUS AMP QN ,579.00
38519,KETONES UR MANUAL       ,118.00
38520,ALPHA FETOPROT SERUM MAT,339.00
38525,AMYLASE FL              ,231.00
38526,BILIRUBIN TOT FL        ,94.00
38527,CITRATE URINE           ,541.00
38531,METANEPHRINES FRACT     ,376.00
38532,METHYLMALONIC ACID QN UR,361.00
38533,PH BODY FLUID           ,102.00
38534,SP GRAV BDY FLUID NOT UR,103.00
38535,UREA NITROGEN OTHER     ,188.00
38536,SPUN HCT FL             ,83.00
38537,CRYPTOCOC AB CSF QUAL   ,216.00
38538,ENCEPH LACROSSE ABQL IGG,288.00
38539,ENCEPH LACROSSE ABQL IGM,288.00
38540,ENCEPH E EQUINE ABQL IGG,288.00
38541,ENCEPH E EQUINE ABQL IGM,288.00
38544,ENCEPH ST LOUIS ABQL IGG,288.00
38545,ENCEPH ST LOUIS ABQL IGM,288.00
38546,ENCEPH W EQUINE ABQL IGG,288.00
38547,ENCEPH W EQUINE ABQL IGM,288.00
38548,POLIOVIRUS I AB         ,288.00
38549,POLIOVIRUS II AB        ,288.00
38552,POLIOVIRUS III AB       ,288.00
38553,H PYLORI AB QL IGG      ,389.00
38556,BORDETELLA PERTUSSIS IGA,361.00
38557,B PERTUSSIS IGM FHA     ,361.00
38558,LYMPH CHORIO AB QUAL IGM,288.00
38559,MUMPS IGM QUAL          ,288.00
38560,CELL COUNT CSF          ,231.00
38561,CELL CT & DIFF CSF      ,275.00
38564,QUININE                 ,288.00
38565,PH UR AUTO              ,67.00
38568,MA TA AB WB-BD          ,576.00
38569,NEUR NUC AB 1 HU WB&BAND,576.00
38573,CYSTICERCUS IGG AB      ,396.00
38574,ECHINOCOCCUS AB IGG     ,396.00
38577,H PYLORI UREASE (BIOPSY),283.00
38579,HOMOGENIZATION TISSUE   ,163.00
38583,CRYPTOSPORIDIUM SMEAR   ,332.00
38584,SED RATE AUTO           ,181.00
38586,MAG AB CONF WB-BD       ,576.00
38587,MTB AMP PROBE           ,576.00
38591,HEPATITIS E AB QL IGM   ,396.00
38593,FETAL FIBRONECTIN SQN   ,532.00
38594,COLLAGEN CROSS LINKS    ,671.00
38595,HEPATITIS E AB QL IGG   ,396.00
38599,H PYLORI AB QL IGM      ,389.00
38600,FETAL LUNG MAT LS RATIO ,619.00
38601,PHOSPHATIDYLGLY (PG)    ,494.00
38609,HIV 1 P24 AG            ,339.00
38622,HBSAG NEUTRALIZATION EIA,200.00
38623,WEST NILE VIR AMP PROBE ,576.00
38624,SPOROTHRIX AB QUAL      ,396.00
38625,TOXOCARA C AB           ,396.00
38632,PROINSULIN              ,541.00
38634,NITROBLUE T DYE         ,253.00
38635,DENGUE VIRUS AB QL      ,396.00
38636,DENGUE VIRUS AB IGM QL  ,396.00
38637,ADENOVIRUS AMP QN       ,576.00
38638,ORGANIC ACIDS TOTAL QN  ,404.00
38639,EJ ANTIBODY             ,275.00
38640,KU AB                   ,275.00
38641,MI 2 AB                 ,275.00
38642,OJ AB                   ,275.00
38644,PL-12 AB                ,275.00
38645,PL-7 AB                 ,275.00
38647,SRP AB QL RIPA IA       ,231.00
38648,THIOPURINE METHTRAN NRS ,515.00
38649,ACTH STIM PANEL ADR INS ,676.00
38650,NATRIURETIC PEPTIDE     ,328.00
38651,A-1-ANTITRYPSIN PHENO   ,396.00
38652,17 HYDROXYPREGNEN       ,431.00
38653,PNEUMOCOCCAL AB QN      ,175.00
38654,EBV AMP PROBE           ,576.00
38659,CMV DNA QN              ,579.00
38660,INHIBIN B RIA QN        ,302.00
38662,SMEAR EOSINOPHILS STAIN ,120.00
38664,H PYLORI AG EIA STOOL   ,251.00
38665,GH BIND PROTEIN LIA RIA,302.00
38666,LIGHT CHAINS KAPPA NEPH ,213.00
38668,LIGHT CHAINS LAMBDA NEPH,213.00
38669,CEPHALOSPORIUM ACREMO GD,324.00
38670,ASPERGILLUS AB          ,318.00
38675,CULT BORDETELLA PERT SCR,264.00
38676,6TG METABOLITE QN       ,361.00
38677,APC RESISTANCE          ,248.00
38678,PROTEIN S FREE          ,103.00
38683,PLT AB HEPARIN INDUCED  ,696.00
38684,MASS SPEC QN EACH SPEC  ,181.00
38686,CULT ADENOVIRUS         ,837.00
38687,CULT ENTEROVIRUS        ,361.00
38688,CULT INFLUENZA          ,837.00
38689,CULT VARICELLA ZOSTER   ,837.00
38690,HERPES SIMPLEX 2 AG IFT ,60.00
38691,HIV 1 PHENO & 1-10 DRUGS,438.00
38701,HIV 1 PHENO EA ADD DRUG ,438.00
38702,SPEC GRAV UR MANUAL     ,37.00
38703,GIARDIA AB QL SQN IGG   ,263.00
38704,AMINO ACID SINGLE QN UR ,286.00
38705,ACETONE UA MANUAL       ,60.00
38710,LITHIUM (ESKALITH) QN   ,167.00
38713,ASIALO-GM1 AB QN IGG IA ,190.00
38714,GALOP AUTO AB IA QN     ,190.00
38715,GD1A AB IA QN IGG       ,190.00
38716,GD1A AB IA QN IGM       ,190.00
38717,GD1B AB IA QN IGG       ,190.00
38719,GD1B AB IA QN IGM       ,190.00
38724,MAG AB ELISA QN         ,190.00
38726,SGPG AB QN IA           ,190.00
38727,SGPG AB IGM QN IA       ,190.00
38729,SULFATIDE AB IGG IA QN  ,190.00
38730,SULFATIDE AB IGM IA QN  ,190.00
38737,CV2 AB WB-BD            ,389.00
38739,RABIES AB QN            ,191.00
38740,CHLAMYDIA PNEUMO IGA    ,54.00
38741,CHLAMYDIA PSITTACI IGA  ,54.00
38742,CHLAMYDIA TRACH IGA     ,54.00
38743,CHLAMYDIA TRACH IGG     ,54.00
38745,CHLAMYDIA TRACH IGM     ,54.00
38746,Q FEVER AB IGM          ,121.00
38747,HTLV2 AB QUAL           ,129.00
38748,CULTURE UREAPLASMA      ,242.00
38749,PORPHOBILIN DEAMIN SPEC ,195.00
38751,CULT VIRUS SHELL VIAL   ,317.00
38752,HU AB EIA QN            ,190.00
38753,ASIALO-GM1 AB QN IGM IA ,190.00
38755,CHOLESTEROL OTHER SPEC  ,241.00
38758,RPD SHELL CULT ADENO    ,120.00
38759,CULT CHLAMYDIA IFT TYP  ,99.00
38761,INFLUENZA B AG IFT      ,78.00
38762,INFLUENZA A AG IFT      ,78.00
38764,GM1 AB IA QN            ,190.00
38765,ASIALO-GM1 AB QN IGG IA ,190.00
38766,GD1B AB IA QN           ,190.00
38773,COLL CAPILLARY BLOOD    ,29.00
38777,CMV RAPID CULTURE       ,120.00
38778,CMV DFA                 ,198.00
38779,SODIUM STOOL            ,202.00
38780,ENDOMYSIAL AB IGG QL IA ,231.00
38781,TRANSGLUTAMIN IGA QL IA ,253.00
38787,TRANSGLUTAMIN IGG QL IA ,253.00
38788,HEMOGLOBIN FRACT HPLC   ,394.00
38791,CULTURE EAR             ,247.00
38792,CULTURE EYE             ,247.00
38793,CULTURE GENITAL         ,389.00
38795,CULTURE PLACENTA        ,247.00
38796,CULTURE RESPIRATORY     ,389.00
38797,CULTURE SURGICAL SPEC   ,389.00
38798,CULTURE TISSUE          ,247.00
38799,CULTURE WOUND           ,389.00
38800,ANAEROBIC ORG ID        ,283.00
38801,MOLD ID                 ,389.00
38802,SUSC BETA LACTAM        ,145.00
38806,CULT B ANTHRACIS SCR    ,118.00
38808,CULT CMV                ,454.00
38809,RESP SYNC VIRUS AG EIA  ,318.00
38810,ROTAVIRUS AG EIA        ,160.00
38811,CULT TYPE AGGLUT        ,111.00
38812,SALMONELLA TYPING AGG   ,111.00
38813,SMEAR MODIFIED KINYON   ,182.00
39169,HUBER NEEDLE 3/4"       ,598.00
39370,DIS INNER CANNULA #4    ,113.00
39371,CANNULA DIC #5          ,113.00
39372,DIS INNER CANNULA #6    ,113.00
39374,DIS INNER CANNULA 10    ,113.00
39387,EHL PROBE               ,2341.00
39545,PUMP BREAST KIT        ,252.00
40200,WAFER DURAHESIV 1-3/4 BX,642.00
40202,DURAHESIVE WAFER 4"     ,1011.00
40237,POUCH DRAINABLE 4"      ,578.00
40241,EAKIN SEAL SMALL        ,183.00
40242,EAKIN SEAL LARGE        ,210.00
40243,UROSTOMY POUCH 2-3/4"   ,723.00
40245,PREMIE POUCH            ,1258.00
40265,LEG BAG KIT 4/BX        ,149.00
40268,4" DRAINABLE POUCH BX   ,1091.00
40270,ETCARRINGTON GEL       ,339.00
40284,CATH F DISP 14FR        ,51.00
40318,BIOCLUSIVE 15X28CM DRESS,83.00
40320,ACCUDERM STRIP 6x2"     ,34.00
40321,ETIRRIGATOR W CONE     ,617.00
40323,ETIRRIGATOR SLEEVE     ,104.00
40333,FLEXI WAFER 4"          ,180.00
40336,DRAINABLE POUCH 1-3/4"  ,502.00
40337,ETPOUCH ACTIVE LIFE    ,361.00
40346,ETBARRIER 8X8 EA       ,130.00
40385,LOOPOSTOMY KIT 4"       ,1091.00
40388,MESALT DRESSING         ,69.00
40403,ETALOE BODY WASH       ,52.00
40408,ETBAG DRNABLE 2 3/4    ,316.00
40434,ETURO POUCH W/FLANG    ,334.00
40446,ETOSTOMY BELT          ,149.00
40457,ETWOUND COLLECTOR.     ,338.00
40458,WOUND MANAGER SMALL     ,348.00
40459,WOUND MANAGER LARGE     ,1100.00
40460,ETBAG CLAMP            ,122.00
40472,ETSTOMA SKIN GEL       ,148.00
40474,ETSTOMA POWDER         ,116.00
40477,ETVIGILONBX           ,1334.00
40478,ETFECAL BAG EA        ,155.00
40480,NIGHT DRAIN CONTAINER   ,626.00
40509,ETSTOMAHESIVE W/FLG    ,111.00
40512,ETWAFER W/ACCORD FL    ,245.00
40598,DUODERM DRESSING 2x4    ,99.00
40622,ET KIT CPL 4"           ,231.00
41606,XR FLUOROSCOPY > 60 MIN ,3505.00
42160,DRAIN T 10F             ,429.00
42161,DRAINT 10FR.           ,265.00
42162,DRAINT 12FR            ,496.00
42170,STYLETTENCHOFF         ,657.00
42542,SKIN PREP WIPE/PK       ,106.00
42743,CSS/MISC INTRU CHG      ,206.00
43288,K-PAD LARGE             ,270.00
43291,K-PAD SMALL             ,243.00
43442,IRRIG SLEEVE MENT       ,100.00
43445,DURAHESIVE WAFER 2-3/4" ,778.00
43755,PAD REHAB PER SESSION   ,159.00
43765,PRE XPLANT EXER/VIS W/O ,14.00
43766,CHRONIC REHAB SELF PAY  ,5.00
43774,CR EXER MON             ,123.00
43775,CR EXER MON             ,123.00
43802,DUP A/V STUDY           ,518.00
43804,DOP TRANSCRANIAL LTD    ,315.00
43805,INJ PERC EXTREM PSEAN LT,1697.00
