Procedure ID,Description,Amount
32912,US PREG W/FTL EX EA ADDL,577.00
32913,US PREG UT TRANSVAGINAL ,787.00
32915,BX RENAL                ,2487.00
32916,**FINE NEEDLE ASPIR W/IM,594.00
32917,AMNIOCENTESIS           ,686.00
32922,SP PERC DRAIN           ,2281.00
32923,ASP CYST BREAST INI     ,979.00
32924,ASP CYST BREAST ADL     ,979.00
32928,BX THYROID              ,856.00
32929,US ENCEPHALOGRAM        ,1167.00
32930,US HEAD AND NECK        ,1359.00
32931,US CHST W/MEDIASTINUM   ,1184.00
32935,US ABDOMEN COMPLETE     ,1691.00
32936,US ABDOMEN LTD          ,1517.00
32937,US RETROPERITONEAL COM  ,1453.00
32938,US RETRO LTD            ,1286.00
32940,US PREGNANCY LTD        ,761.00
32941,US PREGNANCY FLW UP     ,507.00
32942,US FETAL BIOPHYS PROF   ,1153.00
32943,US TRANSVAGINAL         ,1658.00
32944,US PELVIC COMPLETE      ,1584.00
32945,US PELVIC LTD OR FU     ,507.00
32947,US SCROTUM AND CNTS     ,1359.00
32948,US TRANSRECTAL          ,1164.00
32951,USG NDL PLACEMENT       ,1365.00
32953,US FOLLOW UP            ,448.00
32957,DUP AB/PEL/SC COMP      ,3936.00
32958,DUP AB/PEL/SC LTD       ,2240.00
32961,BX LIVER                ,2487.00
32963,ASP/INJ CYST REN/PEL    ,2487.00
32965,US SPINAL CANAL         ,472.00
33503,THER PROCEDURES GROUP PT,89.00
33506,AQUATIC THERAPY 15MIN PT,232.00
33509,EL ST UNATT ULCRS>30 PT ,94.00
33511,**APP SURF NEUROSTM PT  ,185.00
33513,TRACTION MECHANICAL PT  ,218.00
33514,EL ST UN IND NOT WC PT  ,171.00
33515,VASOPNEUMATIC DEVICES PT,125.00
33517,PARAFFIN BATH PT        ,89.00
33518,WHIRLPOOL PT            ,232.00
33519,ELEC STIMULATION/15M PT ,194.00
33520,IONTOPHORESIS/15 MIN PT ,194.00
33521,CONTRAST BATHS/15 MIN PT,135.00
33522,ULTRASOUND/15 MIN PT    ,146.00
33524,THER EXERCISES 15 MIN PT,112.00
33525,NEUROMUSC REEDUCT 15M PT,89.00
33527,GAIT TRAINING 15 MIN PT ,125.00
33531,MANUAL THER TECH 15M PT ,146.00
33532,MASSAGE 15 MIN PT       ,125.00
33535,THER ACTIV DIR 15 MIN PT,118.00
33537,PHYS PER TEST/MSR 15M PT,106.00
33541,SELF/HOME ONE/ONE 15M PT,118.00
33688,NM KDNEY FLW&FNC W/RX   ,2106.00
33707,NM THYROID METS W BDY   ,2755.00
33708,NM PLANAR PARATHYROID   ,3554.00
33725,NM LYMPHIMAG            ,3554.00
33728,NM LIVER SPECT          ,4715.00
33729,NM LIVER & SPLEEN       ,1227.00
33738,NM GASTRIC EMPTYING     ,3141.00
33743,NM ACUTE GI BLOOD LOSS  ,1792.00
33746,NM INTESTINE IMAGING    ,1271.00
33747,NM SHUNT PATENCY        ,1887.00
33748,NM BONE LIMITED         ,2028.00
33750,NM BONE WHOLE BODY      ,3554.00
33751,NM BONE 3 PHASE         ,3774.00
33752,NM BONE SPECT           ,5289.00
33755,NM VENOGRAM UNI         ,1564.00
33756,NM VENOGRAM BI          ,2051.00
33765,NM MUGA R/S SINGLE      ,2082.00
33773,NM PULM PERF PARTIC     ,2495.00
33779,NM BRAIN MIN 4 STATIC VF,1477.00
33780,NM BRAIN SPECT          ,2906.00
33784,NM CISTERNOGRAM         ,3076.00
33793,NM KDNEY SCAN FLW&FNC   ,2051.00
33795,NM KIDNEY SPECT         ,1925.00
33798,NM KIDNEY FLW&FNC MUL   ,3641.00
33800,NM URETERAL REFLUX      ,1850.00
33804,NM TUMOR LOCAL MULT     ,3076.00
33806,NM TUMOR LC WHBD SGL DAY,3076.00
33808,NM TUMOR LCL SPECT      ,2717.00
33812,NM ABSCESS LCL W BODY   ,3076.00
33819,BELT OSTOMY             ,83.00
34062,THER PROCEDURES GROUP OT,89.00
34065,**APP SURF NEUROSTM OT  ,185.00
34067,EL ST UN IND NOT WC OT  ,171.00
34068,PARAFFIN BATH OT        ,89.00
34069,WHIRLPOOL OT            ,204.00
34070,IONTOPHORESIS/15 MIN OT ,194.00
34071,CONTRAST BATHS/15 MIN OT,135.00
34072,ULTRASOUND/15 MIN OT    ,146.00
34073,THER EXERCISES 15 MIN OT,105.00
34076,NEUROMUSC REEDUCT 15M OT,89.00
34078,MASSAGE 15 MIN OT       ,125.00
34079,MANUAL THER TECH 15M OT ,146.00
34082,THER ACTIV DIR 15 MIN OT,118.00
34084,SELF/HOME ONE/ONE 15M OT,118.00
34086,COMM/WORK ONE/ONE 15M OT,112.00
34100,SENSORY INTEGRATN 15M OT,112.00
34259,CATHETER ASP NASOTR     ,539.00
34264,CPAP VENT INT&MGMT      ,454.00
34311,CPR                     ,2255.00
34322,VITAL CAPACITY          ,144.00
34324,PH BODY FLUID           ,107.00
34346,ARTERIAL PUNCTURE       ,50.00
34349,CARBOXYHEMOGLOBIN QN    ,206.00
34353,SPIROMETRY              ,1008.00
34359,BRONCH EV SPIR PRE/POST ,1956.00
34360,BRONCH PROV EV MULT SPIR,1902.00
34364,PULM STRESS COMPLEX     ,3617.00
34370,INH TX AC AWY OBST      ,146.00
34374,OXYGEN 1-12 HR          ,701.00
34375,INH TX AC AWY OBST      ,146.00
34384,INTRAPULM PERC SUBSQ    ,122.00
34385,INTRAPULM PERC INITIAL  ,170.00
34387,EXP GAS INC CO2 OUTPUT  ,414.00
34394,OVERNIGHT DX PULSE OX   ,904.00
35257,SIG W/HBF OR BC         ,5399.00
35268,UPPER GI ENDO W/DIL GAS ,5171.00
35282,ANOSCOPY W/DIL          ,2000.00
35285,ILEOSCOPY DX            ,3449.00
35287,UPPER GI ENDO PLCMT G TB,4890.00
35290,COLONOSCOPY STOMA W/ BIO,4501.00
35291,ILEOSCOPY W/ BIOP       ,3449.00
35379,BRONCHOSCOPY-DIAGNOSTIC ,4637.00
35381,BRONCH W/BIOPSY         ,4877.00
35385,BRONCH W/FB REMOVAL     ,4594.00
35388,UPPER GI ENDO W/BAND LIG,5284.00
35413,COLONOSCOPY W/REM FB    ,4929.00
35422,UPPER GI ENDO DX        ,4382.00
35425,UPPER GI ENDO W/BIOPSY  ,5069.00
35426,UPPER GI ENDO W/INJ SCL ,4490.00
35427,UPPER GI ENDO W/REM FB  ,5460.00
35429,UPPER GI ENDO W/ GD WIRE,6280.00
35431,UPPER GI ENDO W/HBF/BC  ,3157.00
35432,UPPER GI ENDO W/SNARE TE,4659.00
35434,UPPER GI ENDO W/CNTR BLD,5333.00
35435,ERCP DX                 ,7176.00
35436,ERCP W/BIOPSY           ,7257.00
35437,ERCP W/SPHINC/PAPIL     ,7176.00
35438,ERCP W/REM STONE        ,7761.00
35444,DIL ESOP UNG SND/BOUG   ,6280.00
35446,GASTROSTOMY TUBE CHANGE ,3425.00
35453,COLONOSCOPY STOMA DX    ,4807.00
35458,FLEX SIG DX             ,2181.00
35461,SIG W/BIOPSY            ,2263.00
35462,SIG W/REMOVAL FB        ,4794.00
35465,SIG W/SNARE TECH        ,2243.00
35466,COLONOSCOPY DX          ,4807.00
35467,COL W/BIOPSY            ,4777.00
35468,COL W/CNTRL BLD         ,5749.00
35470,COLON W/HBF OR BC       ,4946.00
35472,COLON W/SNARE TECH      ,4777.00
35474,COLONOSCOPY W/BALLOON DI,6280.00
35476,ANOSCOPY DX             ,166.00
35479,ESOPHAGUS MOTILITY STDY ,1151.00
35892,MRI LOW EXT W&WO CONT RT,5820.00
35893,MRI LW JNT W/O CONT RT  ,3562.00
35894,MRA WO W CONT LWR EXT RT,4322.00
35895,MRA UP EXT W/WO CONT    ,4239.00
35896,MRI UP EX W&WO CONT RT  ,4819.00
35897,MRI UP JNT W/O CONT RT  ,3562.00
35898,MRA HD W/O CONT         ,3100.00
35900,MRA HD W/CONTRAST       ,4965.00
35903,MRA HD W&WO CONTRAST    ,5191.00
35904,MRI OR/FCE/NCK W/O CONT ,3556.00
35905,MRI OR/FCE/NCK W/CONT   ,4316.00
35906,MRI OR/FCE/NCK W&WO     ,5816.00
35907,MRA NECK W/O CONT       ,3562.00
35908,MRA NECK W/CONTRAST     ,4322.00
35909,MRA NECK W&WO CONT      ,5059.00
35910,MRI CHEST W/CONTRAST    ,4322.00
35912,MRI CHEST W&WO CONT     ,5059.00
35913,MRI PELVIS W/O CONT     ,3345.00
35915,MRI PELVIS W&WO CONT    ,5820.00
35916,MRI UPPER EX W/O CONT LT,3562.00
35918,MRI UPPER EX W/O CONT RT,2396.00
35919,MRI UPPER EX W/CONT LT  ,4322.00
35922,MRI UP JNT W/CONT LT    ,4965.00
35923,MRI UP JNT W/CONT RT    ,4965.00
35924,MRI UP JNT W&WO CONT LT ,5820.00
35925,MRI UP JNT W&WO CONT RT ,5820.00
35927,MRI LOW EXT W/O CONT LT ,3562.00
35928,MRI LOW EXT W/O CONT RT ,3562.00
35929,MRI LOW EXT W/CONT LT   ,4965.00
35931,MRI LW JNT W/CONTRAST LT,4967.00
35932,MRI LW JNT W/CONTRAST RT,4967.00
35933,MRI LW JNT W&WO CONT LT ,5820.00
35935,MRI LW JNT W&WO CONT RT ,5820.00
35936,MRI ABDOMEN W/CONT      ,4582.00
35937,MRI ABDOMEN W&WO CONT   ,5878.00
35959,MRA W/O CONT PELVIS     ,2432.00
35961,MRI TMJ                 ,3562.00
35962,MRI BRAIN W/O CONTRAST  ,3562.00
35963,MRI BRAIN W/CONTRAST    ,3887.00
35965,MRI BRAIN W&WO CONT     ,5267.00
35966,MRI CHEST W/O CONT      ,3562.00
35967,MRA W/O FOL W/CONT CHEST,4718.00
35968,MRI C-SPINE W/O CONT    ,3562.00
35970,MRI C-SPINE W/CONTRAST  ,4965.00
35971,MRI T-SPINE W/O CONT    ,3887.00
35972,MRI T-SPINE W/CONTRAST  ,4642.00
35973,MRI L-SPINE W/O CONT    ,3887.00
35974,MRI L-SPINE W/CONT      ,5609.00
35977,MRI C-SPINE W&W/O CONT  ,5058.00
35978,MRI T-SPINE W&W/O CONT  ,5056.00
35979,MRI L-SPINE W&W/O CONT  ,6085.00
35981,MRI PELVIS W/CONTRAST   ,5253.00
35982,MRA WO FOL W CONT PELVIS,4567.00
35983,MRI UP EX W&WO CONT LT  ,4819.00
35985,MRI UP JNT W/O CONT LT  ,3562.00
35989,MRI LW JNT W/O CONT LT  ,3562.00
35991,MRA WO W CONT LWR EXT LT,4322.00
35992,MRI ABDOMEN W/O CONT    ,3361.00
35993,MRA W/O FOL W/CONT ABD  ,4582.00
36029,VALVE PEEP 7.5CM        ,176.00
36067,FILTER LEUKOCYTE REMOVAL,335.00
36219,PLATE HIP SUPRCOND 8-10H,5230.00
36221,PLATE HIP SUPRACOND 12H ,6209.00
36257,TUBE GASTROSTOMY 16FR   ,514.00
36269,TUBE GASTROSTOMY 18FR   ,514.00
36271,TUBE GASTROSTOMY 22FR   ,514.00
36308,FORCEP THERMAL BIOPSY  ,325.00
36310,SNARE POLYPECTOMY      ,361.00
36346,INTRODUCER DUAL SHEATH  ,309.00
36360,PACEMAKER SSIR+ 2250L   ,19905.00
36372,INTRODUCER SINGLE SHEATH,217.00
36384,CABLE PACEMAKER 4040    ,155.00
36396,PACEMAKER 5136          ,21383.00
36409,PACEMAKER KSR701        ,12808.00
36411,PACEMAKER 7960IB        ,26134.00
36435,LEAD PACEMAKER 5032     ,4401.00
36447,INTRODUCER SOLO TRACK   ,233.00
36459,INTRODUCER 4009-DB10.5  ,652.00
36461,CAP TERMINAL PACESETTER ,658.00
36473,STYLET FIRM 58CM        ,587.00
36485,STYLET KIT 58CM 4018/58 ,891.00
36497,PLATE 1.5MM STR 4 HOLE  ,1055.00
36586,SCREW CTR DRIVE 1.5 ALL ,454.00
36598,PLATE 1.5MM STR 6 HOLE  ,813.00
36601,PLATE STRGHT 8 HOLE REG ,1138.00
36613,PLATE 16 HOLE 25-316-00 ,1705.00
36649,PLATE 1.5MM DOUBLE Y    ,1531.00
36675,SCREW 2.0MM CTR DRIVE   ,612.00
36738,PLATE MINI STR 8 HOLE   ,924.00
36740,PLATE CHIN 6-14MM       ,1570.00
36776,SCREW EMERGENCY 2.5MM   ,576.00
36790,PLATE FRACTURE 4 HOLE   ,1956.00
36802,HISTOPLASMA AG EIA      ,183.00
36803,PLATE FRACTURE 6 HOLE   ,2475.00
36804,17 HYDROXYCORT (17OH)   ,229.00
36805,A-1-ANTITRYPSIN TOT     ,129.00
36807,HEP C AMP PROBE AMP     ,634.00
36812,ACETONE BLD QL          ,74.00
36815,PLATE FRACTURE 8 HOLE   ,2827.00
36818,PROSTATIC ACID PHO      ,131.00
36820,ACID PHOSPHATASE TOT    ,106.00
36822,ACTH QN                 ,279.00
36824,AMINOLEVULINIC ACID ALA ,234.00
36825,ALBUMIN SERUM QN        ,74.00
36826,ALPHA SUBUNIT PIT GPH RI,352.00
36827,PLATE FRACTURE 16 HOLE  ,3640.00
36829,METHANOL                ,185.00
36830,ALDOLASE                ,150.00
36831,ALDOSTERONE QN          ,444.00
36832,ALK PHOS ISOENZYMES     ,149.00
36833,ALK PHOS (ALP)          ,168.00
36834,ALPHA FETOPROT AMN FL   ,262.00
36835,ALPHA FETOPROT SERUM    ,246.00
36837,ALUMINUM                ,318.00
36838,AMIKACIN PEAK QN        ,202.00
36841,PLATE MANDIBULAR ANGLE  ,3114.00
36842,AMIKACIN TROUGH QN      ,202.00
36843,AMINO ACIDS QN 6 OR MORE,1581.00
36844,AMINO ACIDS MULTIPLE QL ,141.00
36847,AMMONIA                 ,168.00
36850,SCREW CTR DR 50-086-08-1,693.00
36851,ARSENIC BLD             ,279.00
36854,AMYLASE ISOENZYMES ELP  ,279.00
36857,AMYLASE UR              ,238.00
36858,ANDROSTENEDIONE         ,519.00
36859,AMYLASE BLD             ,224.00
36860,ANGIOTENSIN I CONV ENZ  ,167.00
36861,ADH (VASOPRESSIN)       ,714.00
36862,APOLIPOPROTEIN A1       ,133.00
36863,APOLIPOPROTEIN B        ,133.00
36867,AST (SGOT)              ,142.00
36869,ALT (SGPT)              ,142.00
36870,BETA 2 MICROGLOBULIN    ,216.00
36871,BILIRUBIN DIRECT        ,150.00
36873,BILIRUBIN TOT BLD       ,150.00
36875,BMP TOTAL CALCIUM       ,243.00
36876,BUN                     ,65.00
36878,URINE UREA NITROGEN     ,113.00
36879,CADMIUM                 ,646.00
36882,CALCITONIN              ,345.00
36883,PROTEIN ELECTRO SER     ,158.00
36884,CALCIUM TOTAL           ,141.00
36885,TOTAL PROTEIN URINE QN  ,185.00
36886,CALCIUM IONIZED         ,158.00
36887,QUINIDINE QUANT         ,196.00
36888,CALCIUM UR TIMED QN     ,149.00
36890,RENIN                   ,468.00
36893,CARBAMAZEPINE TOT QN    ,168.00
36894,SELENIUM                ,243.00
36895,CARBON DIOXIDE BLD      ,111.00
36896,5 HIAA                  ,149.00
36897,CARBOXYHEMOGLOBIN QN    ,168.00
36898,SODIUM BLD              ,150.00
36899,KETOGENIC STEROID FRAC  ,198.00
36900,CARNITINE TOT & FREE QN ,244.00
36901,CAROTENE                ,146.00
36903,CATECHOL FRACTION UR    ,334.00
36906,CATECHOL FRACTION BLD   ,345.00
36908,CEA                     ,246.00
36909,CERULOPLASMIN           ,144.00
36911,CHLORIDE OTHER          ,244.00
36914,CHLORIDE BLD            ,185.00
36915,CHLORIDE UR             ,218.00
36916,PLATE MANDIB ANGLE SHORT,2530.00
36918,CHOLESTEROL BLD         ,74.00
36919,HDL CHOLESTEROL DM      ,129.00
36920,PSEUDOCHOLINESTERASE    ,109.00
36922,CHROMIUM                ,304.00
36923,CHROMOGRANIN A IA QN    ,427.00
36925,CK MB                   ,149.00
36929,COPPER URINE            ,107.00
36932,COPPER BLD              ,237.00
36933,COMP METABOLIC PANEL    ,370.00
36936,CORTISOL TOTAL          ,185.00
36940,CREAT KINASE (CK) TOTAL ,224.00
36941,CK-ISOENZYMES           ,150.00
36944,CREATININE CLEARANCE    ,431.00
36945,CREATININE BLD          ,131.00
36946,CREATININE OTHER        ,202.00
36947,CREATININE UR           ,146.00
36948,CRYOFIBRINOGEN          ,86.00
36949,CRYOGLOBULINS QL SQN    ,122.00
36951,CYCLOSPORINE QUANT      ,196.00
36952,CYSTINE QN              ,246.00
36953,C-PEPTIDE               ,234.00
36956,DHEA-S                  ,334.00
36957,DHEA                    ,191.00
36961,DIGOXIN (LANOXIN) QN    ,150.00
36962,PHENYTOIN DILANT TOT QN ,150.00
36963,PHENYTOIN DILANTIN FR QN,208.00
36966,TORQUE DEVICE           ,162.00
36974,GTT EA ADDTL >3 SPEC    ,98.00
36975,ELECTROLYTE PANEL       ,149.00
36976,ERYTHROPOIETIN QN       ,276.00
36977,ESTRADIOL               ,636.00
36979,ESTRIOL                 ,216.00
36982,ESTROGEN TOTAL          ,229.00
36983,ETHOSUXIMIDE (ZARONTIN) ,220.00
36984,ETHYLENE GLYCOL         ,141.00
36989,FERRITIN                ,161.00
36990,FETAL LUNG MAT FLUOR POL,644.00
36993,TACROLIMUS QUANT        ,431.00
36998,FOLATE (FOLIC ACID) SER ,168.00
36999,FOLATE RBC              ,228.00
37000,GLUT ACID DECARBOX AB RI,331.00
37004,FRUCTOSE SEMEN          ,228.00
37005,FSH                     ,275.00
37008,GALACTOSE 1 PUT QUANT   ,385.00
37010,GLIADIN AB IGG IA QL    ,106.00
37012,GLIADIN AB IGA IA QL    ,161.00
37015,GASTRIN                 ,196.00
37016,GENTAMICIN PEAK QN      ,168.00
37017,GENTAMICIN TROUGH QN    ,168.00
37018,GLUCOSE 2 HR W GLUCOLA  ,142.00
37022,GAMMA GT                ,168.00
37024,GTT 1ST 3 SPECIMENS     ,444.00
37027,GLUCOSE BODY FLD QN     ,146.00
37028,HALOPERIDOL HALDOL QN   ,206.00
37029,HAPTOGLOBIN QUANT       ,191.00
37030,ACUTE HEPATITIS PANEL   ,615.00
37031,HCG QUALITATIVE SERUM   ,119.00
37032,PREG URINE QUAL BY DOO  ,122.00
37034,HCG BETA QUANTITATIVE   ,228.00
37037,HEMOGLOBIN A1C          ,172.00
37038,HEMOGLOBIN F CHEM       ,69.00
37039,HEMOSIDERIN QUAL        ,91.00
37042,HISTAMINE BLOOD         ,757.00
37043,HOMOCYSTEINE QN         ,314.00
37046,HOMOVANILLIC ACID UR    ,146.00
37049,IGA EA                  ,146.00
37053,IGD EA                  ,146.00
37055,IGE                     ,185.00
37056,IGG CSF EA              ,146.00
37058,IGG EA                  ,146.00
37059,IGM EA                  ,146.00
37063,IGG SUBCLASSES EA       ,276.00
37064,INSULIN TOTAL           ,184.00
37065,HEPATIC FUNCTION PANEL  ,398.00
37068,RENAL FUNCTION PANEL    ,444.00
37069,SURE CLOSURE 75MM       ,4185.00
37071,BLADE SAW LNG MED AGGRES,540.00
37072,IRON BINDING (TIBC)     ,256.00
37074,LACTIC ACID             ,129.00
37075,LDH (LD) BODY FLUID     ,128.00
37076,LDH (LD)                ,128.00
37078,LDH ISOENZYMES          ,174.00
37080,LEAD BLOOD              ,161.00
37081,LEAD URINE              ,518.00
37082,LH                      ,275.00
37084,LIDOCAINE (XYLOCAINE) QN,196.00
37091,LIPASE                  ,111.00
37092,LIPOPROTEIN ELECTRO BLD ,345.00
37095,SUTURE ANCHOR SMALL     ,3164.00
37103,AMINO ACID SINGLE QN    ,1726.00
37106,MAGNESIUM BLD           ,100.00
37107,MAGNESIUM URINE         ,257.00
37108,SUTURE ANCHOR LARGE     ,3455.00
37109,MANGANESE               ,323.00
37110,SUTURE ANCHOR GLS QUICK ,2743.00
37113,ACTINOMYCES AB QL       ,111.00
37114,ANA QUAL SCREEN         ,238.00
37115,ROTORLOC SUTURE ANCHOR  ,2857.00
37116,CMV AMP PROBE           ,652.00
37119,VARIC ZOSTER IGG        ,168.00
37120,ANCA AB TITER           ,315.00
37121,ANCA PERINUCLEAR TITER  ,119.00
37123,DNASE ANTIBODY          ,299.00
37124,BARTONELLA AMP PROBE    ,471.00
37128,HEP B CORE AB IGM QL    ,119.00
37129,CHLAMYDIA PSITTACI IGG  ,176.00
37130,ISLET CELL AB           ,414.00
37132,CHLAMYDIA PSITTACI IGM  ,43.00
37133,PLATELET ANTIBODIES     ,826.00
37137,SMOOTH MUSC FA AB QL    ,208.00
37139,ASO QUAL SCREEN         ,310.00
37140,CHLAMYDIA TRACH AG IFT  ,122.00
37143,STRIATED MUSC FA AB SCR ,246.00
37147,BARTONELLA H IGG        ,183.00
37148,CARDIOLIPIN AB IGA      ,345.00
37149,BARTONELLA H IGM        ,183.00
37151,BARTONELLA Q IGG        ,183.00
37152,DS DNA AB               ,385.00
37153,BARTONELLA Q IGM        ,183.00
37154,DNA ANTIBODY SINGLE     ,122.00
37156,NRNP AB                 ,184.00
37157,SMITH ANTIBODY          ,184.00
37159,GLOMERULAR AB EIA QN    ,528.00
37160,SUTURE NUROLON          ,241.00
37161,CARDIOLIPIN AB IGG      ,345.00
37163,HEP B CORE AB TOTAL     ,168.00
37165,CARDIOLIPIN AB IGM      ,345.00
37167,HEPATITIS BE AB QL      ,150.00
37168,HB S AB QUAL            ,168.00
37172,STAPLER ATW35 ETS FLEX  ,2909.00
37173,THYROGLOB AB QL         ,167.00
37174,ASPERGILLUS FLAVUS AB   ,113.00
37175,ANTISTREPTOLYSIN O QN   ,351.00
37176,MICROPOLYSPORA FAENI GD ,111.00
37177,ASPERGILLUS FUMIGATUS AB,329.00
37179,BLASTOMYCES AB QUAL     ,103.00
37180,PHOSPHORUS UR           ,168.00
37182,ORGANIC ACIDS QL EA SPEC,427.00
37183,C1 ESTERASE INHIBITOR IA,141.00
37186,COMPLEMENT C1 Q         ,98.00
37187,PORPHYRINS UR QN + FRACT,482.00
37188,CA 27-29 QN             ,448.00
37189,POTASSIUM BLD           ,131.00
37190,CA 125 QN               ,448.00
37191,PREALBUMIN              ,158.00
37192,CA 15-3 QN              ,191.00
37193,ASPERGILLUS NIGER AB    ,113.00
37194,CA 19-9 QN              ,234.00
37195,PROCAIN WITH NAPA QN    ,246.00
37197,T CELLS CD4 8 RATIO     ,728.00
37198,C1Q BINDING IMM COMP    ,142.00
37200,CMV IGG QUAL            ,167.00
37201,LIPID PANEL             ,303.00
37202,CMV IGM QUAL            ,246.00
37203,COLD AGGLUTININ TITER   ,267.00
37205,COMPLEMENT C2           ,349.00
37206,PROLACTIN               ,292.00
37207,COMPLEMENT C3           ,142.00
37208,PROS SPEC AG (PSA) TOTAL,243.00
37213,COMPLEMENT C4           ,142.00
37215,TOTAL PROTEIN CSF QN    ,161.00
37216,COMPLEMENT C5           ,202.00
37217,TOTAL PROTEIN BLD       ,128.00
37218,COMPLEMENT TOT CH50     ,196.00
37219,PYRUVIC ACID (PYRUVATE) ,149.00
37220,COXSACKIE A2 AB QUAL    ,111.00
37222,COXSACKIE B1 AB QUAL    ,96.00
37225,C-REACTIVE PROTEIN      ,161.00
37226,SEROTONIN               ,330.00
37228,SJOGRENS A AB (SSA)     ,398.00
37229,COXSACKIE A4 AB QUAL    ,111.00
37230,SODIUM UR               ,168.00
37231,SOMATOMEDIN C IGF-1     ,646.00
37232,17 KETOSTEROIDS TOTAL   ,172.00
37234,SJOGRENS B AB (SSB)     ,398.00
37235,TOOL DISSECT G4-330     ,1498.00
37236,EBV CAPSID IGG QUAL     ,141.00
37237,COXSACKIE A16 AB QUAL   ,111.00
37238,EBV CAPSID IGM QUAL     ,283.00
37239,COXSACKIE B6 AB QUAL    ,96.00
37240,EBV EARLY AB QUAL       ,202.00
37241,COXSACKIE B2 AB QUAL    ,96.00
37242,EBV NUCLEAR IGG AB QUAL ,234.00
37245,TYPHOID O AGG           ,103.00
37246,PROTEUS OX19 AGG        ,103.00
37247,TOOL DISSECT G8-350     ,1534.00
37248,TYPHOID H AGG           ,103.00
37249,NEURONAL NUC FA AB QL   ,134.00
37251,PARATYPHOID A AGG       ,103.00
37253,PARATYPHOID B AGG       ,103.00
37256,BRUCELLA ABORT AGG      ,103.00
37257,HEP BE AG EIA           ,150.00
37258,COXSACKIE B3 AB QUAL    ,96.00
37259,TOOL DISSECT G8-572     ,1209.00
37260,HEP B S AG EIA          ,150.00
37261,TOOL DISSECT S4-122     ,1188.00
37262,HEP B AMP PROBE         ,329.00
37265,COXSACKIE B4 AB QUAL    ,96.00
37266,HEP A AB IGM QUAL       ,119.00
37267,COXSACKIE B5 AB QUAL    ,96.00
37268,HEP A AB TOTAL          ,122.00
37269,COXSACKIE A10 AB QUAL   ,111.00
37270,HEPATITIS C AB QUAL     ,196.00
37271,HEPATITIS C CONFIRM     ,276.00
37272,HEPATITIS DELTA IGM AB  ,329.00
37273,TOOL DISSECT S4-218     ,1188.00
37274,HEP C RNA QN            ,826.00
37275,HERPES SIMPLEX AB QUAL  ,191.00
37276,GIARDIA AG EIA          ,119.00
37277,HERPES SIMPLEX 1 AB IGM ,106.00
37279,HERPES SIMP AMP PROBE   ,694.00
37285,TOOL DISSECT S6-320     ,1379.00
37287,HISTOPLASMA AB QL       ,370.00
37289,HIV 1&2 AB QUAL         ,184.00
37290,HIV-1 AB QUAL           ,146.00
37293,IMMUNOELECT BLD/SERUM   ,462.00
37295,IMMUNOELECT UR          ,462.00
37296,JO-1 ANTIBODY           ,304.00
37297,TOOL DISSECT G2-130     ,1379.00
37299,OSMOTIC FRAGILITY UNINC ,696.00
37300,TOOL DISSECT G8-130     ,1521.00
37301,INSULIN AB              ,164.00
37302,HERPES SIMPLEX 2 AB IGM ,189.00
37303,INTRINSIC FACT AB       ,317.00
37305,LYME DISEASE AB IGG QL  ,314.00
37306,LEPTOSPIRA AB QUAL      ,183.00
37307,LYME DISEASE AB IGM QL  ,345.00
37308,LYME AB IGG WESTERN BLOT,122.00
37309,MUMPS IGG QUAL          ,106.00
37310,LYME AB IGM WESTERN BLOT,122.00
37311,MYCOPLASMA AB IGG QL    ,206.00
37312,TOOL DISSECT SF4-218    ,955.00
37313,BORRELIA AMP PROBE      ,207.00
37314,VIRAL NEUTRALIZATION    ,317.00
37321,PARVOVIRUS IGG          ,367.00
37322,PARVOVIRUS IGM          ,315.00
37323,TOT PROTEIN BODY FLDS QN,128.00
37324,TOOL DISSECT G8-130D    ,1547.00
37336,TOOL DISSECT G8-558     ,1209.00
37337,Q FEVER AB IGG          ,190.00
37338,RA FACTOR QUAL          ,276.00
37339,STREP A OPTICAL IA      ,161.00
37340,ALLERGEN IGE EACH       ,77.00
37341,RA QN                   ,243.00
37342,RUBELLA IGM             ,183.00
37343,ROTAVIRUS AB QUAL       ,128.00
37344,RPR QUAL                ,119.00
37348,TOOL DISSECT G8-330     ,1534.00
37356,RUBELLA IGG             ,168.00
37357,RUBEOLA IGG             ,149.00
37361,T CELLS CD4 COUNT       ,444.00
37364,TOXOPLASMA IGG QUAL     ,167.00
37366,TOXOPLASMA IGM QUAL     ,167.00
37367,VARIC ZOSTER IGM        ,298.00
37368,VDRL CSF QUAL           ,133.00
37369,HIV AB WESTERN BLOT     ,146.00
37370,T CELLS TOTAL           ,534.00
37372,MONO SCR (HETEROPHILE)  ,161.00
37373,VASO INTEST PEPTIDE     ,810.00
37374,WATER BUG               ,320.00
37375,LEUKO ALK PHOS STAIN    ,341.00
37376,ANTITHROMBIN 3 ACT      ,149.00
37378,BLEEDING TIME           ,276.00
37379,ANTITHROMBIN 3 AG       ,226.00
37381,CBC                     ,161.00
37382,D-DIMER SEMI            ,131.00
37383,D-DIMER QUANT           ,168.00
37384,MANUAL DIFFERENTIAL     ,61.00
37385,NASAL OR SPUTUM EOS SMR ,206.00
37386,STAPLER ECS21 CIRCULAR  ,3771.00
37387,EOSINOPHIL COUNT BLD AUT,146.00
37388,EUGLOBULIN              ,186.00
