Procedure ID,Description,Amount
37041,METHEMOGLOBIN QUANT     ,314.03
37042,HISTAMINE BLOOD         ,698.28
37043,HOMOCYSTEINE QN         ,492.75
37046,HOMOVANILLIC ACID UR    ,182.56
37047,HYDROXYPROG 17D         ,325.52
37049,IGA EA                  ,220.85
37053,IGD EA                  ,186.37
37055,IGE                     ,316.58
37056,IGG CSF EA              ,115.50
37058,IGG EA                  ,116.17
37059,IGM EA                  ,220.85
37063,IGG SUBCLASSES EA       ,218.30
37064,INSULIN TOTAL           ,269.36
37065,HEPATIC FUNCTION PANEL  ,325.52
37066,INTRINSIC FACT AB       ,321.70
37068,RENAL FUNCTION PANEL    ,472.33
37072,IRON BINDING (TIBC)     ,168.51
37074,LACTIC ACID             ,197.87
37075,LDH (LD) BODY FLUID     ,169.79
37076,LDH (LD)                ,153.19
37078,LDH ISOENZYMES          ,222.12
37080,LEAD BLOOD              ,256.60
37081,LEAD URINE              ,217.02
37082,LH                      ,331.90
37084,LIDOCAINE (XYLOCAINE) QN,314.03
37091,LIPASE                  ,210.64
37103,AMINO ACID SINGLE QN    ,645.93
37106,MAGNESIUM BLD           ,153.19
37107,MAGNESIUM URINE         ,172.34
37113,ACTINOMYCES AB QL       ,99.57
37114,ANA QUAL SCREEN         ,296.16
37116,CMV AMP PROBE           ,855.29
37119,VARIC ZOSTER IGG        ,236.17
37120,ANCA AB TITER           ,491.48
37121,ANCA PERINUCLEAR TITER  ,377.86
37122,IV SET BLOOD ADMIN      ,218.00
37123,DNASE ANTIBODY          ,202.98
37128,HEP B CORE AB IGM QL    ,100.86
37129,CHLAMYDIA PSITTACI IGG  ,103.41
37130,ISLET CELL AB           ,468.50
37132,CHLAMYDIA PSITTACI IGM  ,140.43
37133,PLATELET ANTIBODIES     ,622.95
37137,SMOOTH MUSC FA AB QL    ,217.02
37140,CHLAMYDIA TRACH AG IFT  ,162.13
37143,STRIATED MUSC FA AB SCR ,247.65
37147,BARTONELLA H IGG        ,66.39
37148,CARDIOLIPIN AB IGA      ,269.36
37149,BARTONELLA H IGM        ,66.39
37151,BARTONELLA Q IGG        ,66.39
37152,DS DNA AB               ,260.41
37153,BARTONELLA Q IGM        ,66.39
37154,DNA ANTIBODY SINGLE     ,239.99
37156,NRNP AB                 ,125.10
37157,SMITH ANTIBODY          ,125.10
37161,CARDIOLIPIN AB IGG      ,269.36
37163,HEP B CORE AB TOTAL     ,213.19
37165,CARDIOLIPIN AB IGM      ,269.36
37167,HEPATITIS BE AB QL      ,127.66
37168,HB S AB QUAL            ,80.43
37173,THYROGLOB AB QL         ,202.98
37174,ASPERGILLUS FLAVUS AB   ,201.70
37175,ANTISTREPTOLYSIN O QN   ,191.49
37176,MICROPOLYSPORA FAENI GD ,111.07
37177,ASPERGILLUS FUMIGATUS AB,201.70
37179,BLASTOMYCES AB QUAL     ,127.60
37180,PHOSPHORUS UR           ,168.51
37182,ORGANIC ACIDS QL EA SPEC,416.15
37183,C1 ESTERASE INHIBITOR IA,247.65
37185,PHOSPHOLIPIDS SPECTRO   ,146.81
37187,PORPHYRINS UR QN + FRACT,384.25
37188,CA 27-29 QN             ,340.85
37189,POTASSIUM BLD           ,128.94
37190,CA 125 QN               ,439.13
37191,PREALBUMIN              ,159.58
37192,CA 15-3 QN              ,411.05
37193,ASPERGILLUS NIGER AB    ,201.70
37194,CA 19-9 QN              ,366.38
37195,PROCAIN WITH NAPA QN    ,234.88
37197,T CELLS CD4 8 RATIO     ,561.68
37200,CMV IGG QUAL            ,191.49
37201,LIPID PANEL             ,279.58
37202,CMV IGM QUAL            ,404.67
37203,COLD AGGLUTININ TITER   ,191.49
37205,COMPLEMENT C2           ,197.87
37206,PROLACTIN               ,436.58
37207,COMPLEMENT C3           ,314.03
37208,PROS SPEC AG (PSA) TOTAL,260.41
37209,DRESSING ABD PAD        ,6.00
37213,COMPLEMENT C4           ,316.58
37216,COMPLEMENT C5           ,182.56
37217,TOTAL PROTEIN BLD       ,142.98
37218,COMPLEMENT TOT CH50     ,398.29
37219,PYRUVIC ACID (PYRUVATE) ,153.19
37220,COXSACKIE A2 AB QUAL    ,182.56
37221,REDUCING SUBST UR       ,49.80
37222,COXSACKIE B1 AB QUAL    ,182.56
37225,C-REACTIVE PROTEIN      ,158.29
37226,SEROTONIN               ,611.48
37227,CRYPTOCOCCAL AG LATEX   ,274.46
37228,SJOGRENS A AB (SSA)     ,321.70
37230,SODIUM UR               ,159.58
37231,SOMATOMEDIN C IGF-1     ,417.44
37232,17 KETOSTEROIDS TOTAL   ,181.27
37234,SJOGRENS B AB (SSB)     ,321.70
37239,COXSACKIE B6 AB QUAL    ,182.56
37240,EBV EARLY AB QUAL       ,160.84
37241,COXSACKIE B2 AB QUAL    ,182.56
37249,NEURONAL NUC FA AB QL   ,269.36
37257,HEP BE AG EIA           ,127.66
37258,COXSACKIE B3 AB QUAL    ,182.56
37260,HEP B S AG EIA          ,94.47
37263,H PYLORI AB QUAL        ,389.36
37265,COXSACKIE B4 AB QUAL    ,182.56
37266,HEP A AB IGM QUAL       ,178.72
37267,COXSACKIE B5 AB QUAL    ,182.56
37268,HEP A AB TOTAL          ,162.13
37270,HEPATITIS C AB QUAL     ,325.52
37271,HEPATITIS C CONFIRM     ,647.22
37272,HEPATITIS DELTA IGM AB  ,191.49
37274,HEP C RNA QN            ,739.13
37276,GIARDIA AG EIA          ,218.30
37277,HERPES SIMPLEX 1 AB IGM ,296.16
37279,HERPES SIMP AMP PROBE   ,667.65
37281,HERPES SIMPLEX AB QUAL  ,275.74
37289,HIV 1&2 AB QUAL         ,210.64
37290,HIV-1 AB QUAL           ,283.39
37293,IMMUNOELECT BLD/SERUM   ,459.56
37295,IMMUNOELECT UR          ,492.75
37296,JO-1 ANTIBODY           ,239.99
37301,INSULIN AB              ,468.50
37303,INTRINSIC FACT AB       ,335.74
37305,LYME DISEASE AB IGG QL  ,266.81
37306,LEPTOSPIRA AB QUAL      ,247.65
37307,LYME DISEASE AB IGM QL  ,398.29
37308,LYME AB IGG WESTERN BLOT,168.51
37309,MUMPS IGG QUAL          ,103.41
37310,LYME AB IGM WESTERN BLOT,168.51
37311,MYCOPLASMA AB IGG QL    ,268.08
37313,BORRELIA AMP PROBE      ,1031.45
37314,VIRAL NEUTRALIZATION    ,353.61
37323,TOT PROTEIN BODY FLDS QN,200.42
37326,POLIO AB QUAL           ,177.45
37327,IMMUNOELECT CSF         ,320.42
37338,RA FACTOR QUAL          ,162.13
37340,ALLERGEN IGE EACH       ,116.17
37341,RA QN                   ,123.83
37342,RUBELLA IGM             ,348.50
37344,RPR QUAL                ,109.78
37345,RSV AB QUAL             ,228.51
37348,SUCTION KIT 18FR       ,24.00
37356,RUBELLA IGG             ,200.42
37357,RUBEOLA IGG             ,247.65
37361,T CELLS CD4 COUNT       ,326.80
37364,TOXOPLASMA IGG QUAL     ,283.39
37366,TOXOPLASMA IGM QUAL     ,335.74
37367,VARIC ZOSTER IGM        ,236.17
37368,VDRL CSF QUAL           ,213.19
37369,HIV AB WESTERN BLOT     ,583.39
37370,T CELLS TOTAL           ,411.05
37372,MONO SCR (HETEROPHILE)  ,142.98
37373,VASO INTEST PEPTIDE     ,751.89
37375,LEUKO ALK PHOS STAIN    ,202.98
37376,ANTITHROMBIN 3 ACT      ,411.05
37378,BLEEDING TIME           ,125.10
37379,ANTITHROMBIN 3 AG       ,602.54
37381,CBC                     ,125.10
37382,D-DIMER SEMI            ,366.38
37383,D-DIMER QUANT           ,519.56
37384,MANUAL DIFFERENTIAL     ,100.86
37385,NASAL OR SPUTUM EOS SMR ,137.86
37387,EOSINOPHIL COUNT BLD AUT,100.86
37388,EUGLOBULIN              ,302.54
37391,FACTOR 2 ASSAY          ,460.85
37392,FACTOR 9 ASSAY          ,536.15
37393,FACTOR 5 LABILE         ,527.22
37394,FACTOR 7 STABLE         ,527.22
37395,FACTOR 8 AHG            ,578.28
37396,FACTOR 10 ASSAY         ,589.77
37397,FACTOR 11 ASSAY         ,452.54
37400,FACTOR 12 ASSAY         ,490.19
37414,FACTOR 13 SOLUBILITY    ,419.99
37424,FDP SEMIQUANT           ,210.64
37425,KLING 1"               ,6.00
37426,FIBRINOGEN ACTIVITY     ,202.98
37434,HEMATOCRIT              ,80.43
37438,HEMOGLOBIN              ,81.70
37439,KB STAIN (FETAL BLEED)  ,162.13
37443,LEGIONELLA AG EIA       ,403.39
37452,PLATELET AUTOMATED      ,103.41
37460,PROTEIN C ACTIVITY      ,476.16
37462,PROTEIN C AG            ,468.50
37464,PROTEIN S FREE          ,659.98
37465,PROTEIN S ANTIGEN TOTAL ,251.48
37466,PROTIME                 ,125.10
37467,PT SUBSTITUTION MIXING  ,274.46
37469,PTT                     ,158.29
37470,PTT SUBSTITUTION MIXING ,344.67
37473,RETIC COUNT AUTO        ,122.55
37474,SED RATE WESTERGREN     ,116.17
37476,SICKLE CELL SCREEN      ,81.70
37478,TISSUE THROMBO INHIB    ,236.17
37479,VISCOSITY               ,154.47
37480,FACTOR 8 VW AG          ,532.32
37481,FACTOR 8 RISTOCETIN     ,474.88
37487,LEVIN TUBE 12FR        ,6.00
37491,FECAL WBC COUNT QL      ,109.78
37492,WBC COUNT BLD AUTO      ,85.54
37494,RUSSELL VIPER DILUTED   ,247.65
37495,CULT AFB                ,178.72
37496,SMEAR AFB               ,93.19
37498,CULTURE ANAEROBIC       ,204.25
37500,CULT STREP GROUP B SCR  ,191.49
37502,LEVIN TUBE 16FR        ,6.00
37504,CULT MRSA SCR           ,191.49
37513,CULT VRE SCR            ,191.49
37514,LEVIN TUBE 18FR        ,6.00
37515,CULT W PRESUMPTIVE ID UR,217.02
37516,CULT BORDETELLA PERT SCR,316.58
37522,BORD PERTUSSIS AG IFT   ,177.45
37526,AQUAPHOR 3X3           ,10.00
37534,SUSC AGAR DIL EACH AGENT,94.47
37540,TUBE NG 48IN 12FR 2 LUM ,59.00
37542,C DIFFICILE TOXIN AG EIA,234.88
37544,CHLAMYDIA T DIR PROBE   ,160.84
37546,CULT CHLAMYDIA          ,256.60
37547,SERUM CIDAL LEVEL       ,358.72
37548,H PYLORI AB QL IGA      ,389.36
37551,AFB CONCENTRATION       ,111.07
37552,TUBE NG 48IN 16FR STD   ,19.00
37564,SALEM SUMP TUBE18FR    ,26.00
37568,LEG PNEUMOPHILIA AG IFT ,358.72
37569,CULT FUNGUS BLOOD       ,182.56
37570,CULTURE BLOOD           ,223.40
37571,CULT FUNGUS SKIN        ,153.19
37573,CULT GC SCR             ,210.64
37576,CATH MULTI LUMEN       ,167.00
37588,VASELINE GAUZE 1X8     ,8.00
37590,VASELINE GAUZE 3X9     ,10.00
37601,CULTURE STOOL           ,217.02
37605,CULT COLONY COUNT UR    ,66.39
37609,CULT VIRUS CPE          ,330.64
37610,CULT FUNGUS CSF         ,197.87
37611,CULT THROAT             ,217.02
37612,AEROBIC ORG ID          ,123.83
37613,STREP PNEUMO AG OIA     ,162.13
37614,N MENINGITIDIS AG OIA   ,162.13
37615,VASELINE GAUZ1/2X72    ,19.00
37617,STREP GR B OPTICAL IA   ,162.13
37621,H INFLUENZA AG OIA      ,162.13
37622,YEAST ID                ,183.82
37623,GC DIR PROBE            ,146.81
37624,GC AMP PROBE            ,248.93
37625,GRAM STAIN PRIMARY SRCE ,116.17
37626,CHLAMYDIA T AMP PROBE   ,248.93
37637,SMEAR INDIA INK         ,123.83
37642,CULT LEGIONELLA SCR     ,611.48
37643,SMEAR MALARIA STAIN     ,122.55
37646,SMEAR MICROSPORIDIUM STN,162.13
37647,SUSC MIC                ,142.98
37651,CULT MYCOPLASMA         ,228.51
37652,O&P SMEAR CONC ID       ,210.64
37655,PINWORM EXAM            ,82.98
37656,SMEAR WET MOUNT         ,116.17
37657,SMEAR FUNGUS STAIN      ,105.96
37659,CULTURE ABSCESS         ,217.02
37660,INFLUENZA A AG EIA      ,218.30
37661,CULTURE ASPIRATE        ,217.02
37662,CULTURE BODY FLUID      ,217.02
37663,CULTURE BONE MARROW     ,185.11
37664,CULTURE CATHETER TIP    ,217.02
37666,CULTURE CSF             ,220.85
37667,CULTURE BONE NOT MARROW ,217.02
37668,CULTURE SKIN            ,185.11
37669,INFLUENZA B AG EIA      ,218.30
37671,VITAMIN E               ,149.36
37678,CRYSTALS BODY FL        ,122.55
37681,BLOOD URINE AUTO        ,38.30
37682,CELL COUNT BODY FLD     ,123.83
37689,BREAST PADS             ,31.00
37702,CELL CT&DIFF BODY FL    ,217.02
37728,EXTENSION SET           ,12.00
37730,EXTENSION SET W/STOP    ,43.00
37746,HLA B27                 ,490.19
37748,PROTEIN UR QUAL AUTO    ,38.30
37749,KETONES UR AUTO         ,38.30
37753,SEMEN ANALYSIS MOT & CT ,137.86
37756,GM1 AB IA QN IGG        ,698.28
37757,MAG IGM AB IA QN        ,1221.66
37759,GM1 AB IA QN IGM        ,698.28
37760,SPEC GRAV UR AUTO       ,47.23
37761,SCLERODERMA 70 AB       ,237.44
37762,MUSCLE FIBERS FECES     ,137.86
37770,UA W MICRO AUTO         ,100.86
37771,UA W O MICRO AUTO       ,49.80
37772,VOLUME MEASUREMENT UR   ,38.30
37774,17 KETOSTEROIDS FRACT   ,519.56
37775,T3 FREE                 ,411.05
37776,T3 REVERSE              ,671.46
37779,T3 TOTAL                ,103.41
37784,T3 UPTAKE               ,183.82
37785,THYROXINE BG (TBG)      ,237.44
37786,TESTOSTERONE TOTAL      ,398.29
37787,TESTOSTERONE FREE       ,448.07
37788,THEOPHYLLINE QUANT      ,273.19
37797,THYROGLOBULIN           ,251.48
37798,T4 FREE                 ,154.47
37800,T4 TOTAL                ,183.82
37801,TOBRAMYCIN QUANT        ,275.74
37803,TRANSFERRIN             ,131.49
37804,TOPIRAMATE QUANT        ,352.33
37805,FEED TUBE 15X8FR       ,9.00
37809,TROPONIN QUANT          ,377.86
37816,TRIGLYCERIDES           ,168.51
37817,TUBE NG 15IN 5FR 2 EYE  ,12.00
37818,TRIGLYCERIDES OTHER     ,234.88
37820,TSH                     ,260.41
37821,VOLATILES               ,218.30
37823,URIC ACID BLD           ,158.29
37824,URIC ACID BODY FLD      ,160.84
37825,ALBUMIN OTHER QN        ,154.47
37826,CYANIDE                 ,153.19
37827,MERCURY UR QUANT        ,305.11
37829,FEED TUBE 36X5FR       ,9.00
37848,VALPROIC ACID (DEPAKENE),288.50
37858,VANCOMYCIN QUANT        ,283.39
37859,VITAMIN D 1-25 W/WO FRAC,696.99
37875,VITAMIN D3 25-OH        ,607.64
37876,VITAMIN B12             ,265.52
37877,VITAMIN A               ,237.44
37878,VITAMIN B1 THIAMINE     ,260.41
37880,PYRIDOXAL 5 PHOS VIT B6 ,417.44
37884,VMA URINE               ,287.23
37885,D-XYLOSE ABSORPTION     ,194.04
37886,ZINC BLOOD              ,307.66
37888,MERCURY BLD QUANT       ,305.11
37889,METANEPHRINES           ,408.50
37894,METHYLMALONIC ACID QN   ,666.36
37905,METHOTREXATE RHEUMAT QN ,314.03
37909,MICROALBUMIN QN         ,127.66
37920,T-TUBE 12X12FR         ,269.00
37932,T-TUBE 12X14FR         ,154.00
37944,T-TUBE 12X16FR         ,154.00
37974,MURAMIDASE LYSOZYME     ,113.74
37980,MYELIN BASIC PROT CSF   ,436.58
37981,MYOGLOBIN BLD           ,340.85
37988,NUCLEOTIDASE 5'-        ,308.92
37989,OCCULT BLD SCN 3 SPEC   ,75.33
37991,OCC BLD PEROX OTH SOURCE,100.86
37992,OLIGOCLONAL BANDS       ,384.25
37993,OSMOLALITY UR           ,202.98
37995,OSMOLALITY BLD          ,202.98
37998,OXALATE                 ,185.11
38031,PHENOBARBITAL LUMINAL QN,308.92
38035,SHOULDER IMMOBILIZER    ,184.00
38079,PHOSPHORUS BLD          ,142.98
38113,HEMOGLOBIN PLASMA       ,182.56
38114,PORPHOBILINOGEN UR QUAN ,220.85
38116,POTASSIUM UR            ,153.19
38119,PRIMIDONE (MYSOLINE) QN ,265.52
38120,PROGESTERONE            ,366.38
38122,PROTEIN ELECTRO URINE   ,294.89
38123,MYCOPLASMA AB IGM QL    ,334.46
38125,URIC ACID UR            ,148.08
38126,MYOGLOBIN URINE         ,340.85
38131,GENTAMICIN (GARAMYCIN)  ,302.54
38133,PROS SPEC AG (PSA) SCR  ,260.41
38139,VITAMIN B2 (RIBOFL)     ,268.08
38150,CATH UMBIL PU L15IN     ,229.00
38156,FUROSEMIDE LASIX QN     ,283.39
38162,CATH UMBILI 3.5FR     ,205.00
38164,VIT C ASCORBIC ACID     ,237.44
38170,VERY LONG CHAIN FATTY AC,389.36
38171,FLUORIDE                ,298.72
38172,GLUCAGON                ,417.44
38173,FRUCTOSAMINE            ,120.00
38175,HEAVY METAL QN          ,279.58
38176,HYDROXYPROG 17D         ,340.85
38181,TRYPTASE IA QN          ,287.23
38183,ALPHA 2 MACRO NEPHELOM  ,273.19
38194,PHENCYCLIDINE QUANT     ,491.48
38197,PROSTAGLANDIN EA        ,703.38
38198,CYSTITOME FORMED 25G    ,63.00
38200,PROS SPEC AG FREE       ,162.13
38202,NEURON NUC AB 2 RI WB BD,728.92
38211,HEPARIN ANTI XA         ,528.50
38212,THROMBIN TIME           ,128.94
38214,BETA 2 GLYCOPROT1 AB IGA,181.27
38218,BETA 2 GLYCOPROT1 AB IGG,181.27
38219,BETA 2 GLYCOPROT1 AB IGM,181.27
38222,PURK CELL (YO) FA AB QL ,497.86
38223,NEURONAL NUC FA AB TIT  ,282.70
38229,AUREOBASIDIUM PULLULA GD,105.96
38230,PIGEON SERUM GD         ,99.57
38253,HERPES SIMPLEX 1 AB IGG ,296.16
38254,HERPES SIMPLEX 2 AB IGG ,348.50
38255,HISTOPLASMA MYCEL AB QL ,182.56
38259,HTLV 1 2 AB QL          ,164.68
38260,HEP B DNA QN            ,727.64
38261,HIV 1 RNA QN            ,829.76
38262,INFECT AGENT AMP PROBE  ,671.46
38264,GALOP AUTO AB IA QN     ,511.91
38270,YO AB WB BAND ID        ,476.16
38271,IMMUNOFIX ELECTRO SER   ,422.54
38272,BRUCELLA AB QL IGG      ,137.86
38273,BRUCELLA AB QL IGM      ,137.86
38277,PTH RELATED PROTEIN RIA ,471.05
38279,B PERTUSSIS IGG FHA     ,321.70
38286,TOXIC SHOCK SYNDROME AB ,555.30
38290,GQ1B AB IA QN           ,158.29
38291,TRICHINELLA AB QUAL     ,501.69
38292,VARICELLA ZOSTER DNA AMP,1174.43
38294,VOLTAGE-GATED C C AB RIA,739.31
38300,LYMPH CHORIO AB QUAL IGG,199.14
38326,CATH3-WAY30CC24FR    ,169.00
38331,HERPES SIMPLEX 2 AB QL  ,254.05
38333,CARBO DEF TRANSFERRIN   ,194.04
38335,GC MS QUANTITATIVE      ,284.68
38336,IRON                    ,140.43
38340,CATH IRRI 4FR         ,267.00
38343,COCCIDIOID AB QUAL      ,154.47
38350,ALLERGEN MULTI PANEL    ,213.19
38352,CATH IRRI 6FR         ,267.00
38360,LIVER-KIDNEY MICRO AB   ,210.64
38366,FACTOR 8 INHIBITOR      ,596.16
38369,HISTAMINE URINE         ,698.28
38398,PHOSPHATIDYLSER AB IGA  ,283.39
38399,PHOSPHATIDYLSER AB IGG  ,283.39
38400,PHOSPHATIDYLSER AB IGM  ,283.39
38403,STYLET INTUBAT 6FR      ,81.00
38422,FACTOR 8 VW MULTIMERS   ,829.76
38426,INSULIN FREE            ,129.80
38428,THYROID STIM IMMUNO TSI ,682.96
38431,HIV-1 AMP PROBE         ,721.26
38448,BILE ACIDS TOT          ,223.40
38464,LDL CHOLESTEROL NMR BLD ,219.57
38470,SEX HORMONE BG          ,205.70
38475,MTB AMP PROBE           ,648.48
38482,CHLAMYDIA PNEUMO IGG    ,103.41
38485,CHLAMYDIA P AMP PROBE   ,441.68
38486,MYCOPLASMA AMP PROBE    ,616.58
38488,ANGIOTENSIN CONV ENZ CSF,294.89
38493,RA QN FL                ,178.72
38494,ESTRONE                 ,393.17
38496,ISOPROPYL ALCOHOL       ,194.04
38504,OSTOMY POUCH 2-1/2"     ,24.00
38506,PHENOLPHTHALEIN QN SPECT,330.64
38510,CHLAMYDIA PNEUMO IGM    ,140.43
38514,C-REACTIVE PROTEIN HS   ,222.12
38515,BK POLYOMA VIRUS AMP QN ,1045.51
38527,CITRATE URINE           ,335.74
38531,METANEPHRINES FRACT     ,654.87
38533,PH BODY FLUID           ,72.77
38534,SP GRAV BDY FLUID NOT UR,47.23
38538,ENCEPH LACROSSE ABQL IGG,218.30
38539,ENCEPH LACROSSE ABQL IGM,162.13
38540,ENCEPH E EQUINE ABQL IGG,218.30
38541,ENCEPH E EQUINE ABQL IGM,162.13
38544,ENCEPH ST LOUIS ABQL IGG,218.30
38545,ENCEPH ST LOUIS ABQL IGM,162.13
38546,ENCEPH W EQUINE ABQL IGG,218.30
38547,ENCEPH W EQUINE ABQL IGM,162.13
38548,POLIOVIRUS I AB         ,182.56
38556,BORDETELLA PERTUSSIS IGA,335.74
38557,B PERTUSSIS IGM FHA     ,321.70
38558,LYMPH CHORIO AB QUAL IGM,199.14
38559,MUMPS IGM QUAL          ,125.10
38561,CELL CT & DIFF CSF      ,353.61
38565,PH UR AUTO              ,74.04
38568,MA TA AB WB-BD          ,1298.25
38569,NEUR NUC AB 1 HU WB&BAND,943.38
38577,H PYLORI UREASE (BIOPSY),200.42
38583,CRYPTOSPORIDIUM SMEAR   ,158.29
38584,SED RATE AUTO           ,116.17
38593,FETAL FIBRONECTIN SQN   ,471.05
38594,COLLAGEN CROSS LINKS    ,342.11
38599,H PYLORI AB QL IGM      ,389.36
38600,FETAL LUNG MAT LS RATIO ,509.36
38601,PHOSPHATIDYLGLY (PG)    ,499.14
38609,HIV 1 P24 AG            ,307.66
38617,IV CATH 14GX1-1/4       ,81.00
38622,HBSAG NEUTRALIZATION EIA,91.92
38623,WEST NILE VIR AMP PROBE ,1064.65
38624,SPOROTHRIX AB QUAL      ,463.40
38629,IV CATH 16GX1 1/4      ,72.00
38632,PROINSULIN              ,615.30
38637,ADENOVIRUS AMP QN       ,949.75
38638,ORGANIC ACIDS TOTAL QN  ,305.11
38650,NATRIURETIC PEPTIDE     ,178.72
38651,A-1-ANTITRYPSIN PHENO   ,234.88
38653,PNEUMOCOCCAL AB QN      ,303.82
38654,EBV AMP PROBE           ,1146.34
38655,IV CATH 18GX1 3/4      ,81.00
38659,CMV DNA QN              ,916.56
38661,H INFLU AB QUAL         ,298.72
38662,SMEAR EOSINOPHILS STAIN ,93.19
38664,H PYLORI AG EIA STOOL   ,554.03
38666,LIGHT CHAINS KAPPA NEPH ,340.85
38667,IV CATH 20GX1 1/4      ,76.00
38668,LIGHT CHAINS LAMBDA NEPH,340.85
38670,ASPERGILLUS AB          ,99.57
38676,6TG METABOLITE QN       ,543.81
38677,APC RESISTANCE          ,352.33
38681,IV CATH 22GX1          ,72.00
38683,PLT AB HEPARIN INDUCED  ,975.28
38684,MASS SPEC QN EACH SPEC  ,630.62
38693,IV CATH 20GX2 ABBOTT    ,29.00
38710,LITHIUM (ESKALITH) QN   ,199.14
38713,ASIALO-GM1 AB QN IGG IA ,192.76
38715,GD1A AB IA QN IGG       ,278.29
38716,GD1A AB IA QN IGM       ,278.29
38717,GD1B AB IA QN IGG       ,278.29
38719,GD1B AB IA QN IGM       ,278.29
38724,MAG AB ELISA QN         ,596.16
38729,SULFATIDE AB IGG IA QN  ,698.28
38739,RABIES AB QN            ,213.19
38740,CHLAMYDIA PNEUMO IGA    ,103.41
38741,CHLAMYDIA PSITTACI IGA  ,103.41
38742,CHLAMYDIA TRACH IGA     ,103.41
38743,CHLAMYDIA TRACH IGG     ,103.41
38745,CHLAMYDIA TRACH IGM     ,140.43
38751,CULT VIRUS SHELL VIAL   ,300.00
38753,ASIALO-GM1 AB QN IGM IA ,192.76
38755,CHOLESTEROL OTHER SPEC  ,236.17
38765,ASIALO-GM1 AB QN IGG IA ,698.28
38773,COLL CAPILLARY BLOOD    ,26.82
38778,CMV DFA                 ,389.36
38779,SODIUM STOOL            ,550.20
38781,TRANSGLUTAMIN IGA QL IA ,321.70
38787,TRANSGLUTAMIN IGG QL IA ,321.70
38788,HEMOGLOBIN FRACT HPLC   ,109.78
38791,CULTURE EAR             ,217.02
38792,CULTURE EYE             ,217.02
38793,CULTURE GENITAL         ,217.02
38795,CULTURE PLACENTA        ,217.02
38796,CULTURE RESPIRATORY     ,185.11
38797,CULTURE SURGICAL SPEC   ,185.11
38798,CULTURE TISSUE          ,217.02
38799,CULTURE WOUND           ,159.58
38800,ANAEROBIC ORG ID        ,305.11
38801,MOLD ID                 ,335.74
38802,SUSC BETA LACTAM        ,66.39
38807,AQUAPHOR 3X8            ,18.00
38809,RESP SYNC VIRUS AG EIA  ,202.98
38810,ROTAVIRUS AG EIA        ,279.58
38813,SMEAR MODIFIED KINYON   ,158.29
39013,BINDER ABD 30-45X9IN 3  ,135.00
39025,CAUTERY LO TEMP        ,150.00
39037,CAUTERY HI TEMP         ,185.00
39087,VEIN STRIPPER           ,327.00
39241,STOPCOCK 3-WAY TRN      ,10.00
39289,BLOOD/FLUID WARM SET    ,169.00
39342,PORT-A-CATH KIT         ,4013.00
39431,NEPHROSTOMY STENT       ,161.00
39506,BAG LEG DRAIN LRG       ,31.00
39518,AEROSOL HOSE 1420       ,6.00
39746,O2 HUMID/NEBUL          ,7.00
39758,URINE METER W/BAG       ,151.00
39760,KIT GASTRIC LAVAGE     ,531.00
39811,BAG CS URINE DRAIN      ,40.00
39835,SPIROMETER VOL 4LTR BALL,41.00
39897,OSTOMY PASTE 2 OZ       ,114.00
39950,IV CATH TWIN            ,181.00
40054,OSTOMY TAIL CLOSURE     ,26.00
40078,OSTOMY POUCH 2.75"      ,57.00
40270,OSTOMY OR SET 4"        ,356.00
40648,STYLET INTUBAT 14FR     ,44.00
40650,PENCIL ESURG 10FT 3/32IN,55.00
40662,PILLOW ABDUCTION        ,133.00
40725,SURG-I-LOOP             ,29.00
40749,HEEL/ELBOW PROTECTOR    ,81.00
40799,SLEEVE SCD THIGH REG    ,1060.00
41145,BREAST SHIELD           ,164.00
41169,FEMALE CATH KIT         ,36.00
41525,PERINEAL COLD PACK      ,8.00
41537,BILE BAG                ,150.00
42705,MESH MARLEX 6X6         ,751.00
42717,MESH MARLEX 12X14       ,1265.00
43163,BONE WAX W31G           ,69.00
43202,STAPLER PLDS 15W        ,2673.00
43252,STAPLER MF GIA80 4.8    ,1620.00
43290,STAPLE TA60 3.5 DLU     ,616.00
43315,STAPLE TA90 4.8 DLU     ,368.00
43740,PC STRESS TEST          ,368.65
43741,PC STRESS TEST REPORT   ,706.97
43768,STRESS TEST             ,1457.60
43773,CR EXER MON             ,385.56
43845,EKG INTERP & REPORT     ,110.35
43855,EKG TRACING ONLY        ,308.95
44292,CATH MALECOT 28FR     ,197.00
44533,SUCTION COAGULATOR      ,100.00
44543,EEG REC AW & ASLEEP     ,988.39
44545,FLAT SUCTION DRAIN      ,102.00
44557,EVACUATR WND DRN 100CC  ,82.00
44602,ECHO2D COMP W/O CF DOP  ,776.14
44606,TEE 2D W/WOM MODE COMP  ,563.90
44609,ECHO DOPPLER COMP       ,356.86
44611,ECHO COLOR FLOW MAPPING ,494.19
44639,ANTIBODY SCREEN EA      ,136.60
44640,ANTIBODY ELUTION EA     ,162.13
44651,AUTO BLOOD COLLECTION   ,130.05
44652,ABO TYPE                ,80.43
44653,RH TYPE                 ,89.36
44659,ANTIGEN TYPING EA       ,56.17
44671,CROSSMATCH IMM SPIN     ,195.32
44673,CROSSMATCH INCUB        ,195.32
44674,CROSSMATCH AHG          ,195.32
44675,FFP THAW EA UNIT        ,44.74
44685,THERAPEUTIC PHLEB       ,155.33
