PROC #,Procedure Description,IP Price,OP Price,Note (*)
1275,IMPLANT TIBIAL BEARING EPOLY,4062.5,4062.5,
1276,IMPLANT TISS BIO A SYN,2515,2515,
1277,IMPLANT TISS EXPANDR CPX4 W/TAB,3900,3900,
1278,IMPLANT TISSUE COTTON WEDGE,5265,5265,
1279,IMPLANT TISSUE EXPANDER,3737.5,3737.5,
1280,IMPLANT TISSUE EXPANDR MENTR,5250,5250,
1281,IMPLANT TNDN GRACILIS,3656.5,3656.5,
1282,IMPLANT TNDN SEMITNDNS,3916.5,3916.5,
1283,IMPLANT TNDN SEMITNDNS SHRT,3918.5,3918.5,
1284,IMPLANT WIRE COMP THREAD,251,251,
1285,INC/REPL SPINE NSTIM PG/RCVR,6929,6929,
1286,INCISION/REMOVAL FOREIGN BODY,385.5,385.5,
1287,INDEFLATOR,647,647,
1288,INFECT AGENT ANTIGEN DET,152.5,87,
1289,INFECT AGENT DET AMP PROBE,1116.5,638,
1290,INFLATOR,384.5,384.5,
1291,INFLATOR W/GAUG ENCORE 26 DISP,290,290,
1292,INFLUENZA ANTIGEN RAPID,159.5,91,
1293,INFLUENZA DNA AMP PROBE,841,480.5,
1294,INHIBIN A,189,108,
1295,INJ AORTOGRAM,1011.5,1011.5,
1296,INJ SPINAL MYELOGRAM/CT,917.5,917.5,
1297,INJECT THORACIC CATH CONTINUOUS,1447.5,1447.5,
1298,INJECT VACCINE/TOXOID EA ADDL,30,30,
1299,INJECT VACCINE/TOXOID FIRST,107,107,
1300,INJECTION IM/SUBQ/ANTIBIOTICS,107,107,
1301,INJECTION IV EA ADDL DRUG,160.5,160.5,
1302,INJECTION IV EA ADDL SAME DRUG,171,171,
1303,INJECTION IV PUSH INITIAL,275.5,275.5,
1304,INSERT BLADDER CATH,106,106,
1305,INSERT CATH PLEURAL,4142,4142,
1306,INSERT PACEMAKER TEMP W/O CATH,5232,5232,
1307,INSERT SNGL ELCTRD PACEMAKER/DEFIB,4638,4638,
1308,INSERT TEMP BLADDER CATH,126,126,
1309,INSERT/REPLC DEFIB SNGL/DUAL,12600,12600,
1310,INSERTION IABP PERC,7549,7549,
1311,INSERTION PACEMAKER DUAL,13648.5,13648.5,
1312,INSERTION PACEMAKER SNGL ATRIAL,11835.5,11835.5,
1313,INSERTION PACEMAKER SNGL VNTRCL,12602,12602,
1314,INSITU HYBRID ANALYZE 25-99,456,260.5,
1315,INSITU HYBRIDIZATION FISH,1852.5,1058.5,
1316,INSTILLATION BLADDER ANTICARC,506.5,506.5,
1317,INSTRUMENT ENSEAL DISP,3396,3396,
1318,INSTRUMENT ENSEAL TRIO PTC,2646,2646,
1319,INSULIN,139,79.5,
1320,INSULIN FREE,156.5,89.5,
1321,INTEGRA BMWD PER 1 SQ CM_125,185.5,185.5,
1322,INTEGRA BMWD PER 1 SQ CM_25,570,570,
1323,INTERPHASE IN SITU HYBRID 100-300,501.5,286.5,
1324,INTRAVAS FLW VELOCTY RAD EA AD,861.5,861.5,
1325,INTRAVAS FLW VELOCTY RAD INIT,1021.5,1021.5,
1326,INTRAVAS US OR OCT CORONARY EA ADD,1441.5,1441.5,
1327,INTRAVAS US OR OCT VESSEL CORONARY INIT,2684.5,2684.5,
1328,INTRO NEEDLE/CATH VEIN,53.5,53.5,
1329,INTRODCR ACCUSTICK II W/RO MAR,495,495,
1330,INTRODUCER PEEL AWAY SET,216,216,
1331,INTRODUCER SHEATH,1250,1250,
1332,INTRODUCER SHEATH PINNACLE,176,176,
1333,INTRODUCER SYS 13CM SAFESHEATH HEMO,188.5,188.5,
1334,INTRODUCER SYS 23CM SAFESHEATH HEMO,225,225,
1335,INTRODUCER TAUT,267,267,
1336,INTUBATION ENDOTRACHEAL,636.5,636.5,
1337,IRON,84,48,
1338,IRON BINDING CAPACITY UNSAT,107,61,
1339,IRRAD LEUKORED PHER PLTS PR,1237.5,1237.5,
1340,IRRADIATED LEUKORED RBCS PR,562.5,562.5,
1341,IRRADIATION BLOOD PRODUCT,283.5,162,
1342,IRRIGATION SET NORMOTHERM 200,265,265,
1343,IRRIGATION SUCTION TIP 60,217.5,217.5,
1344,IRRIGATION TUBING W/O TIP STRY,325,325,
1345,IRRIGATOR HYDRO-SURG PLUS,494.5,494.5,
1346,IRRIGATOR SUCTION,180,180,
1347,IRRIGATOR SUCTION 100,268.5,268.5,
1348,IRRIGATOR SUCTION 75,201.5,201.5,
1349,IRRIGATR/SUCTN STRYKEFLOW,452,452,
1350,IV CHEMO EA ADD HR,257,257,
1351,IV CHEMO EA ADD SEQ TO 1 HR,563,563,
1352,IV CHEMO INIT TO 1 HR,1173,1173,
1353,IV CHEMO PUSH EA ADD DRUG,524,524,
1354,IV CHEMO PUSH SGL OR INIT DRUG,1322,1322,
1355,IV HYD EA ADD HR,121,121,
1356,IV HYD INIT 31 MIN-60 MIN,410.5,410.5,
1357,IV TX CONCURRENT,129.5,129.5,
1358,IV TX EA ADD HR,138,138,
1359,IV TX INIT TO 1 HR,434,434,
1360,IV TX SEQ TO 1 HR,234.5,234.5,
1361,JAK2,1105,631.5,
1362,JOINT PATELLA TOTAL,1496.5,1496.5,
1363,KETONE BODY(S) QUAL,102.5,58.5,
1364,KETONE BODY(S) QUANT,132,75.5,
1365,KIT ACCESRY 3ARM DISP INTUITIVE,1323.5,1323.5,
1366,KIT ACCESS,937.5,937.5,
1367,KIT ACCESSORY ELBOW,1620.5,1620.5,
1368,KIT ACL DISP MITEK 232300,2609.5,2609.5,
1369,KIT ACUTE MYELOID LEUKEMIA,2914,1665,
1370,KIT ARTERIAL LINE 20GA X 5,169.5,169.5,
1371,KIT ASSEMBLY TITAN,2198,2198,
1372,KIT BIOPSY,480,480,
1373,KIT BIOTENODESIS AR1530DS,1250,1250,
1374,KIT BIOTENODESIS AR1676DS,1219,1219,
1375,KIT BLLN CATH NEPHROSTOMY,1412,1412,
1376,KIT BONE BIOPSY IVAS 10G 5IN,455,455,
1377,KIT BONE MARROW ASPIRATION,654,654,
1378,KIT BONE PREP,3045,3045,
1379,KIT CARPAL LIGAMNT ECTRA II,1328.5,1328.5,
1380,KIT CATH FLEX NECK EXT LNG TRM,2557,2557,
1381,KIT CATH PLEURAL PLEURX,3019,3019,
1382,KIT CENT LINE LG BORE 3L 12FR,633,633,
1383,KIT CLOSESURE INLET CTI-512N,531.5,531.5,
1384,KIT CLOSESURE INLET CTXL,937.5,937.5,
1385,KIT DUPLOJECT SPRAY 10ML,2250,2250,
1386,KIT ESOPHAGEAL INFRAVISION,1169,1169,
1387,KIT FEMORAL 450,627,627,
1388,KIT GASTROSTOMY SAFETY PEG 20FR,344.5,344.5,
1389,KIT HEMOSTATIC MATRX SURGIFLO,1044,1044,
1390,KIT IABP ARROW ADDITIONAL,2532,2532,
1391,KIT IVAS 10GAUGE 10/15/20MM,4250,4250,
1392,KIT LAPAROSCOPIC ADV D HELP,297.5,297.5,
1393,KIT LAPAROSCOPY APPLIED MED,2284,2284,
1394,KIT LEAD,2835,2835,
1395,KIT NEPHROSTOMY,924,924,
1396,KIT NEWBORN SCREEN PKU,487.5,487.5,
1397,KIT PERICARDIAL FLUID ASPIRATN,719,719,
1398,KIT PICC 4F,1546.5,1546.5,
1399,KIT PICC 5F,1640.5,1640.5,
1400,KIT PICC LINE DRESSING,107.5,107.5,
1401,KIT PNEUMOTHORAX,584,584,
1402,KIT PREVENA INCISION MGNT,2599,2599,
1403,KIT REPAIR TIGHTROPE SYNDESMOS,2756.5,2756.5,
1404,KIT SCREW REVERSE TORQUE,1562.5,1562.5,
1405,KIT SINUPLASTY,6337.5,6337.5,
1406,KIT SMALL JOINT DISP,906.5,906.5,
1407,KIT TUNNELING TOOL,844,844,
1408,KIT URETERAL INFRAVISION,1535,1535,
1409,KIT WRIST TRIAX MONOTUBE,5180.5,5180.5,
1410,KLEIHAUER BETKE TEST,737,421,
1411,KNIFE TUIP 24FR ACMI,481.5,481.5,
1412,KNOT PUSHER/CUTTER/CANNULA,971.5,971.5,
1413,KRAS,1745,997,
1414,KRAS GENE ANALYSIS ADDL,1745,997,
1415,LACTIC ACID,145.5,83,
1416,LACTOFERRIN FECAL QUAL,247.5,141.5,
1417,LACTOFERRIN QUAN,490,280,
1418,LAMBDA BY INSITU HYBRIDIZAT,905,517,
1419,LAMOTRIGINE,161,92,
1420,LAP SYS ALEXIS W/KII FIOS,326.5,326.5,
1421,LASER FIBER ACCUMAX 1000MC,3706.5,3706.5,
1422,LASER FIBER ACCUMAX 550MC,2211,2211,
1423,LASER FIBER HOLMIUM 1000 ASSEM,4250,4250,
1424,LASER FIBER HOLMIUM 200,2280.5,2280.5,
1425,LASER FIBER HOLMIUM 200 ACCUMX,2003.5,2003.5,
1426,LASER FIBER HOLMIUM 200 ASSEMB,2362.5,2362.5,
1427,LD,83,47.5,
1428,LDL DIRECT,227.5,130,
1429,LEAD,316,180.5,
1430,LEAD BS ENDOTAK RELIANCE 4SITE GORE DUAL COIL,15112.5,15112.5,
1431,LEAD BS INGEVITY,869,869,
1432,LEAD GUID FINELINE 4456-52,3719,3719,
1433,LEAD NEUROSTIMULATOR,6500,6500,
1434,LEAD PERCUTNS GENERATR NEUROSTIM,5483,5483,
1435,LEGIONELLA AB TOTAL IMMUNOG,186.5,106.5,
1436,LENS MORGAN,166.5,166.5,
1437,LEUKO POOR PC,537.5,537.5,
1438,LEUKO REDUCED RBCS PROC,1125,1125,
1439,LEUKOCYTE COUNT FECAL,63,36,
1440,LEUKORED PHER PLTS PROC,1212.5,1212.5,
1441,LEVEL 4 W/ADDITIONAL SERVICE,1443.5,1443.5,
1442,LEVEL 5 W/ADDITIONAL SERVICE,2536.5,2536.5,
1443,LEVITIRACEM,161,92,
1444,LIGATE HEMORR INTERNAL MULTI,2734,2734,
1445,LIGATION OF HEMORRHOID(S),667,667,
1446,LINER HUMRL REV 38-46MM,3400,3400,
1447,LIPASE,104,59.5,
1448,LIPID PROFILE 1,163,93,
1449,LIPOPROTEIN A Q231,380.5,217.5,
1450,LITHIUM,81.5,46.5,
1451,LONG ACTING THYROID STIM HORM,691.5,395,
1452,LOOP LINA,1837.5,1837.5,
1453,LUBRICANT ROTOGLIDE 1 BOTTLE,544,544,
1454,LUTEINIZING HORMONE,243.5,139,
1455,LYME DISEASE AB TOTAL IMMUN,208.5,119,
1456,LYME DISEASE WESTERN BLOT,486.5,278,
1457,MACROSCOPIC EXAM ARTHROPOD,144.5,82.5,
1458,MACROSCOPIC EXAM PARASITE,70,40,
1459,MAGNESIUM,102.5,58.5,
1460,MALARIA SMEAR,97,55.5,
1461,MAM BREAST BX STEREO ADDL LT,989.5,989.5,
1462,MAM BREAST BX STEREO LT,4335.5,4335.5,
1463,MAM DIAGNOSTIC BILAT,592.5,592.5,
1464,MAM DIAGNOSTIC UNI LT,464,464,
1465,MAM INJ DUCTOGRAM/GALACTOGR,392.5,392.5,
1466,MAM MAMMARY DUCT/GALACT SIN,961,961,
1467,MAM PLC DEVICE LT,1172.5,1172.5,
1468,MAM SCREEN BILAT,490.5,490.5,
1469,MAM SURG SPECIMEN,1759.5,1005.5,
1470,MANIPULATOR,698.5,698.5,
1471,MATRIX BONE OSTEOCEL 5CC,7579,7579,
1472,MERCURY QUAN,581,332,
1473,METABOLIC PANEL CAL IONIZED,228.5,130.5,
1474,METANEPHRIINES Q430,240.5,137.5,
1475,METHEMOGLOBIN,108.5,62,
1476,MIC SENSITIVITY,106,60.5,
1477,MICRO MARK CLIP,750,750,
1478,MICROALBUMIN URINE,89.5,51,
1479,MINI TIGHTROPE,3176.5,3176.5,
1480,MOD SED < AGE 5 INTL 15 MIN W OTHER,425,425,
1481,MOD SED < AGE 5 INTL 15 MIN W SAME,425,425,
1482,MOD SED > AGE 5 INTL 15 MIN W OTHER,425,425,
1483,MOD SED > AGE 5 INTL 15 MIN W SAME,425,425,
1484,MOD SED EACH ADDL 15 MIN W OTHER,425,425,
1485,MOD SED EACH ADDL 15 MIN W SAME,425,425,
1486,MOLE PATH LEVEL 5,2102,1201,
1487,MOLE PATH LEVEL 7,9377.5,5358.5,
1488,MOLECULAR CYTOGENETICS FISH,377,215.5,
1489,MOLECULAR PATH LEVEL 4,2102,1201,
1490,MONO TEST,264.5,151,
1491,MORPHOMETRIC ANALYSIS EA MULTIPLEX,1852.5,1058.5,
1492,MOTILITY STUDY ESOPHAGUS,1456.5,1456.5,
1493,MRA ABDOMEN W AND W/O CONTRAST,5903,3373,
1494,MRA CHEST W AND W/O CONTRAST,5014.5,2865.5,
1495,MRA HEAD W/O CONT,4553.5,2602,
1496,MRA LOW EXT W AND W/O CONT RT,6834,3905,
1497,MRA NECK W AND W/O CONT,6428,3673,
1498,MRA NECK W/O CONT,3287.5,1878.5,
1499,MRA UP EXT W AND WO CONT LT,5858,3347.5,
1500,MRI ABDOMEN W AND W/O CONTRAST,9134,5219.5,
1501,MRI ABDOMEN W/O CONTRAST,4094,2339.5,
1502,MRI BRAIN W AND W/O CONTRAST,9191,5252,
1503,MRI BRAIN W/CONTRAST,5327,3044,
1504,MRI BRAIN W/O CONTRAST,3967.5,2267,
1505,MRI BREAST BX LT,3537,3537,
1506,MRI CARD MORANDFUN WANDWO CON,6700,3828.5,
1507,MRI CARD MORP AND FUNC WO CONT,4483.5,2562,
1508,MRI CHEST W AND W/O CONTRAST,8311,4749,
1509,MRI CHEST W/O CONTRAST,4244.5,2425.5,
1510,MRI C-SPINE W AND W/O CONTRAST,9719.5,5554,
1511,MRI C-SPINE W/CONTRAST,5882.5,3361.5,
1512,MRI C-SPINE W/O CONTRAST,4553.5,2602,
1513,MRI LOW EXT JNT W/CONTRAST RT,5023.5,2870.5,
1514,MRI LOW EXT JNT W/O CONT RT,4482,2561,
1515,MRI LOW EXT W AND WO CONT LT,6468,3696,
1516,MRI LOW EXT W/O CONTRAST LT,4482,2561,
1517,MRI LOWEXTJNT W AND WO CONT LT,8525,4871.5,
1518,MRI L-SPINE W AND W/O CONTRAST,8974,5128,
1519,MRI L-SPINE W/CONTRAST,5370,3068.5,
1520,MRI L-SPINE W/O CONTRAST,4993,2853,
1521,MRI ORBIT/FACE/NECK W/CONTR,5971,3412,
1522,MRI ORBIT/FACE/NECK W/O CON,4482,2561,
1523,MRI ORBITFACENECK W AND WO CON,8295,4740,
1524,MRI PELVIS W AND W/O CONTRAST,9150,5228.5,
1525,MRI PELVIS W/O CONTRAST,4881,2789,
1526,MRI T-SPINE W AND W/O CONTRAST,9519,5439.5,
1527,MRI T-SPINE W/CONTRAST,5488,3136,
1528,MRI T-SPINE W/O CONTRAST,4989.5,2851,
1529,MRI UP EXT JNT W/CONTRAST RT,5383,3076,
1530,MRI UP EXT JNT W/O CONTRAST RT,4482,2561,
1531,MRI UP EXT W AND WO CONT RT,5990.5,3423,
1532,MRI UP EXT W/O CONTRAST RT,4485.5,2563,
1533,MRI UP EXTJNT W AND WO CONT RT,9209.5,5262.5,
1534,MRV HEAD W AND W/O CONT,6847,3912.5,
1535,MTHFR,527.5,301.5,
1536,MULTIPLE SLEEP LATENCY,3425,3425,
1537,MUMPS ANTIBODY IGG,194.5,111,
1538,MYCOBACT TUBERC DIRECT PROBE,261,149,
1539,MYCOBACTERIA DIRECT PROBE,266,152,
1540,MYCOBACTERIA SPECIES AMP PROBE,446.5,255,
1541,MYCOBACTERIAL IDENTIFICATION,142,81,
1542,MYCOBACTERIUM TUBERCULO BY,680,388.5,
1543,MYCOPLASMA,161,92,
1544,MYELIN BASIC PROTEIN CSF,391,223.5,
1545,MYELOGRAM C-SPINE,3457.5,1975.5,
1546,MYELOGRAM LUMBOSACRAL,3340.5,1909,
1547,MYOGLOBIN SO,157.5,90,
1548,NEEDLE AND SUTURE CAPTURE 1ST PASS,781.5,781.5,
1549,NEEDLE ARTERIAL SMART,531.5,531.5,
1550,NEEDLE BIOPSY 90,90,90,
1551,NEEDLE DEFLUX 159042,290,290,
1552,NEEDLE DELIVRY SYS FASTFIX,2491.5,2491.5,
1553,NEEDLE EZ I/O ALL SIZES,675,675,
1554,NEEDLE INSUFFLATION,321.5,321.5,
1555,NEEDLE PEDICLE NIM-SPINE,384.5,384.5,
1556,NEEDLE VERESS/INSUFFLATION 100,384,384,
1557,NEEDLE VERESS/INSUFFLATION 125,518.5,518.5,
1558,NEG PRESS WOUND THRPY <50 SQ CM DME,560.5,320.5,
1559,NEG PRESS WOUND THRPY <50 SQ CM NON DME,1072.5,613,
1560,NEG PRESS WOUND THRPY >50 SQ CM DME,606,346.5,
1561,NEISSERIA GONNORRHOEAE AMP,398,227.5,
1562,NEPHELOMETRY NOT ELSEWHERE SPEC,165.5,94.5,
1563,NEUROMEND PER .5CM_4MMX2.5CM,1695,1695,
1564,NM BONE 3 PHASE,4265,2437,
1565,NM BONE OR JOINT IMG LTD,2913,1664.5,
1566,NM BONE SPECT,3524.5,2014,
1567,NM BONE WHOLE BODY,3877,2215.5,
1568,NM BRAIN DATSCAN,10186,5820.5,
1569,NM CARD MULTI REST OR STRESS,10186,5820.5,
1570,NM CARD SINGLE REST OR STRESS,8080,4617,
1571,NM CARDIAC SHUNT DETECTION,2913,1664.5,
1572,NM CISTERNOGRAM,3864,2208,
1573,NM GASTRIC EMPTYING,4518.5,2582,
1574,NM GI BLOOD LOSS,2913,1664.5,
1575,NM HEPATOBILIARY W PHARMACOLOGIC,5933.5,3390.5,
1576,NM HEPATOBILIARY WO PHARMACOLOGIC,4818,2753,
1577,NM INJ SENTINEL NODE ID,788,788,
1578,NM INTESTINE IMAGING,3432.5,1961.5,
1579,NM KID WFLOW AND FUNC SGL WRX,3204.5,1831,
1580,NM KIDNEY SCAN WFLOW AND FUNCT,4251,2429,
1581,NM LIVER SPECT,3246.5,1855,
1582,NM LOC INFLAMMATORY PROCESS WB,10671.5,6098,
1583,NM LUNG QUANT SPLIT FUNC PERF,3467,1981,
1584,NM LUNG QUANT SPLIT FUNC W VENT,3864,2208,
1585,NM LUNG VENT AND PERFUSION IMG,3864,2208,
1586,NM LYMPH SYSTEM,2913,1664.5,
1587,NM PARATHYROID,3213,1836,
1588,NM PARATHYROID W SPECT,3534,2019.5,
1589,NM PARATHYROID W SPECT CT,3864,2208,
1590,NM RADIOPHARM THERAPY ORAL,2382,1361,
1591,NM THY CA IMAGES WB,4205.5,2403,
1592,NM THYROID SCAN,2913,1664.5,
1593,NM THYROID SCAN W/UPTAKE MU,4440.5,2537.5,
1594,NM THYROID UPTAKE MULTI,2913,1664.5,
1595,NPM1,2182.5,1247,
1596,NRAS GENE ALALYSIS,2615.5,1494.5,
1597,Observation - Direct Admit,154,154,
1598,OBTURATOR 8MM BLADELESS,3150,3150,
1599,OBTURATOR BLADELESS 8MM,217.5,217.5,
1600,OCCULT BLOOD STOOL SINGLE S,47.5,27,
1601,OLIGOCLONAL IMMUNOGLOB BAND,468,267.5,
1602,OR - Lvl 1 - 1st 30 Min,3759,3759,
1603,OR - Lvl 1 - Add Min,82.5,82.5,
1604,OR - Lvl 2 - 1st 30 Min,4702.5,4702.5,
1605,OR - Lvl 2 - Add Min,97,97,
1606,OR - Lvl 3 - 1st 30 Min,5883,5883,
1607,OR - Lvl 3 - Add Min,117,117,
1608,OR - Lvl 4 - 1st 60 Min,14030.5,14030.5,
1609,OR - Lvl 4 - Add Min,167,167,
1610,OR - Lvl 5 - 1st 60 Min,17545.5,17545.5,
1611,OR - Lvl 5 - Add Min,174.5,174.5,
1612,ORGANIC ACID SINGLE QUAN,272,155.5,
1613,OSMOLALITY,121,69,
1614,OSMOLALITY URINE,84,48,
1615,OSTEOTOME FLEX DISP,1449,1449,
1616,OT ADL 15 MIN,167.5,95.5,
1617,OT EVAL COMPLEX,460.5,263,
1618,OT EVAL LOW,373,213,
1619,OT EVAL MODERATE,414.5,237,
1620,OT FLUIDOTHERAPY,129,73.5,
1621,OT NEUROMUSCULAR RE-ED 15 MIN,198,113,
1622,OT ORTHO/PROSTH CHECK 15 MIN SUBSEQ,211.5,121,
1623,OT ORTHOTIC FIT/TRAIN 15 MIN INITIAL,199,113.5,
1624,OT PARAFFIN BATH,59.5,34,
1625,OT RE-EVAL,247,141,
1626,OT SENSORY INTEGRATION 15 MIN,139,79.5,
1627,OVA AND PARASITE,169,96.5,
1628,OXCABAZEPINE,161,92,
1629,OXIMETRY DAILY,485,485,
1630,OXIMETRY OVERNIGHT,533.5,533.5,
1631,PACK ARTHROSCOPY AVID MEDICAL,535,535,
1632,PACK C SECTION ADMIT,265,265,
1633,PACK CAROTID,478,478,
1634,PACK DIALYSIS ACCESS,573,573,
1635,PACK GYN ABDOMINAL ACCESSORY,302.5,302.5,
1636,PACK GYN LAPAROSCOPY MEDLINE,777.5,777.5,
1637,PACK KNEE ARTHROSCOPY,382.5,382.5,
1638,PACK LABOR DELIVERY,170.5,170.5,
1639,PACK LITHOTOMY MAJOR/LAVH ACCE,209,209,
1640,PACK PACEMAKER,398.5,398.5,
1641,PACK PIN ATTUNE,1415.5,1415.5,
1642,PACK PLASTIC ACCESSORY,617,617,
1643,PACK SHOULDER ARTHROSCOPY,520.5,520.5,
1644,PACK SPINE,645,645,
1645,PACK SPINE ANTERIOR,535.5,535.5,
1646,PACK SPINE POSTERIOR,495.5,495.5,
1647,PACK VASCULAR PERIPHERAL,1219.5,1219.5,
1648,PACU - Phase I Lvl 1 - 1st 15 Min,542.5,542.5,
1649,PACU - Phase I Lvl 1 - Add Min,28.5,28.5,
1650,PACU - Phase I Lvl 2 - 1st 15 Min,1077.5,1077.5,
1651,PACU - Phase I Lvl 2 - Add Min,34.5,34.5,
1652,PACU - Phase I Lvl 3 - 1st 60 Min,3222,3222,
1653,PACU - Phase I Lvl 3 - Add Min,38.5,38.5,
1654,PACU - Phase II Lvl 1 - 1st 15 Min,372.5,372.5,
1655,PACU - Phase II Lvl 1 - Add Min,19,19,
1656,PACU - Phase II Lvl 2 - 1st 15 Min,492.5,492.5,
1657,PACU - Phase II Lvl 2 - Add Min,23,23,
1658,PACU - Phase II Lvl 3 - 1st 60 Min,1953.5,1953.5,
1659,PACU - Phase II Lvl 3 - Add Min,27,27,
1660,PAD BED CHECK SENSOR,159.5,159.5,
1661,PAD CT5000 COLD/HEAT THERAPY,417,417,
1662,PAD DEFIB 1STEP ADLT CPR,464,464,
1663,PAD DEFIBRILLATOR,135,135,
1664,PAD KNEE COLD THERAPY,417.5,417.5,
1665,PAD SEQ COMP KNEE ALL SZ,89,89,
1666,PAD SEQ COMP THIGH TEAR AWAY,290,290,
1667,PAD WHEELCHAIR SENSOR,217.5,217.5,
1668,PAIN MGNT ACTIONBLOCK,985,985,
1669,PAP THIN PREP IMAGING,359,205,
1670,PARATHYROID HORMONE INTACT,499,285,
1671,PARING/CUTTING LESION SINGLE,184,184,
1672,PARTICLE AGGLUTINATION EA,124.5,71,
1673,PARVOVIRUS,458.5,262,
1674,PASSING PIN DRILL TIP 2.4X15,737.5,737.5,
1675,PATCH SYVEK NT,563,563,
1676,PATH INTERP,210,120,
1677,PATIENT PROGRAMR INTRSTIM 3037,3790,3790,
1678,PCI AMI DES INCL,23857,23857,
1679,PCI CTO MAJOR,23857,23857,
1680,PCI GRAFT INCL STENT DES,23857,23857,
1681,PCM BS ACCOLADE DR L301,15275,15275,
1682,PCM BS ACCOLADE DR MRI,17387.5,17387.5,
1683,PCM BS ACCOLADE SR MRI,15275,15275,
1684,PCM MEDTR ADVISA DR MRI A2DR01,16250,16250,
1685,PCM MEDTRONIC AZURE XT DR MRI,13975,13975,
1686,PCM MT ADVISA SR MRI,13325,13325,
1687,PCM SYS BS ACCOLADE DR 2 LEAD 8H32,17550,17550,
1688,PCM SYS BS ACCOLADE DR EL 2 LEAD 8H52,17550,17550,
1689,PCM SYS BS ACCOLADE SR 1 LEAD 8H42,14300,14300,
1690,PCM SYS MEDTR AZURE XT DR MRI,16575,16575,
1691,PDGFRA GENE ANALYSIS,2914,1665,
1692,PERICARDIOCENTESIS INITIAL,868,868,
1693,PET/CT SKULL BASE TO MID-TH,16102,9201,
1694,PET/CT WHOLE BODY,16292.5,9310,
1695,PH FLUID,37.5,21.5,
1696,PHENOBARBITAL,150.5,86,
1697,PHENYTOIN,161,92,
1698,PHENYTOIN/DILANTIN FREE,167,95.5,
1699,PHLEBOTOMY THERAPEUTIC,229,229,
1700,PHOSPHORUS,58.5,33.5,
1701,PILLOW ABDUCTION 125,163,163,
1702,PILLOW ABDUCTION 80,134,134,
1703,PIN BALL 20,188.5,188.5,
1704,PIN TEMP 2.0 THREADED,562.5,562.5,
1705,PINCH GRAFT SM DEFECT TO 2 CM,1495,1495,
1706,PLACE CV CATH PERC AGE 5+,1947,1947,
1707,PLATELET AB HEPARIN INDUCED,328,187.5,
1708,PLATELET AGGREGATION EA AGE,261,149,
1709,PLATELET COUNT AUTO,107,61,
1710,PLATELET NEUTRALIZATION,247,141,
1711,PLATFORM ACCESS GELPOINT ADV,2494,2494,
1712,PLEDGETTES TEFLON 20,181.5,181.5,
1713,PLETH LUNG VOLUME AND AWR,552,552,
1714,PNEUMOCOCCAL VACCINE ADMIN FEE,78,78,
1715,PNEUMOCYSTIS CARINII,293,167.5,
1716,POLYSOMNOGRAM 4+ PAR W/CPAP,3508.5,3508.5,
1717,PORPHOBILINOGEN URINE QUAN,177,101,
1718,PORPHYRINS 24 HOUR URINE,499.5,285.5,
1719,PORT VENOUS ACCESS SYS P.A.S.,849,849,
1720,POTASSIUM,68.5,39,
1721,POTASSIUM URINE,54.5,31,
1722,POUCH ETHICON 225,406,406,
1723,PRE ALBUMIN,177.5,101.5,
1724,PRESSURE WIRE 3 SENSOR RADI,6168.5,6168.5,
1725,PRIMATRIX  PER 1 SQ CM_16,48.5,48.5,
1726,PRIMATRIX  PER 1 SQ CM_4,125,125,
1727,PRIMIDONE,201.5,115,
1728,PRO INSULIN,240.5,137.5,
1729,PROBE ELECTROSURGICAL 2025,4680,4680,
1730,PROBE PEDICLE X-PAK,483.5,483.5,
1731,PROCALCITONIN,324.5,185.5,
1732,PROGESTERONE,286,163.5,
1733,PROLACTIN,235.5,134.5,
1734,PROSTATE BIOPSY,3055.5,1746,
1735,PROSTATE SPECIFIC AG TOTAL,223,127.5,
1736,PROTEIN C ACTIVITY,640.5,366,
1737,PROTEIN C ANTIGEN,681.5,389.5,
1738,PROTEIN ELECT 24HR W/O INTE,216,123.5,
1739,PROTEIN ELECT W/O INTERPRET,131.5,75,
1740,PROTEIN S AG FREE,296.5,169.5,
1741,PROTEIN S AG TOTAL,352,201,
1742,PROTEIN TOTAL OTHER SOURCE,72.5,41.5,
1743,PROTEIN TOTAL SERUM,51.5,29.5,
1744,PROTEIN TOTAL URINE,172.5,98.5,
1745,PSG (SLEEP STAGING) 4+ PARAMET,3077,3077,
1746,PT,51,29,
1747,PT AQUATIC THERAPY/EXER 15 MIN,204.5,117,
1748,PT E-STIM ATTENDED 15 MIN,140.5,80.5,
1749,PT E-STIM UNATTENDED,105,60,
1750,PT EVAL COMPLEX,428,244.5,
1751,PT EVAL LOW,385,220,
1752,PT EVAL MODERATE,385,220,
1753,PT EXERCISE THERAPEUTIC 15 MIN,220,125.5,
1754,PT GAIT TRAINING 15 MIN,135.5,77.5,
1755,PT IONTOPHORESIS 15 MIN,188.5,107.5,
1756,PT MANUAL TX JNT MOB/STM 15 MN,228.5,130.5,
1757,PT MASSAGE 15 MIN,125.5,71.5,
1758,PT RE-EVAL,262,149.5,
1759,PT THERAPEUTIC ACTIVITY 15 MIN,166,95,
1760,PT THERAPEUTIC PROCEDURE GROUP,175.5,100.5,
1761,PT TRACTION MECHANICAL,100,57,
1762,PT ULTRASOUND 15 MIN,121.5,69.5,
1763,PT VASOPNEUMATIC TREATMENT,107.5,61.5,
