Facility ,Description,Price
Clinch Valley,CLAMP ENDOCLENCH,31.5
Clinch Valley,CABLE MEDTRONIC 5455,286.65
Clinch Valley,Bone Filler Stimulan,2511.65
Clinch Valley,CATH ANGIO .038IN JL3.5S,50.4
Clinch Valley,"TUBE FEEDING 8FR 42"" STE",64.05
Clinch Valley,INTRODUC SHTH BRT TP L11,237.3
Clinch Valley,CATH ANGIO TEMPO L100CM,63
Clinch Valley,CATHETER ULTSND TPR 5FR,2272.2
Clinch Valley,"PACK, MORTUARY",112.35
Clinch Valley,SCRW 4MM CNCLS TI 36MM,131.25
Clinch Valley,NAIL 474.246 S,3412.5
Clinch Valley,DRAIN MCLEAN SUMP ST 12F,417.9
Clinch Valley,SLEEVE CNTRNG SR ZZT 16D,3461.85
Clinch Valley,PEG FIXTN STD L42.5MM SH,219.45
Clinch Valley,LENS ALCON MTA4UO,589.05
Clinch Valley,BIT DRILL 27MM STOP L87M,270.9
Clinch Valley,SET 15CM 10MM ULTRX NPHS,1273.65
Clinch Valley,ELECTRODE SIDE 225-101,1042.65
Clinch Valley,TAP 3.5MM 125MM AO FIT S,551.25
Clinch Valley,"WIRE K#7 062 X 6""",57.75
Clinch Valley,WIRE 1.25 MM,43.05
Clinch Valley,BOLT 458.40 S,521.85
Clinch Valley,SCREW BN L38MM OD5MM ORT,381.15
Clinch Valley,SCREW BN 2.3MM 20MM HND,151.2
Clinch Valley,LENS SN60AT.165,1143.45
Clinch Valley,ROD GUIDE 355.042S,495.6
Clinch Valley,TRAY TRACHEAL,558.38
Clinch Valley,SUTURE 852,23.1
Clinch Valley,NAIL 485.236 S,3641.4
Clinch Valley,INJECTOR VARICES 25,373.8
Clinch Valley,SCREW BNE SS L80MM OD6.5,98.7
Clinch Valley,BIT DRL 2.1 MM ASNS,541.8
Clinch Valley,HEAD HUMERAL 00430004627,4260.9
Clinch Valley,PROSTHES HIP POLYETH XL,26198.55
Clinch Valley,Peg Kit,399.76
Clinch Valley,COVERTERS 5.5 AUTOSUTURE,106.05
Clinch Valley,CATHETER IV-01100 TWIN C,44.1
Clinch Valley,SCREW BNE L100MM OD5.0MM,639.45
Clinch Valley,CATHETER FEMORAL LT BYPA,368.55
Clinch Valley,GLIDECATH 5 FR J,299.25
Clinch Valley,PLATE SYN 281.26S,1100.4
Clinch Valley,COMPONENT TIBTRY 2 RT MD,3520.65
Clinch Valley,HEAD FEM +12MM 12/14 36M,4929.75
Clinch Valley,SUTURE J741,221.55
Clinch Valley,COIL EMBL L20CM OD8MM IN,1336.65
Clinch Valley,BRIDS NEST FILTER 001464,5443.2
Clinch Valley,HFN LAG SCREW 10MMX90MM,2085.3
Clinch Valley,SCR BN 4MM 55MM AXSOS SS,439.95
Clinch Valley,STENT CRNRY LIBERTE/MONO,2178.75
Clinch Valley,GUARD PALLAB FINGER MED,197.4
Clinch Valley,PLATE STD TI 1.7MM SCR 7,735
Clinch Valley,CORAIL CEMENTLESS HIGH O,10326.75
Clinch Valley,SCREW BNE L22MM OD3.5MM,129.15
Clinch Valley,STENT .035 8X2 /80,4326
Clinch Valley,PLATE BNE SHRT MED SMART,2408.7
Clinch Valley,SCREW 401.830.96,169.05
Clinch Valley,NAIL 10MM 440MM LT GMA 3,6519.45
Clinch Valley,CATH BLNDIL .014IN 12 AT,922.95
Clinch Valley,CATH BLNDIL 4MM 100MM 13,664.65
Clinch Valley,BALLOON P3 10X6 80 CM,664.65
Clinch Valley,CNN ASCP L75MM THRD ID7M,412.65
Clinch Valley,INTUBATOR AIRWAY 10CM,29.4
Clinch Valley,LINE CONTRAST INJECTION,63
Clinch Valley,COMPONENT PTELA DRCN MTL,4348.05
Clinch Valley,SCREW BONE MINI 2.0X11.0,346.5
Clinch Valley,WASHER THREAD 2.5 HND FX,108.15
Clinch Valley,SYRINGE 60ML,2.1
Clinch Valley,GRAFT EVAS 7X40 STRAIGHT,9876.3
Clinch Valley,SCREW BN 4.0MMX38MM LCK,583.8
Clinch Valley,SCREW BN 5MM 32.5MM T2 T,620.55
Clinch Valley,SNARE MCR 6235,571.2
Clinch Valley,BIT DRILL 2.5 MM,195.3
Clinch Valley,SET STNT M CVS 145-362,1865.85
Clinch Valley,NAIL LT 3530-04005,6519.45
Clinch Valley,BALLOON PTA SAVVY 4X3,1075.2
Clinch Valley,SCREW BNE 20MM THRD LGTH,794.85
Clinch Valley,PLATE SM STD .55MM TI 1.,1517.25
Clinch Valley,BRUSH CYTO MCRS 1635,756
Clinch Valley,SCREW BN 3.5MM 30MM VARI,434.7
Clinch Valley,SCREW SYN 280.251S,983.85
Clinch Valley,ANCHOR SUT SUP 480678,1508.85
Clinch Valley,SLEEVE CMPRS LG SCD XPRS,336
Clinch Valley,SYSTEM HERNIA PROLENE,1361.85
Clinch Valley,SPONGE DISSECTOR,64.05
Clinch Valley,WASHER ASNIS MICRO 3.0MM,270.9
Clinch Valley,DRILL WIRE PASS UNIVERSA,354.9
Clinch Valley,SCREW BNE L48MM OD4.5MM,86.1
Clinch Valley,INTRODUCER STENT COOK,262.5
Clinch Valley,AUGMENT FEM 15MM NXGN D,7125.3
Clinch Valley,SCREW BN 3.5MM 10MM VARI,392.7
Clinch Valley,SUTURE VICRYL 2.0 CP2 CR,58.8
Clinch Valley,SCREW SYN 204.818,107.1
Clinch Valley,SCR BN 2.7MM 18MM VARIAX,421.05
Clinch Valley,CATH ANGIO .038IN AR2 CR,50.4
Clinch Valley,BIT DRILL NCB OD3.3MM,1067.85
Clinch Valley,LEAD ARTERIAL MDT 5554,4541.25
Clinch Valley,DRIVER BIT 2.0/2.5,176.4
Clinch Valley,STENT 6X6 / 180,4792.2
Clinch Valley,NAIL IM ATN SHRT 130DD,3935.4
Clinch Valley,CATH URETHRAL 22F 30CC,57.75
Clinch Valley,EPIC VASCULAR 10X60X120,3600.45
Clinch Valley,PROS PATELLA 96-0100,1697.85
Clinch Valley,STENT COR 3.5MM 9MM 1 ST,2769.9
Clinch Valley,NAIL 11MM 42CM LT T2 IM,4236.75
Clinch Valley,CEMENT BN CBLT 40GM 20GM,861
Clinch Valley,SUTURE NABSORB 361400,67.2
Clinch Valley,SCREW BN 1.2MM 4MM HND W,244.65
Clinch Valley,ROD TI 6X50MM,638.4
Clinch Valley,STEM TIB 115MM 14MM UNV,4583.25
Clinch Valley,GUIDE DRL 1.4MM 2.7MM AS,442.05
Clinch Valley,STENT BIL 6MM 40MM 130CM,4248.3
Clinch Valley,SURFACE ARTC YLW 66X42MM,7473.9
Clinch Valley,BINDER ABD 45 TO 62,68.25
Clinch Valley,BALLON 4X4/135CM,741.3
Clinch Valley,SUTURE J500,170.1
Clinch Valley,SCREW BN 2.7MM 28MM VARI,414.75
Clinch Valley,SCISSORS DISP AURTO SUTU,1331.4
Clinch Valley,CATH RUB ALL PURPOSE MUS,137.55
Clinch Valley,GUIDEWIRE TORGUE 46-591,247.8
Clinch Valley,GRAFT VASC PROCOL 6X30,5161.8
Clinch Valley,COLLAR PHIL MED,397.95
Clinch Valley,TUBE LMA SIZE 4,324.45
Clinch Valley,SUTURE 603,32.55
Clinch Valley,MYOSURE REACH TISSUE REM,2705.85
Clinch Valley,PLATE SYN 241.34,192.15
Clinch Valley,PLATE SM STD .55MM TI 1.,1262.1
Clinch Valley,BALLOON SINUPLASTY GUIDE,1125.6
Clinch Valley,GUIDEWIRE .18 45CM,66.15
Clinch Valley,CATHETER BLNDIL .035IN 5,645.75
Clinch Valley,COIL EMB PLAT .018IN L60,1206.45
Clinch Valley,STENT 3.0X30MM RES INT R,6187.65
Clinch Valley,GRAFT BN DBM 20ML MX,11517.45
Clinch Valley,TRAY CATH L50CM PICC SOL,560.7
Clinch Valley,MESH MARLEX MED. 011276,1435.35
Clinch Valley,STENT BILIARY M00539330,415.8
Clinch Valley,9X20 INTERFERENCE SCREW,1509.9
Clinch Valley,CABLE ESURG MICOL DLV,447.3
Clinch Valley,BOLT 458.60 S,521.85
Clinch Valley,BALLOON PTA SAVVY 5X4,1075.2
Clinch Valley,SYSTEM EPRSTH STNT 55MM,3573.15
Clinch Valley,PLATE BN VARIAX VOLAR AN,2860.2
Clinch Valley,SUTURE C042,93.45
Clinch Valley,SUTURE L102,26.25
Clinch Valley,PCB 8.00MM/2.0CM/90CM OT,2951.55
Clinch Valley,SCREW BN 6MM 50MM TI COU,9345
Clinch Valley,STENT 2.50X30MM RES INT,6187.65
Clinch Valley,CATHETER URETERAL OPEN E,58.8
Clinch Valley,IMPLANT ORTHO 5ML BNE SU,2609.25
Clinch Valley,"CATH CUTDOWN 18G X 12""",175.35
Clinch Valley,CATH BLNDIL 5MM 100MM 13,868.35
Clinch Valley,STENT BIL EXPRESS LD L30,4083.45
Clinch Valley,ULTVRS CTH 8MM 75CM 100C,289.8
Clinch Valley,CATH FOLEY 2W 22FR 30ML,153.3
Clinch Valley,SRPRS HIGH CMPRSSION BND,66.15
Clinch Valley,NAIL 10MM 33CM TIB T2 IM,5082
Clinch Valley,ENDO RETRACTOR 176613,453.6
Clinch Valley,SCR BN 2.3MM 34MM TI LCK,173.25
Clinch Valley,STENT URET 6FR RSNCE PST,4105.5
Clinch Valley,CATH GD JR4 CRV 6FR 55CM,229.95
Clinch Valley,LINER ACTB PNCL 10D 60MM,3878.7
Clinch Valley,STEINMANN PIN PLAIN 9/64,50.4
Clinch Valley,BLADE STRYKER DX RECIPOC,498.75
Clinch Valley,SCREW GNE L28MM OD3.5MM,88.2
Clinch Valley,INSERT TIB 10MM AOX RP S,5257.35
Clinch Valley,CAUTERY OPHTHALMIC,117.6
Clinch Valley,INTRODUCER SHTH 7FR 11CM,176.4
Clinch Valley,3.5MM LOCK COM PLATE 5 H,742.35
Clinch Valley,CATHETER BLNDIL 4MM 6MM,702.45
Clinch Valley,SCREW CANNULATED ASNIS,616.35
Clinch Valley,STENT CV L30MM OD5MM TRN,6715.8
Clinch Valley,STENT 4.0X26MM RES INT R,6187.65
Clinch Valley,FORCEPS DISP #9875,39.9
Clinch Valley,LENS SN60AT.170,1143.45
Clinch Valley,SCREW GNE LG L50MM OD5.5,460.95
Clinch Valley,SHAVER 4MM BRL 6 FLUTE A,170.1
Clinch Valley,STENT 2.50X12MM RES INT,6187.65
Clinch Valley,SCREW BN 6.5MM 70MM ASNS,794.85
Clinch Valley,STENT URET 7FR 22-30CM M,368.55
Clinch Valley,SCREW BN 3.5MM 32MM CORT,551.25
Clinch Valley,SPACER UPOLR TPRD ARTICU,895.65
Clinch Valley,SUTURE STRATAFIX 3-0 FS2,117.6
Clinch Valley,MASK ANESTHESIA NEONATAL,58.8
Clinch Valley,TIBIAL PLATE 2 HOLE RT,4444.65
Clinch Valley,PLATE XS .55MM TI 1.2MM,1100.4
Clinch Valley,PACEMAKER S601 SR,22036.35
Clinch Valley,PLATE 136MM SS 4MM SCR,630
Clinch Valley,CATH BLN LG 5.8FR 18MM 7,738.15
Clinch Valley,RING EX FIX 180MM TENXOR,1751.4
Clinch Valley,GRAFT VASCULAR 15CM 18MM,1573.95
Clinch Valley,SCREW BNE SYNTHES,92.4
Clinch Valley,STEM FEM SMT 12/14 TPR 6,13294.05
Clinch Valley,SUTURE 2333,26.25
Clinch Valley,STENT PERC 6 X 24,532.35
Clinch Valley,CATHETER THORACIC TROCAR,89.25
Clinch Valley,BIT DRL 230MM 3.5MM T2 A,547.05
Clinch Valley,ELECTRODE ESURG 36CM 4.8,968.1
Clinch Valley,RK PIN PROTCT OD.045IN J,132.3
Clinch Valley,PLATE SYN 240.44,906.15
Clinch Valley,NEEDLE FNA 19GA EBUS,746.55
Clinch Valley,STNT 10MM 7FR 26MM 80CM,2411.85
Clinch Valley,INTRODUCER 5FR 10X40CM,118.65
Clinch Valley,SCREW BONE L44MMXW4.5MM,124.95
Clinch Valley,STONE EXTRACTOR HELICAL,1408.05
Clinch Valley,SURGILUBE 2OZ STERILE TU,4.2
Clinch Valley,SCALPEL DISP STERILE #10,25.2
Clinch Valley,SCREW LAG 105MM STERILE,1155
Clinch Valley,STNT 10MM 7FR 26MM 120CM,2411.85
Clinch Valley,CLIP LIGACLIP MCL20,426.3
Clinch Valley,SCREW BN 4MM 18MM ASNS 3,607.95
Clinch Valley,STOPCOCK 3-WAY W/EXTENSI,72.45
Clinch Valley,LTNX CTH 5F 4MM 130C 40M,3996.3
Clinch Valley,HEAD FEM CERM 5MM OD40MM,5434.8
Clinch Valley,STNT 7MM 6FR 56MM 80CM,2411.85
Clinch Valley,CATHETER CVM 4FR .035IN,574.35
Clinch Valley,5.0MM DRILL BIT,1311.45
Clinch Valley,TEMPLATE SZ SPS 18 HL CM,138.6
Clinch Valley,SCREW BONE CANNULATED AS,614.25
Clinch Valley,SCRDRVR AXSOS SLD BIT 4.,980.7
Clinch Valley,DRESSING 5 X 7,36.75
Clinch Valley,INTRODUCER CATH 45CM 6FR,247.8
Clinch Valley,GUIDEWIRE ORTHO 752787,456.75
Clinch Valley,CIRCUIT ADAPTER CHAMBER,38.85
Clinch Valley,SUTURE J911,106.05
Clinch Valley,DEVICE TRQ SLMN PIN VSE,155.4
Clinch Valley,LINR ACTB UHMWPE 48MM,3286.5
Clinch Valley,CATHETER CV 2.6FR .018IN,574.35
Clinch Valley,SCREW BN 4MM 36MM ASNS 3,607.95
Clinch Valley,LENS SN60AT.160,1185.45
Clinch Valley,STENT COR 2.25MM 18MM 1,2769.9
Clinch Valley,PLATE MED 1.5MM 2.3MM SC,1630.65
Clinch Valley,STM FEM 110MM 9MM CLRLS,9367.05
Clinch Valley,HEAD FEM +8.5MM 12/14 36,5277.3
Clinch Valley,FIXATION 3.5X4.2 55MM SC,501.9
Clinch Valley,"LIGATOR, BANDERS",993.3
Clinch Valley,INSERT TIB 3 UNV 8MM LT,2208.15
Clinch Valley,PLATE 449.915,680.4
Clinch Valley,SCR BN 2.7MM 14MM VARIAX,442.05
Clinch Valley,SCREW BN 5MM 52.5MM T2 T,639.45
Clinch Valley,ULTVRS CTH 6MM 130CM 150,289.8
Clinch Valley,CATH BLN 6MM 100MM 75CM,868.35
Clinch Valley,GRAFT VASC 80CM 4-6MM GO,6094.2
Clinch Valley,AADHESIVE SKN CLSR TOP A,169.05
Clinch Valley,GIGLI SAW BLADE,100.8
Clinch Valley,NEEDLE EMG MONOPOLAR 37M,44.1
Clinch Valley,PLATE 4MM 48MM SS 4 HL R,1272.6
Clinch Valley,PLATE SYN 222.07,217.35
Clinch Valley,VALVULATOME,1876.35
Clinch Valley,SCREW BN 8MM 100MM 25MM,798
Clinch Valley,GUIDE WIRE TSF-18-145-BH,96.6
Clinch Valley,STEM FEMORAL 5 HIP STAND,7394.1
Clinch Valley,BIT DRL 25MM 3.8MM QCKSE,1144.5
Clinch Valley,ULTVRS CTH 2.5MM 150C 15,537.6
Clinch Valley,K-WIRES TWO TROCAR ENDS,29.4
Clinch Valley,6.5 CAN SCREW 40MM THRD,1162.35
Clinch Valley,CLIPPER HEAD PIVOTING,35.7
Clinch Valley,SCREW CIRTK L70MMXW6.5MM,416.85
Clinch Valley,PLATE MINI ST 4 HOLE,598.5
Clinch Valley,FILTER CV L55CM OPTEASE,3525.9
Clinch Valley,PEG FIXATION 2.5MMX13MM,824.25
Clinch Valley,MANIFOLD DISPOSABLE,39.9
Clinch Valley,CTH BLN EMRG 1.2MMX12/1.,468.3
Clinch Valley,PLATE SYN 224.57,403.2
Clinch Valley,BIT DRL 4.9MM ASNS 3 CAN,1362.9
Clinch Valley,PLATE 50MM SS 3MM SCR SM,471.45
Clinch Valley,INTRODUCER T15K KYPHX ON,1624.35
Clinch Valley,GRAFT VASC GRTX POLY 40C,2324.7
Clinch Valley,JEJUNOSTOMY TUBE 14X9 FR,793.8
Clinch Valley,COMPONENT PTLR STD 10MM,1552.95
Clinch Valley,TUBE RECTAL 28FR,40.95
Clinch Valley,CATH LIFEMED #PD 3101,373.8
Clinch Valley,BONE TAMP KIT KPX 153PB,17549.7
Clinch Valley,LENS INTOCU .240 L13MM,687.75
Clinch Valley,SCREW BN 4MM 65MM ASNS 3,607.95
Clinch Valley,"STAPLER,RELOAD 60MM",260.4
Clinch Valley,COUNTERSINK,476.7
Clinch Valley,CATHETER THRACNTSIS L18C,446.25
Clinch Valley,SCREW BN 6.5MM 55MM 20MM,819
Clinch Valley,PE PLUS (MR) 3.50MMX38MM,5172.3
Clinch Valley,NAIL 12MM 285MM TIB T2 I,5082
Clinch Valley,BOLT 459.44 S,551.25
Clinch Valley,GUIDEWIRE VASC MIC .014I,475.65
Clinch Valley,BURR SURG 3MM TRNSNSL MT,1411.2
Clinch Valley,SUTURE J 535,113.4
Clinch Valley,DRESSING GAUZE VASELINE,9.45
Clinch Valley,6 HOLE TIBIAL PLATE 2357,5505.15
Clinch Valley,CATHETER SIMMONS 5 FR CU,107.1
Clinch Valley,PLATE SYN 241.35,192.15
Clinch Valley,PLATE MINI OBL EPIP LT,122.85
Clinch Valley,DILATOR URETERAL 7 FR BA,1056.3
Clinch Valley,5 HOLE LEFT PROX TIBIA P,6733.65
Clinch Valley,SCREW BONE CANNULATED AS,614.25
Clinch Valley,SCREW 4.0X285 CANNULATED,486.15
Clinch Valley,ROD SPNL 45MM 5.5MM PREL,1766.1
Clinch Valley,ULTVRS CTH 9MM 130CM 20M,289.8
Clinch Valley,SCREW CORTL L75MMX6.5MM,362.25
Clinch Valley,SCREW SYN 217.085,136.5
Clinch Valley,SET BX LIV INTRO GUITE C,1618.05
Clinch Valley,CAST SUGAR TONG,541.8
Clinch Valley,GUIDE WIRE MCVS 630-111,412.65
Clinch Valley,SCREW BN 2.5MMX26MM FT,598.5
Clinch Valley,PLATE W TI SMTLCK VARIAX,2617.65
Clinch Valley,SCR ST 11MM SPN T30 POLY,352.8
Clinch Valley,TROCAR OPTV 12MM ETH 512,976.5
Clinch Valley,LINER ACTB ALTRX PNCL NT,3130.05
Clinch Valley,CAP DIGITAL XLGE,31.5
Clinch Valley,SCREW SYN 218.035,144.9
Clinch Valley,CATHETER URET 5FR,48.3
Clinch Valley,DRAIN CLOSED LG (HEMOVAC,689.85
Clinch Valley,5MM GOOSE NECK SNARE,1034.25
Clinch Valley,STENT VASC ILIAC 6X40CM,4863.6
Clinch Valley,SCREW BN 6.5MM 110MM 22M,706.65
Clinch Valley,INTRODUC SHTH L23CM OD11,237.3
Clinch Valley,CATH RED ROBINSON 8 FR,54.6
Clinch Valley,STENT GRAFTMASTER 3.5X19,8425.2
Clinch Valley,STENT GRAFT 12MM 40MM 80,7338.45
Clinch Valley,BOLT 459.90,551.25
Clinch Valley,INSERT ARTC 2 LT MDL RL,6038.55
Clinch Valley,SCREW SYN 214.868,100.8
Clinch Valley,SUTURE C X 26,81.9
Clinch Valley,TRAY SURG ACL 147714,782.25
Clinch Valley,IMPLANT EXETER 28,3520.65
Clinch Valley,SUTURE VCL 1 CP-1 27IN B,7.35
Clinch Valley,GUIDE WIRE MOVABLE J .03,261.45
Clinch Valley,CATHETER URET 12FR,1052.1
Clinch Valley,SCREW CORT 2.7X15,191.1
Clinch Valley,BALLOON PTA SAVVY 4X4,1075.2
Clinch Valley,GUIDEWIRE VASC TFLNCTD,85.05
Clinch Valley,GUIDE WIRE MCVS 5181,300.3
Clinch Valley,FIBER LSR VRSV 200UM HI,1554
Clinch Valley,PLATE LOCKIN RECON 8 HOL,1853.25
Clinch Valley,SHUNT DV 31CM 9FR PRUIT,2212.35
Clinch Valley,ULTVRS CTH 4MM 130CM 40M,289.8
Clinch Valley,PROBE IRR 150CM 1.5MM FI,676.2
Clinch Valley,INTRODUCER CATH 38.5CM 9,1723.05
Clinch Valley,EMRG MONORL BLN CTH 15/3,492.45
Clinch Valley,BALLOON NCEUP 2515X NCEU,382.2
Clinch Valley,GUIDEWIRE TSCM,117.6
Clinch Valley,SYSTEM BNE ACHR PRECIS T,442.05
Clinch Valley,FILTER HME VENT,7.35
Clinch Valley,CATHETER EL GAMAL 8907 B,742.35
Clinch Valley,STENT BIL 7MM 27MM,4083.45
Clinch Valley,CATH BLNDIL 3MM 150CM 15,1496.25
Clinch Valley,ELECTRODE MONIT 5'S,5.25
Clinch Valley,CATH BLNOCC 8FR 10-46MM,1491
Clinch Valley,BLADE SAW L90MMXW25MMXH1,248.85
Clinch Valley,COMPONENT FEM SZ F KN RT,11449.2
Clinch Valley,SCREW BN 4MM 60MM T2 T1,639.45
Clinch Valley,DRILL BIT OD2.5MM,609
Clinch Valley,SCR BN 3.5MM 30MM SS COR,107.1
Clinch Valley,CATH SUMP W/GW 14FRX30,514.5
Clinch Valley,CATHETER ANGIO .038IN MP,334.95
Clinch Valley,CATH 5.2 FC3-AZ,107.1
Clinch Valley,CATH BLNDIL 5MM 40MM 135,664.65
Clinch Valley,PATELLA KNEE SIZE 1,5708.85
Clinch Valley,HEAD UNIIPLR 51MM CCRT F,1396.5
Clinch Valley,PLATE BONE DISTAL TIBIAL,6085.8
Clinch Valley,BLADE OSTM SM OD50MM XPL,3692.85
Clinch Valley,DRESSING GRMCDL 4X4IN MX,26.92
Clinch Valley,SCREW BN 1.7MM HND WRST,261.45
Clinch Valley,SUTURE 8425,26.25
Clinch Valley,SCR BN 5MM 38MM ASNS 3SS,664.65
Clinch Valley,PLATE LG 1.3MM 2.3MM SCR,938.7
Clinch Valley,CATH GD EBUS CRB 5FR COR,229.95
Clinch Valley,BALLOON NCEUP 27512X NCE,382.2
Clinch Valley,SCREW 42MM 60642,505.05
Clinch Valley,PIN SYN 293.51,200.55
Clinch Valley,SCREW GN VRX TI FT 12MM,287.7
Clinch Valley,SCREW BN 1.4MM 9MM IMPL,261.45
Clinch Valley,STOCKING ANTI-EMB LG REG,108.15
Clinch Valley,CATH DRN 14FR 29CM 20 DS,557.55
Clinch Valley,PLATE 17MM Y LCK BN WRST,2692.2
Clinch Valley,BASEPLATE TIB ATTUNE 4 F,5264.7
Clinch Valley,BRUSH BIOPSY URETERAL DI,3027.15
Clinch Valley,SCREW BN 2.3MM 11MM HND,183.75
Clinch Valley,ANCHOR SUTURE QUICK ANCH,1057.35
Clinch Valley,SCREW BN 48MM MG SS KN H,455.7
Clinch Valley,SUTURE VCL 2 CP 27 IN BR,9.45
Clinch Valley,FORCEPS GRASPING BARD #0,756
Clinch Valley,KIT GSTRM OD22FR MIC INT,790.65
Clinch Valley,PEG VX 2.5MM ORTH F-T,439.95
Clinch Valley,SCR BN 5MM 55MM ASNS 3SS,664.65
Clinch Valley,DRAIN SUCTION J-P 1309,89.25
Clinch Valley,ULTRAVERSE CATH 9MM 130C,537.6
Clinch Valley,SUTURE SS ETHPK 0 18IN M,1.76
Clinch Valley,BALLOON 8X2 80CM,623.7
Clinch Valley,PLATE 449.913,747.6
Clinch Valley,KIT ACCESSORY 10MM #1780,2218.65
Clinch Valley,DRESSING ARTERIAL MP,31.5
Clinch Valley,SUTURE J523,30.45
Clinch Valley,NAIL 10MM 34CM RT FEM GA,6519.45
Clinch Valley,CATH UMBILICAL ARTERY 35,183.75
Clinch Valley,GRAFT BONE CANCELLEOUS,1398.6
Clinch Valley,SUTURE 8557,54.6
Clinch Valley,STENT 3.0X26MM RES INT R,6187.65
Clinch Valley,CLAMP SYN 393.69,800.1
Clinch Valley,PLTE BNE TITANIUM SHRT S,2021.25
Clinch Valley,STEM FEM LT 8IN 15X45MM,23669.1
Clinch Valley,BLADE STERNUM 378778,164.85
Clinch Valley,SCREW HOWMD OSTEOLOCK,242.55
Clinch Valley,PLATE BNE SS L69MM LCP-D,791.7
Clinch Valley,SCREW SYN 209.880,1335.6
Clinch Valley,CATH TROCAR 30FR,282.45
Clinch Valley,"REAMER SHAFT, MOD TRINKL",859.95
Clinch Valley,FLEXIBLE NAIL PRE-DURVED,528.15
Clinch Valley,PLATE W LORN2 1-9240,2985.15
Clinch Valley,STEM FEM SMT BASIC 5 HIP,5909.4
Clinch Valley,PLATE 443.62.96,969.15
Clinch Valley,STAPLER INT 80MM ENDO LN,1074.15
Clinch Valley,CATH GD IMA CRB 5FR COR,229.95
Clinch Valley,BURR,195.3
Clinch Valley,CATH GD JR4 CRV 7FR 100C,219.45
Clinch Valley,ATN LAG SCREW 95MM STERI,866.25
Clinch Valley,SCREW SYN 280.680S,1062.6
Clinch Valley,SCALPEL SAFETY #11,9.45
Clinch Valley,STENT 2.50X14MM RES INT,6187.65
Clinch Valley,AIRWAY ORAL 50MM,54.6
Clinch Valley,INSERT TIB 3 20MM KN COC,3943.8
Clinch Valley,STENT COR L12MM OD2.H749,2178.75
Clinch Valley,SCREW SYN 214.246,89.25
Clinch Valley,PRFR LT CMPR LTX ADHER B,61.95
Clinch Valley,28/36MM MOM LINER UPCHRG,2984.1
Clinch Valley,TRAY XPORT 6 FR,1515.15
Clinch Valley,PACEMAKER CARD ADVISA SR,15969.45
Clinch Valley,CLIP MCRS #6500,1450.05
Clinch Valley,STAPLER INTRNL CNTUR CRV,1159.2
Clinch Valley,DILABOR BALLOON 8X4,1311.45
Clinch Valley,CATH BLN TPR 6MM 6FR75CM,564.9
Clinch Valley,CNN ASCP L75MM THRD ID7M,412.65
Clinch Valley,SCREW BNE T1 L40MM OD4MM,590.1
Clinch Valley,VALVE BACK FLOW DISP,24.15
Clinch Valley,LENS ACRYSOF SN60AT.115,710.85
Clinch Valley,SCREW CORT 4.2X35,627.9
Clinch Valley,PROXIMAL LATERAL TIBIA P,3959.55
Clinch Valley,ANCHOR SUT 2 V5 EBND G2,1674.75
Clinch Valley,SCREW BN 3.5MM 26MM AXSO,80.85
Clinch Valley,LENS ALCON MA 60 AC,674.1
Clinch Valley,TUBE ET 7.5MM NSL ORL CU,5.25
Clinch Valley,ADAPTER SPECTROMETRY,54.6
Clinch Valley,BIT DRL 340MM 4.2MM T2 L,652.05
Clinch Valley,TUBE ENDOBRONCHIAL LEFT,765.45
Clinch Valley,CATH ANGIO TEMPO L100CM,63
Clinch Valley,SCREW SYN 214.440,101.85
Clinch Valley,CATH BLN .014IN 4FR 5MM,922.95
Clinch Valley,SCREW BNE 4.5MM AIM ART,108.15
Clinch Valley,BALLOON NCEUP 27515X NCE,382.2
Clinch Valley,SCREW SYN 281.13S,1062.6
Clinch Valley,WIRE FX 1.2MM ASNS KRSH,129.15
Clinch Valley,GUIDE WIRE RF,318.15
Clinch Valley,NEEDLE 18GX20 CM  MLL BI,57.75
Clinch Valley,SCREW BN 5MM 50MM AXSOS,381.15
Clinch Valley,STONE EXTRACTOR 3 FR,465.15
Clinch Valley,GUIDEWIRE VASC HDRPH180C,274.05
Clinch Valley,SCREW BN L40MM OD5MM NCB,579.6
Clinch Valley,SCREW BNE GAM3 T1 LAG ST,1717.8
Clinch Valley,PLATE 8 HL 1/3 TBLR BN O,509.25
Clinch Valley,PLATE SYN 224.56,260.4
Clinch Valley,TUBE FEEDING BARD #732,479.85
Clinch Valley,CATH GUIDE L100CM OD6FR,229.95
Clinch Valley,SCREW BONE SYSTEM 1152-1,641.55
Clinch Valley,WIRE FX KRSH SURG,340.2
Clinch Valley,DRESNG DUODRM 1876-59,68.25
Clinch Valley,"FILTER MP-5 1""",28.35
Clinch Valley,SCREW BN 2.3MM 16MM ORTH,282.45
Clinch Valley,PIPELLE ENDO SUCT CURETT,43.05
Clinch Valley,CATH ANGIO OD5FR MPA2 CR,50.4
Clinch Valley,SCREW SYN 281.45S,1465.8
Clinch Valley,STENT 3.5X12MM RES INT R,6187.65
Clinch Valley,SCR BN 2.3MM 10MM TI LCK,414.75
Clinch Valley,SCREW BNE GAM3 TI L100MM,1361.85
Clinch Valley,CATHETER CHOLANGIOGRAPHI,57.75
Clinch Valley,KIT PRICRDCTS 6FR PGTL H,354.9
Clinch Valley,SCREW BN 4MM 38MM ASNS 3,607.95
Clinch Valley,CREW BNE SM L50MM ID4MM,417.9
