"PROC
#",Procedure Description,"IP
Price","OP
Price",
525,MRI BRAIN W/O CONTRAST,"2,789","2,789",
526,MRI CHEST W AND W/O CONTRAST,"4,077","4,077",
527,MRI C-SPINE W AND W/O CONTRAST,"5,215","5,215",
528,MRI C-SPINE W/O CONTRAST,"2,907","2,907",
529,MRI LOW EXT JNT W/CONTRAST RT,"2,871","2,871",
530,MRI LOW EXT JNT W/O CONT LT,"2,613","2,613",
531,MRI LOW EXT W AND WO CONT LT,"3,346","3,346",
532,MRI LOW EXT W/O CONTRAST RT,"2,582","2,582",
533,MRI LOWEXTJNT W AND WO CONT LT,"4,872","4,872",
534,MRI L-SPINE W AND W/O CONTRAST,"5,603","5,603",
535,MRI L-SPINE W/O CONTRAST,"3,093","3,093",
536,MRI ORBITFACENECK W AND WO CON,"5,030","5,030",
537,MRI PELVIS W AND W/O CONTRAST,"5,176","5,176",
538,MRI PELVIS W/O CONTRAST,"2,789","2,789",
539,MRI T-SPINE W AND W/O CONTRAST,"5,175","5,175",
540,MRI T-SPINE W/O CONTRAST,"2,851","2,851",
541,MRI UP EXT JNT W/CONTRAST RT,"3,080","3,080",
542,MRI UP EXT JNT W/O CONTRAST RT,"2,686","2,686",
543,MRI UP EXT W AND WO CONT RT,"3,423","3,423",
544,MRI UP EXT W/CONTRAST LT,"2,727","2,727",
545,MRI UP EXT W/O CONTRAST RT,"2,753","2,753",
546,MUMPS ANTIBODY IGG,96,96,
547,MYCO TB AMPLIFIED PROBE TECHNI,252,252,
548,MYCOBACT TUBERC DIRECT PROBE,149,149,
549,MYCOBACTERIA DIRECT PROBE,152,152,
550,MYCOBACTERIAL IDENTIFICATION,81,81,
551,MYCOPLASMA,98,98,
552,NEEDLE EZ I/O ALL SIZES,675,675,
553,NEEDLE VERESS/INSUFFLATION 100,384,384,
554,NEISSERIA GONNORRHOEAE AMP,268,268,
555,NM BONE 3 PHASE,"4,418","4,418",
556,NM BONE OR JOINT IMG LTD,"2,976","2,976",
557,NM BONE WHOLE BODY,"3,892","3,892",
558,NM CARD MULTI REST OR STRESS,"7,317","7,317",
559,NM CARD SINGLE REST OR STRESS,"6,652","6,652",
560,NM GASTRIC EMPTYING,"2,662","2,662",
561,NM GI BLOOD LOSS,"2,662","2,662",
562,NM HEPATOBILIARY W PHARMACOLOGIC,"2,935","2,935",
563,NM HEPATOBILIARY WO PHARMACOLOGIC,"2,668","2,668",
564,NM KIDNEY SCAN WFLOW AND FUNCT,"4,215","4,215",
565,NM LOC INFLAMMATORY PROCESS LM,"8,869","8,869",
566,NM LUNG PERF PART,"2,662","2,662",
567,NM LUNG VENT AND PERFUSION IMG,"3,532","3,532",
568,NM PARATHYROID,"2,730","2,730",
569,NM PARATHYROID W SPECT,"3,128","3,128",
570,NM THYROID SCAN W/UPTAKE MU,"3,221","3,221",
571,Observation - Direct Admit,154,154,
572,OCCULT BLOOD STOOL SINGLE S,54,54,
573,OR - Lvl 1 - 1st 30 Min,"3,759","3,759",
574,OR - Lvl 1 - Add Min,108,108,
575,OR - Lvl 2 - 1st 30 Min,"4,703","4,703",
576,OR - Lvl 2 - Add Min,127,127,
577,OR - Lvl 3 - 1st 30 Min,"5,883","5,883",
578,OR - Lvl 3 - Add Min,141,141,
579,OR - Lvl 4 - 1st 60 Min,"14,031","14,031",
580,OR - Lvl 4 - Add Min,167,167,
581,OR - Lvl 5 - 1st 60 Min,"17,546","17,546",
582,OR - Lvl 5 - Add Min,179,179,
583,ORGANIC ACID SINGLE QUAN,167,167,
584,OSMOLALITY,60,60,
585,OSMOLALITY URINE,51,51,
586,OT ADL 15 MIN,204,204,
587,OT COGNITIVE TRAINING 15 MIN,92,92,
588,OT EVAL COMPLEX,525,525,
589,OT EVAL LOW,420,420,
590,OT EVAL MODERATE,458,458,
591,OT FLUIDOTHERAPY,210,210,
592,OT ORTHOTIC FIT/TRAIN 15 MIN INITIAL,203,203,
593,OT PARAFFIN BATH,98,98,
594,OVA AND PARASITE,215,215,
595,OXIMETRY OVERNIGHT,326,326,
596,OXIMETRY SINGLE DETERMINATION,97,97,
597,PACK ARTHROSCOPY,272,272,
598,PACK GYN LAPAROSCOPY MEDLINE,778,778,
599,PACK KNEE ARTHROSCOPY,383,383,
600,PACK PACEMAKER,399,399,
601,PACK SHOULDER ARTHROSCOPY,521,521,
602,PACU - Phase I Lvl 1 - 1st 15 Min,543,543,
603,PACU - Phase I Lvl 1 - Add Min,29,29,
604,PACU - Phase I Lvl 2 - 1st 15 Min,"1,078","1,078",
605,PACU - Phase I Lvl 2 - Add Min,35,35,
606,PACU - Phase II Lvl 1 - 1st 15 Min,373,373,
607,PACU - Phase II Lvl 1 - Add Min,19,19,
608,PACU - Phase II Lvl 2 - 1st 15 Min,493,493,
609,PACU - Phase II Lvl 2 - Add Min,23,23,
610,PAD DEFIB 1STEP ADLT CPR,464,464,
611,PAD DEFIBRILLATOR,135,135,
612,PAD ELECTRODE PRO PADZ,319,319,
613,PAD ONLY VAC TRAC,135,135,
614,PAD SEQ COMP KNEE ALL SZ,89,89,
615,PARATHYROID HORMONE INTACT,335,335,
616,PARTICLE AGGLUTINATION EA,75,75,
617,PH FLUID,29,29,
618,PHENYTOIN,188,188,
619,PHLEBOTOMY THERAPEUTIC,266,266,
620,PHOSPHORUS,40,40,
621,PIN BALL 20,189,189,
622,PLACE CV CATH PERC AGE 5+,"2,237","2,237",
623,PLATELET AB HEPARIN INDUCED,188,188,
624,PLATELET AGGREGATION EA AGE,158,158,
625,PLATELET NEUTRALIZATION,96,96,
626,PNEUMOCOCCAL VACCINE ADMIN FEE,78,78,
627,PNEUMOCYSTIS CARINII,135,135,
628,POTASSIUM,38,38,
629,POTASSIUM URINE,33,33,
630,PRE ALBUMIN,107,107,
631,PROBE HOOK 3.5MM,773,773,
632,PROBE SERFAS 3.5MM CONTOUR,972,972,
633,PROBE SERFAS ENERGY,644,644,
634,PROBE SUCTION ENERGY SERFAS,880,880,
635,PROCALCITONIN,196,196,
636,PROSTATE SPECIFIC AG TOTAL,153,153,
637,PROTEIN C ACTIVITY,563,563,
638,PROTEIN C ANTIGEN,510,510,
639,PROTEIN ELECT W/O INTERPRET,129,129,
640,PROTEIN S AG FREE,346,346,
641,PROTEIN S AG TOTAL,310,310,
642,PROTEIN TOTAL OTHER SOURCE,83,83,
643,PROTEIN TOTAL SERUM,40,40,
644,PROTEIN TOTAL URINE,47,47,
645,PT,29,29,
646,PT E-STIM ATTENDED 15 MIN,201,201,
647,PT E-STIM UNATTENDED,81,81,
648,PT EVAL COMPLEX,525,525,
649,PT EVAL LOW,438,438,
650,PT EVAL MODERATE,453,453,
651,PT EXERCISE THERAPEUTIC 15 MIN,220,220,
652,PT GAIT TRAINING 15 MIN,153,153,
653,PT IONTOPHORESIS 15 MIN,141,141,
654,PT MANUAL TX JNT MOB/STM 15 MN,229,229,
655,PT MASSAGE 15 MIN,220,220,
656,PT NEUROMUSCULAR RE-ED 15 MIN,251,251,
657,PT THERAPEUTIC ACTIVITY 15 MIN,192,192,
658,PT TRACTION MECHANICAL,143,143,
659,PT ULTRASOUND 15 MIN,67,67,
660,PT VASOPNEUMATIC TREATMENT,171,171,
661,PT WHEELCHAIR TRAINING 15 MIN,166,166,
662,PTT,77,77,
663,R&B - ICU,"4,119","4,119",
664,R&B - Intermediate ICU,"2,288","2,288",
665,R&B - Med/Surg,"1,605","1,605",
666,R&B - Swing Bed,"1,359","1,359",
667,RAPID PLASMA REAGIN,93,93,
668,RBC ANTIGENS NOT ABO/RH EAC,551,551,
669,REAMER CANNULATD,"1,480","1,480",
670,REAMER/DRILL,"1,365","1,365",
671,REM TNL CV DEV W/PORT/PUMP,"1,326","1,326",
672,REMOTE 30 DAY EVENT RECORDER,526,526,
673,REMOVE CERUMEN VIA IRRIGATION,169,169,
674,RENAL FUNCTION PANEL,64,64,
675,RENIN,161,161,
676,RESERVOIR/DRAIN WOUND 100,267,267,
677,RESERVOIR/DRAIN WOUND 20,82,82,
678,RESP FCN/STRENGH GROUP,125,125,
679,RESPIRATORY VIRUS,"2,969","2,969",
680,RETICULOCYTE COUNT AUTOM,70,70,
681,RETRACTOR/PROTCTR WND LRG ALEXIS,312,312,
682,RHEUMATOID FACTOR QUANT,114,114,
683,ROD REAM BALLTIP 950MM,474,474,
684,ROTAVIRUS ANTIGEN EIA,88,88,
685,RSV AG DIRECT OPTICAL,104,104,
686,RUBELLA ANTIBODY IGG,106,106,
687,RUBEOLA ANTIBODY QUAN IGG,95,95,
688,RUSSELL VIPER VENOM UNDILUTED,111,111,
689,SCD KNEE MED KENDALL,131,131,
690,SCISSORS ENDO TIP 125,332,332,
691,SCISSORS LAP DISP APPLIED MED,276,276,
692,SEDIMENTATION RATE WESTERGR,44,44,
693,SERPINA1 GENE ANALYSIS COMMON VARIANTS,348,348,
694,SET 11397 SECONDARY PB VENTED,9,9,
695,SET MICROBORE FILTER,23,23,
696,SET PCA 3559,39,39,
697,SET PLUM NITRO CLAVE,42,42,
698,SET PLUM W/FILTER CLAVE,29,29,
699,SET PRIMARY 1Y CLAVE,17,17,
700,SET PRIMARY 3Y CLAVE,31,31,
701,SET PRIMARY PLUM CLAVE,28,28,
702,SEX HORMONE BINDING GLOBULIN Q,159,159,
703,SHAFT MODULAR,341,341,
704,SHEET REPLACEMENT AIR TAP,891,891,
705,SHELL VIAL W/STAIN,144,144,
706,SHOE CAST,164,164,
707,SHOE FRACTURE ALL SIZES,283,283,
708,SIGMOIDOSCOPY,"1,487","1,487",
709,SLEEVE DRILL,686,686,
710,SLEEVE SCD FOOT VENODYNE,327,327,
711,SLEEVE VENODYNE,128,128,
712,SLING ULTRA III DONJOY,366,366,
713,SMEAR AFB/FLUORO STAIN,68,68,
714,SMEAR PRIMARY SOURCE,38,38,
715,SMOKING CESSATION COUNSEL >10,147,147,
716,SMOKING CESSATION COUNSEL 3-10,69,69,
717,SODIUM,38,38,
718,SODIUM URINE,38,38,
719,SPECIAL STAIN GROUP 1,256,256,
720,SPECIAL STAIN GROUP 2,317,317,
721,SPECIAL STAIN IMMUNOPEROX,"1,120","1,120",
722,SPECIFIC GRAVITY FLUID,21,21,
723,SPECIMEN COLLECTION CATH,66,66,
724,SPECIMEN RETRIEVAL SYSTEM,276,276,
725,SPECTROPHOTOMETRY ANAL NOS,58,58,
726,SPLINT ANKLE STIRRUP,106,106,
727,SPLINT PLASTER ARM LONG,115,115,
728,SPLINT WRIST THUMB OTS,166,166,
729,SPUTUM COLLECTION,547,547,
730,ST EVAL SPEECH GEN DEV ADDL 30 MIN,182,182,
731,ST EVAL SPEECH GEN DEVICE 1HR,615,615,
732,ST MOD BARIUM SWALLOW 31-60MIN,304,304,
733,ST SWALLOW EVAL 31-60 MIN,457,457,
734,ST SWALLOW TREATMENT 0-30 MIN,459,459,
735,ST TREATMENT 31-60 MIN,423,423,
736,STAPH AUREUS METHICILLIN RESIST,268,268,
737,STAPLE RELOAD 175,424,424,
738,STAPLE RELOAD 300,842,842,
739,STAPLER 600,"1,393","1,393",
740,STAPLER LINEAR CUTTER 75MM,923,923,
741,STAPLER SKIN 200,530,530,
742,STREP GRP A SCREEN IMMUNOAS,170,170,
743,STRESS TEST CARDIOVASCULAR,"1,676","1,676",
744,SUPPLIES A-LINE W/O FLOTRAC,247,247,
745,SUPPLIES EMERGENT INTUBATION,440,440,
746,SUPPLIES GENERAL ETT/OPEN HRT,282,282,
747,SUPPLIES GENERAL W/LMA,125,125,
748,SUPPLIES GENERAL W/REG/SPINAL/EPIDRL,397,397,
749,SUPPLIES MAC,105,105,
750,SUPPLIES MAC/TIVA W/REG/SPINAL/EPIDRL,189,189,
751,SUPPLIES PICC JACC/MAXBARRIER,773,773,
752,SUPPLIES PICC MIDLINE,411,411,
753,SUPPLIES PICC VPS,"1,133","1,133",
754,SUPPLIES REGIONAL,155,155,
755,SUPPLIES REGIONAL PAIN CONTROL,43,43,
756,SUPPLIES SPINAL,119,119,
757,SUPPLIES TIVA,105,105,
758,SUPPORT ANKLE LACE UP OTS,91,91,
759,SURG PATH DECALCIFICATION,85,85,
760,SURG PATH LEVEL 1 GROSS ONL,164,164,
761,SURG PATH LEVEL 2 GR/MICRO,240,240,
762,SURG PATH LEVEL 3 GR/MICRO,297,297,
763,SURG PATH LEVEL 4 GR/MICRO,372,372,
764,SURG PATH LEVEL 5 GR/MICRO,"1,120","1,120",
765,SURG PATH LEVEL 6 GR/MICRO,"2,354","2,354",
766,SUSEPTIBILITY STUDIES,35,35,
767,SUSPENSORIES SUPPORT 30,76,76,
768,SUTURE 15,87,87,
769,SUTURE 2 ARTHREX,160,160,
770,SUTURE 25,103,103,
771,SUTURE 30,102,102,
772,SUTURE 40,158,158,
773,SUTURE 60,106,106,
774,SUTURE PASSER 225,532,532,
775,SUTURE PROLENE,182,182,
776,SUTURE RETRIEVER HEWSON,688,688,
777,SYSTEM AIR TAP,"1,075","1,075",
778,SYSTEM BOWEL MANAGEMENT,869,869,
779,SYSTEM COMPACT VAC CEMENT MIX,420,420,
780,SYSTEM PORT CLOSR CARTR/THOM,532,532,
781,T3 FREE,152,152,
782,T3 UPTAKE,48,48,
783,TB TEST ALL MEDIATED IMMUN,452,452,
784,TESTOSTERONE FREE,186,186,
785,TESTOSTERONE TOTAL OTHER,189,189,
786,THIAMINE VITAMIN B1,156,156,
787,THROMBIN TIME PLASMA,34,34,
788,THYROID STIMULATING HORMONE,123,123,
789,THYROXINE,165,165,
790,THYROXINE FREE,139,139,
791,TISSUE EXAM KOH OVA,29,29,
792,TOBRAMYCIN PEAK,119,119,
793,TOGA AIR FILTRATION SYSTEM 100,385,385,
794,TOGA W/PEEL-AWAY,301,301,
795,TOPIRAMATE,88,88,
796,TOURNIQUET COLOR CUFF 9/12IN,81,81,
797,TOURNIQUET CUFF SGL 30-44 INCH,175,175,
798,TOURNIQUET CUFF SGL STRYKER,133,133,
799,TRANSFERRIN,94,94,
800,TRANSFUSE BLOOD/COMPONENT 4 HR,714,714,
801,TRAY CATH FOLEY ADVNC COMP CARE,83,83,
802,TRAY CATH FOLEY SILVER,145,145,
803,TRAY CATH FOLEY W/BAG 40,91,91,
804,TRAY CENT LINE 3L 7FRX15CM,671,671,
805,TRAY CENT LINE 5L 7FRX20CM,671,671,
806,TRAY FOLEY URINEMETER SURESTEP,145,145,
807,TRAY LUMBAR PUNCTURE PED,113,113,
808,TRAY PARACENTESIS,465,465,
809,TRAY SAFE T PLUS THORA-PARA CATHETER DRAINAGE,160,160,
810,TRAY THORACENTESIS,178,178,
811,TRIGLYCERIDE,54,54,
812,TROCAR BLLN AND INFLATION 532,"1,301","1,301",
813,TROCAR CHEST TUBE,112,112,
814,TROCAR NONBLADED 5MM APPLIED,138,138,
815,TROCAR NONBLADED APPLIED MED,217,217,
816,TROPONIN I,103,103,
817,TUBE FEEDING ALL SIZES,111,111,
818,TUBING INFLOW FMS VUE,327,327,
819,TUBING INSUFFLATOR 70,286,286,
820,TUBING INSUFFLATOR HEATED PNEUMOSURE,298,298,
821,UA AUTO W/MICRO,117,117,
822,URIC ACID BLOOD,38,38,
823,URINALYSIS WITHOUT MICROSCO,75,75,
824,URINE CULT BACT COLONY CNT,60,60,
825,URINE CULT W/PRESUMPT IDISOL,60,60,
826,URINE PREGNANCY TEST,135,135,
827,URINEMETER W/CATH FOLEY SILVER,143,143,
828,US ABD PARACENTESIS W GUIDE,"1,046","1,046",
829,US ABDOMEN,"1,755","1,755",
830,US ABDOMEN LIMITED,"1,327","1,327",
831,US ABI,344,344,
832,US AORTA SCREENING,903,903,
833,US ARTHROCENTESIS INTERM JNT W US GUIDE,663,663,
834,US BIOPHYS PROF W/O,"1,230","1,230",
835,US BREAST UNILAT COMPLETE LT,968,968,
836,US BREAST UNILAT LIMITED RT,738,738,
837,US CHEST RT,"1,048","1,048",
838,US DUPLEX VENOUS EXTREM BILAT,"2,125","2,125",
839,US DUPLEX VENOUS EXTREM UNI LT,"1,298","1,298",
840,US DUPLX EXTRACRAN/CAROTID BI,803,803,
841,US EXTREMITY NONVASC COMP RT,"1,230","1,230",
842,US EXTREMITY NONVASC LIMIT RT,738,738,
843,US GUIDANCE NEEDLE PLACEMEN,554,554,
844,US GUIDANCE VASCULAR ACCESS,170,170,
845,US LIMITED ECHO,923,923,
846,US PELVIS NON OB,"1,597","1,597",
847,US PELVIS NON OB LIMITED,738,738,
848,US PREGNANCY DIAGNOSIS TA,"1,230","1,230",
849,US PREGNANCY FOLLOW UP,738,738,
850,US PREGNANCY LIMITED,"1,230","1,230",
851,US PREGNANCY TRANSVAGINAL,"1,230","1,230",
852,US RENAL COMPLETE,"1,304","1,304",
853,US RENAL LIMITED,"1,230","1,230",
854,US SCROTUM,"1,373","1,373",
855,US SOFT TISSUE HEAD/NECK,"1,230","1,230",
856,US THORACENTESIS W GUIDE RT,"2,264","2,264",
857,US TRANSVAGINAL,"1,275","1,275",
858,VALPROIC ACID,100,100,
859,VANCOMYCIN TROUGH,100,100,
860,VARICELLA ZOSTER AB IGM,112,112,
861,VARICELLA ZOSTER VIRUS,88,88,
862,VENIPUNCTURE,41,41,
863,VENTILATOR INITIAL DAILY,"1,832","1,832",
864,VENTILATOR SUBSEQUENT DAILY,"1,215","1,215",
865,VIRUS ISOLATIOIN BY NONIMMUNO,248,248,
866,VISIT OP ESTAB LEVEL 1,78,78,
867,VISIT OP ESTAB LEVEL 2,116,116,
868,VISIT OP ESTAB LEVEL 3,142,142,
869,VITAMIN B12,111,111,
870,VITAMIN D1-25 DIHYDROXY,281,281,
871,VITAMIN D3 25-OH HYDROXY,217,217,
872,WALKER AIR EQUALIZER,235,235,
873,WASHER 13MM,135,135,
874,WASHER 7.0MM,122,122,
875,WET PREP YEAS TRIC CLUE CEL,99,99,
876,WIRE 275,862,862,
877,WIRE K,182,182,
878,WIRE K 1.6MM,143,143,
879,WIRE K 100-150MM MEDRTIS,200,200,
880,WIRE K DRILL TIP,458,458,
881,WIRE KIRSCHNER 0.8-3.0MM SYNTHES,491,491,
882,XR ABDOMEN AP ONLY (KUB),248,248,
883,XR ABDOMEN AP/DECUB OR ERECT,296,296,
884,XR ABDOMEN AP/DECUB/ERECT/C,807,807,
885,XR ANKLE 2 VIEWS LT,488,488,
886,XR ANKLE COMPLETE 3+ VIEWS RT,520,520,
887,XR ARTHROCENTESIS MAJOR JOINT,"1,034","1,034",
888,XR BONE AGE STUDIES,807,807,
889,XR BONE DENSITY STUDY AXIAL,807,807,
890,XR BONE SURVEY COMPLETE,887,887,
891,XR CALCANEUS 2+ VIEWS LT,488,488,
892,XR CHEST 1 VIEW,153,153,
893,XR CHEST 2 VIEWS,480,480,
894,XR CHEST 3 VIEW,611,611,
895,XR CHEST W/2 OBLIQUES,790,464,
896,XR CLAVICLE COMPLETE RT,554,554,
897,XR C-SPINE 2 OR 3 VIEWS,807,807,
898,XR C-SPINE 4 OR 5 VIEWS,887,887,
899,XR C-SPINE 6+ VIEWS,976,976,
900,XR ELBOW 2 VIEWS LT,529,529,
901,XR ELBOW COMPLETE 3+ VIEWS LT,643,643,
902,XR ESOPHAGUS,807,807,
903,XR FACIAL BONES COMPLETE 3+,807,807,
904,XR FEMUR 2 VW LT,585,585,
905,XR FINGER RIGHT HAND THUMB,488,488,
906,XR FLUORO < 1 HR,"1,537","1,537",
907,XR FLUORO GUID SPINE INJECT,341,341,
908,XR FLUORO GUIDANCE NEEDLE P,897,897,
909,XR FOOT 2 VIEWS RT,488,488,
910,XR FOOT COMPLETE 3+ VIEWS RT,537,537,
911,XR FOREARM 2 VIEWS LT,535,535,
912,XR HAND COMPLETE 3+ VIEWS RT,887,887,
913,XR HAND LIMITED 2 VIEWS RT,807,807,
914,XR HIP BILAT [& PELVIS IF PERFORMED] 2 VW,807,807,
915,XR HIP BILAT [& PELVIS IF PERFORMED] 3 OR 4 VW,837,837,
916,XR HIP BILAT [& PELVIS IF PERFORMED] 5+ VW,"1,537","1,537",
917,XR HIP UNI [& PELVIS IF PERFORMED] 1 VW RT,488,488,
918,XR HIP UNI [& PELVIS IF PERFORMED] 2 OR 3 VW RT,650,650,
919,XR HIP UNI [& PELVIS IF PERFORMED] 4+ VW RT,807,807,
920,XR HUMERUS 2+ VIEWS LT,488,488,
921,XR INJ ARTHROGRAM HIP,611,611,
922,XR INJ ARTHROGRAM SHOULDER,677,677,
923,XR KNEE <3 VIEWS LT,595,595,
924,XR KNEE 3 VIEWS RT,689,689,
925,XR KNEE AP STANDING BILAT,708,708,
926,XR KNEE COMPLETE 4+ VIEWS LT,841,841,
927,XR L-SPINE 2 OR 3 VIEWS,807,807,
928,XR L-SPINE 4 OR 5  VIEWS,"1,120","1,120",
929,XR L-SPINE COMPLETE W/BENDI,"1,529","1,529",
930,XR MANDIBLE COMPLETE 4+ VIE,807,807,
931,XR NASAL BONES COMPLETE 3+,488,488,
932,XR NECK SOFT TISSUE,488,488,
933,XR NOSE TO RECTUM FB 1VW CH,"1,537","1,537",
934,XR ORBITS COMPLETE 4+ VIEWS,807,807,
935,XR PELVIS 1 OR 2 VIEWS,807,807,
936,XR PELVIS COMPLETE 3+ VIEWS,943,943,
937,XR PUNCTURE SPINAL LUMBAR D,851,851,
938,XR RIBS BILAT W/CHEST 4+ VI,977,977,
939,XR RIBS UNILAT 2 VIEWS RT,488,488,
940,XR RIBS UNILAT W/CHEST 3+ V LT,807,807,
941,XR SACRUM/COCCYX 2+ VIEWS,554,554,
942,XR SCAPULA COMPLETE LT,488,488,
943,XR SHOULDER COMPL 2+ VIEWS RT,588,588,
944,XR SI JOINTS 3+ VIEWS,968,968,
945,XR SINUSES COMPLETE 3+ VIEW,743,743,
946,XR SINUSES LIMITED < 3 VIEW,488,488,
947,XR SKULL < 4 VIEWS,807,807,
948,XR SKULL COMPLETE 4+ VIEWS,951,951,
949,XR SPINE ENTIRE T-L 1 VW,488,488,
950,XR SPINE ENTIRE T-L 2 OR 3 VW,807,807,
951,XR STERNUM 2+ VIEWS,488,488,
952,XR SWALLOWING FUNCTION,807,807,
953,XR TEMPOROMANDIBULAR JOINT BIL,498,498,
954,XR TIBIA/FIBULA 2 VIEWS LT,488,488,
955,XR T-L SPINE JUNCTION 2 VIEWS,488,488,
956,XR TOE RIGHT FOOT GREAT,551,551,
957,XR T-SPINE 2 VIEWS,807,807,
958,XR T-SPINE 3 VIEWS,887,887,
959,XR T-SPINE 4+ VIEWS,976,976,
960,XR UGI W/AIR CONTRAST W/KUB,"1,620","1,620",
961,XR UGI W/KUB,"1,012","1,012",
962,XR UGI W/SM BOWEL,"1,537","1,537",
963,XR WRIST 2 VIEWS RT,488,488,
964,XR WRIST COMPLETE 3+ VIEWS LT,725,725,
965,ACETAMINOPHEN 80 MG CHEWABLE TABLET,0,0,*
966,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLUTION,0,0,*
967,ACETAMINOPHEN 325 MG TABLET,0,0,*
968,ACETAMINOPHEN 500 MG TABLET,0,0,*
969,ACETAMINOPHEN 120 MG RECTAL SUPPOSITORY,3,3,*
970,ACETAMINOPHEN 650 MG RECTAL SUPPOSITORY,3,3,*
971,ACETAZOLAMIDE 250 MG TABLET,4,4,*
972,ACETAZOLAMIDE 500 MG SOLUTION FOR INJECTION,266,266,*
973,RIVAROXABAN 10 MG TABLET,15,15,*
974,ACETYLCYSTEINE 200 MG/ML (20 %) SOLUTION,95,95,*
975,ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,5,5,*
976,ALBUTEROL SULFATE 2 MG/5 ML SYRUP,1,1,*
977,ROSUVASTATIN 20 MG TABLET,14,14,*
978,ALLOPURINOL 100 MG TABLET,5,5,*
979,ALLOPURINOL 300 MG TABLET,7,7,*
980,ALPRAZOLAM 0.25 MG TABLET,5,5,*
981,ALPRAZOLAM 0.5 MG TABLET,5,5,*
982,ALUMINUM HYDROXIDE GEL 320 MG/5 ML ORAL SUSPENSION,1,1,*
983,AMANTADINE HCL 100 MG CAPSULE,3,3,*
984,AMANTADINE HCL 50 MG/5 ML ORAL SOLUTION,1,1,*
985,AMITRIPTYLINE 10 MG TABLET,3,3,*
986,AMITRIPTYLINE 25 MG TABLET,3,3,*
987,AMITRIPTYLINE 50 MG TABLET,3,3,*
988,AMOXICILLIN 250 MG CAPSULE,3,3,*
989,AMOXICILLIN 500 MG CAPSULE,3,3,*
990,AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION,5,5,*
991,AMPHOTERICIN B 50 MG SOLUTION FOR INJECTION,303,303,*
992,AMPICILLIN 1 GRAM SOLUTION FOR INJECTION,29,29,*
993,AMPICILLIN 500 MG SOLUTION FOR INJECTION,12,12,*
994,ASCORBIC ACID (VITAMIN C) 500 MG TABLET,3,3,*
995,ASPIRIN 81 MG CHEWABLE TABLET,0,0,*
996,ASPIRIN 325 MG TABLET,0,0,*
997,ASPIRIN 300 MG RECTAL SUPPOSITORY,3,3,*
998,"CEFOTETAN 1 GRAM/50 ML IN DEXTROSE, ISO-OSMOTIC INTRAVENOUS PIGGYBACK",205,205,*
999,ATENOLOL 100 MG TABLET,3,3,*
1000,ATENOLOL 25 MG TABLET,3,3,*
1001,ATENOLOL 50 MG TABLET,3,3,*
1002,ATROPINE 0.1 MG/ML INJECTION SYRINGE,117,117,*
1003,ATROPINE 0.4 MG/ML INJECTION SOLUTION,48,48,*
1004,ATROPINE 1 % EYE DROPS,302,302,*
1005,ALBUTEROL SULFATE CONCENTRATE 2.5 MG/0.5 ML SOLUTION FOR NEBULIZATION,5,5,*
1006,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT,22,22,*
1007,BACITRACIN 500 UNIT/GRAM EYE OINTMENT,681,681,*
1008,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",40,40,*
1009,"BACITRACIN-POLYMYXIN B 500 UNIT-10,000 UNIT/GRAM EYE OINTMENT",112,112,*
1010,BACLOFEN 10 MG TABLET,3,3,*
1011,BENZONATATE 100 MG CAPSULE,3,3,*
1012,BETHANECHOL CHLORIDE 10 MG TABLET,3,3,*
1013,BETHANECHOL CHLORIDE 25 MG TABLET,3,3,*
1014,BISACODYL 10 MG RECTAL SUPPOSITORY,3,3,*
1015,BUPIVACAINE (PF) 0.75 % (7.5 MG/ML) INJECTION SOLUTION,36,36,*
1016,CALAMINE 8 %-ZINC OXIDE 8 % LOTION,3,3,*
1017,PHENOBARBITAL SODIUM 130 MG/ML INJECTION SOLUTION,522,522,*
1018,CALCIUM GLUCONATE 100 MG/ML (10 %) INTRAVENOUS SOLUTION,66,66,*
1019,TACROLIMUS 0.5 MG CAPSULE,8,8,*
1020,CARBAMAZEPINE 100 MG CHEWABLE TABLET,3,3,*
1021,CARBAMAZEPINE 200 MG TABLET,3,3,*
1022,CARBAMIDE PEROXIDE 6.5 % EAR DROPS,3,3,*
1023,CARISOPRODOL 350 MG TABLET,3,3,*
1024,CEFAZOLIN 1 GRAM SOLUTION FOR INJECTION,21,21,*
1025,FUROSEMIDE 10 MG/ML IJ SOLN 4 ML (FOR ANESTH USE ONLY),44,44,*
1026,CHLORDIAZEPOXIDE 10 MG CAPSULE,3,3,*
1027,CHLORDIAZEPOXIDE 25 MG CAPSULE,3,3,*
1028,CHLORPHENIRAMINE 4 MG TABLET,3,3,*
1029,CHLORPROMAZINE 25 MG/ML INJECTION SOLUTION,170,170,*
1030,CHLORPROMAZINE 10 MG TABLET,4,4,*
1031,CHLORPROMAZINE 25 MG TABLET,5,5,*
1032,TETRACAINE HCL (PF) 1 % (10 MG/ML) INJECTION SOLUTION,338,338,*
1033,CHLORTHALIDONE 25 MG TABLET,3,3,*
